"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y"
93, 1.000000000000000e+00, -1.000000000000000e-03, 9.715469022627422e+03, -1.334277881988289e+01, 0.000000000000000e+00, 0.000000000000000e+00
70, 9.997621355856203e-01, -1.104659971574312e-03, 1.122495291033895e+04, 1.079103521472994e+00, 0.000000000000000e+00, 0.000000000000000e+00
108, 9.990485012488061e-01, -1.418574310131751e-03, 1.097918373773736e+04, -1.269019647808426e+00, 0.000000000000000e+00, 0.000000000000000e+00
168, 9.978686702132833e-01, -1.936724529419930e-03, 1.108676509223031e+04, -2.411679103690439e-01, 0.000000000000000e+00, 0.000000000000000e+00
226, 9.962132437955421e-01, -2.660190045181457e-03, 1.108350673217099e+04, -2.722988722719348e-01, 0.000000000000000e+00, 0.000000000000000e+00
290, 9.940822606931574e-01, -3.581687617068417e-03, 1.109589137157481e+04, -1.539737852828390e-01, 0.000000000000000e+00, 0.000000000000000e+00
359, 9.914853571674017e-01, -4.684299474016878e-03, 1.109938605492112e+04, -1.205849479120273e-01, 0.000000000000000e+00, 0.000000000000000e+00
394, 9.884321728242919e-01, -5.946451924083047e-03, 1.110188206378329e+04, -9.673762736337813e-02, 0.000000000000000e+00, 0.000000000000000e+00
395, 9.849038280601278e-01, -7.356604621712755e-03, 1.110320613905413e+04, -8.408717251412919e-02, 0.000000000000000e+00, 0.000000000000000e+00
396, 9.809288756219902e-01, -8.888227902116469e-03, 1.110426513572156e+04, -7.396932663197016e-02, 0.000000000000000e+00, 0.000000000000000e+00
470, 9.764883938926089e-01, -1.054403932398193e-02, 1.110525792697916e+04, -6.448401922113942e-02, 0.000000000000000e+00, 0.000000000000000e+00
471, 9.716109697805432e-01, -1.232300458857406e-02, 1.110614948926771e+04, -5.596587170714825e-02, 0.000000000000000e+00, 0.000000000000000e+00
516, 9.662775255275239e-01, -1.425467804785530e-02, 1.110674112620787e+04, -5.031326527048866e-02, 0.000000000000000e+00, 0.000000000000000e+00
521, 9.605069335344338e-01, -1.636110110092289e-02, 1.110682233081779e+04, -4.953742172593172e-02, 0.000000000000000e+00, 0.000000000000000e+00
537, 9.542990465612926e-01, -1.866845608074421e-02, 1.110625293137592e+04, -5.497756707812561e-02, 0.000000000000000e+00, 0.000000000000000e+00
469, 9.922119222715451e-01, -2.780361868288147e-03, 1.118742626527944e+04, 7.205671607208747e-01, 0.000000000000000e+00, 0.000000000000000e+00
393, 9.948726051760148e-01, -1.862636324842601e-03, 1.116046887081274e+04, 4.630113335979620e-01, 0.000000000000000e+00, 0.000000000000000e+00
325, 9.970564384455434e-01, -1.079269826023143e-03, 1.126811993208104e+04, 1.491529062188790e+00, 0.000000000000000e+00, 0.000000000000000e+00
259, 9.987533013274225e-01, -4.586927122512022e-04, 1.094122288626458e+04, -1.631704495242093e+00, 0.000000000000000e+00, 0.000000000000000e+00
196, 9.999628926939207e-01, -1.365582115698030e-05, 1.486174342732134e+04, 3.582565852816173e+01, 0.000000000000000e+00, 0.000000000000000e+00
135, 1.000000000000000e+00, 0.000000000000000e+00, 1.436945299912784e+04, 3.112222665255158e+01, 0.000000000000000e+00, 0.000000000000000e+00
538, 9.476630050780430e-01, -2.118909020204115e-02, 1.110499137024884e+04, -6.703075048025164e-02, 0.000000000000000e+00, 0.000000000000000e+00
541, 9.406073032709968e-01, -2.392061115335474e-02, 1.110315212064479e+04, -8.460327417650534e-02, 0.000000000000000e+00, 0.000000000000000e+00
544, 9.331391429429394e-01, -2.684706891846010e-02, 1.110090522815910e+04, -1.060704917639616e-01, 0.000000000000000e+00, 0.000000000000000e+00
545, 9.252458505652166e-01, -2.995367389202181e-02, 1.109841550102176e+04, -1.298577955763459e-01, 0.000000000000000e+00, 0.000000000000000e+00
550, 9.169519941343894e-01, -3.321030218507624e-02, 1.109581455996780e+04, -1.547076572823367e-01, 0.000000000000000e+00, 0.000000000000000e+00
551, 9.082431930377265e-01, -3.660515094811183e-02, 1.109318143086274e+04, -1.798650494558360e-01, 0.000000000000000e+00, 0.000000000000000e+00
552, 8.991326220984526e-01, -4.011950479639782e-02, 1.109065658213530e+04, -2.039879112984159e-01, 0.000000000000000e+00, 0.000000000000000e+00
553, 8.896241310836983e-01, -4.374392444620664e-02, 1.108821829063446e+04, -2.272837897276769e-01, 0.000000000000000e+00, 0.000000000000000e+00
556, 8.797148393122844e-01, -4.748208427207787e-02, 1.108575062774046e+04, -2.508602877645619e-01, 0.000000000000000e+00, 0.000000000000000e+00
557, 8.694219966988325e-01, -5.133249732386169e-02, 1.108321589862377e+04, -2.750775486348304e-01, 0.000000000000000e+00, 0.000000000000000e+00
