"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Conservative_5"	"Pressure"	"Temperature"	"C<sub>p</sub>"	"Mach"	"<greek>m</greek>"	"C<sub>f</sub>_x"	"C<sub>f</sub>_y"	"h"	"y<sup>+</sup>"	"<greek>m</greek><sub>t</sub>"
30	1.001784684708647e+00	9.623530248314880e-04	1.007550683835423e+00	2.180492242655865e-01	1.582441674649285e-01	2.539485370294508e+00	1.548123226402657e-05	1.001385606313598e+00	9.938811241749581e-01	1.471044582976814e-01	2.266889377733297e-01	5.530617384738501e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.559787730038989e-05	
31	1.001338568423523e+00	8.038333213322376e-04	1.004204493379981e+00	2.058407023890159e-01	1.567111579709355e-01	2.530777119543123e+00	1.235032417597488e-05	9.989811361432208e-01	9.947985123834899e-01	-1.081688314059776e-01	2.182994886367753e-01	5.534548417424786e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.240185656847201e-05	
32	1.000731912603973e+00	7.313703346244080e-05	1.028050442269851e+00	3.662603363717590e-01	2.330883613419569e-01	2.599125988284194e+00	1.201896794234000e-05	1.002983552823713e+00	9.756170627281753e-01	3.167522532394929e-01	3.613356692818783e-01	5.451985869682143e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.235572541474562e-05	
33	1.003048946787146e+00	-1.918110883851465e-03	9.861983189407303e-01	-9.294329343909618e-03	5.213595749524292e-02	2.483888050401507e+00	4.097523892078147e-05	9.929864618149362e-01	1.006883141802044e+00	-7.446001980066018e-01	4.522860696776673e-02	5.586167691011183e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.040967353676622e-05	
34	1.000806169781615e+00	-2.813363827720956e-04	1.015601333485827e+00	3.079653880342767e-01	1.589687343360617e-01	2.584392609788059e+00	2.001828745788040e-05	1.010103325716322e+00	9.945864508166464e-01	1.072630978885857e+00	2.891930110182503e-01	5.533639884591704e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.033045271209634e-05	
35	1.000498477589780e+00	-1.326331224420774e-04	1.062685701998774e+00	4.501153696368262e-01	2.438578809554502e-01	2.690770899913523e+00	1.221805685343298e-05	1.026986060513284e+00	9.664062088928608e-01	2.865005575132036e+00	4.141525766823500e-01	5.412060769146376e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.298361778384771e-05	
36	1.001232410961084e+00	-8.651941660212208e-04	9.832856915420534e-01	3.972397522395491e-02	7.241162847036242e-02	2.484322851315533e+00	3.023393763990893e-05	9.923416621556848e-01	1.009209907854379e+00	-8.130560816539880e-01	7.066485670435348e-02	5.596071709991440e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.972852731192426e-05	
37	1.000846517026860e+00	-6.809070891920697e-04	9.833300643270461e-01	9.651006451825610e-02	9.705551736201351e-02	2.496829468311082e+00	2.636549926318431e-05	9.949214764871358e-01	1.011787915960876e+00	-5.391671811686977e-01	1.169517660857463e-01	5.607032151250411e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.592589422320085e-05	
38	1.001331842640157e+00	-1.345616687699233e-03	9.841264505186906e-01	-1.303715434672964e-02	7.266368005949157e-02	2.481286246883544e+00	3.072017489147063e-05	9.914069220206964e-01	1.007397902472968e+00	-9.122938231806993e-01	6.316578864349386e-02	5.588359761592535e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.023246833650698e-05	
39	1.001486581534282e+00	-1.826576260342491e-03	9.846964836119486e-01	-2.718254287603523e-02	7.600524874513688e-02	2.481162669906684e+00	3.033138875774694e-05	9.911416777439701e-01	1.006545361174014e+00	-9.404537812160155e-01	6.905530935724445e-02	5.584728979970250e-08	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.986714196833378e-05	
