"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"C<sub>p</sub>"	"Mach"	"<greek>m</greek>"	"C<sub>f</sub>_x"	"C<sub>f</sub>_y"	"h"	"y<sup>+</sup>"
0	1.002196590750262e+00	-1.323107323684211e-03	1.290999912111946e-01	7.880892100570922e-01	2.045955216403840e+00	2.782227762404787e+04	1.112146408187664e+04	3.001000696242506e+02	9.035251864456786e-02	4.890235104011319e-02	1.846389715674182e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1	1.002617874522475e+00	-9.420133916971971e-04	1.290559441828143e-01	6.053815338123355e-01	1.679207757681813e+00	2.781178750646051e+04	1.111977725947579e+04	3.001569618030291e+02	7.423631204319589e-02	3.982329455807275e-02	1.846658858254772e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
2	1.002283309190222e+00	-1.635626434434096e-03	1.289442471439849e-01	9.577274307595953e-01	2.010759710176544e+00	2.778887150251857e+04	1.110785473865440e+04	3.000948663840613e+02	-3.967361034698955e-02	4.973682917275866e-02	1.846365099214718e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
3	1.001797643883875e+00	-1.558910006249015e-03	1.289099311580406e-01	9.133151210301407e-01	2.600894776975748e+00	2.778375132449444e+04	1.110171121599869e+04	3.000087316239963e+02	-9.836993802788692e-02	6.158433910042698e-02	1.845957566632678e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
4	1.002454538083856e+00	-2.030407816756374e-03	1.289507136907577e-01	1.158151826545921e+00	1.932463885559431e+00	2.779103213186997e+04	1.110854049256160e+04	3.000983431090726e+02	-3.312179336818026e-02	5.030891617479339e-02	1.846381547577090e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
5	1.002660004160659e+00	-2.529248251450435e-03	1.289595259018594e-01	1.459168079885710e+00	1.862608980165990e+00	2.779444967070521e+04	1.110909732442314e+04	3.000928782839144e+02	-2.780172095372263e-02	5.283297805978785e-02	1.846355693484765e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
6	1.002754809332268e+00	-1.491374420685190e-03	1.288972439640856e-01	9.809931365324821e-01	1.705964295858913e+00	2.777813077963058e+04	1.110524339871558e+04	3.001337229631887e+02	-6.462282488157715e-02	4.395971888514869e-02	1.846548924151869e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
7	1.003180677854040e+00	-1.084017474860659e-03	1.289586049043463e-01	8.402972007678695e-01	1.537749975745793e+00	2.779073351889515e+04	1.111153098883338e+04	3.001607631561262e+02	-4.550050585802891e-03	3.912441185324998e-02	1.846676840614583e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
8	1.003054934023926e+00	-2.040927912210742e-03	1.289612621074616e-01	1.251311077239146e+00	1.690495131026119e+00	2.779319832123894e+04	1.111041904638022e+04	3.001245416647063e+02	-1.517375009020924e-02	4.695985556178096e-02	1.846505489782743e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
9	1.003138197229226e+00	-6.857969357933451e-04	1.289248453816142e-01	4.803229778608888e-01	1.502030262535221e+00	2.778268572996744e+04	1.110921653273930e+04	3.001768237264855e+02	-2.666278311964462e-02	3.521655170350770e-02	1.846752814168296e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
