"Point","Sensitivity","PsiRho","Phi_x","Phi_y","PsiE","x_coord","y_coord"
552, -4.927365742972884e-03, -1.055613122485996e+01, 6.575341353491642e-01, -3.899678193972326e-01, -4.038874633431339e-05, 8.991326220984526e-01, -4.104940681006458e-02
553, -6.641989361695535e-03, -1.005177819593743e+01, 6.337795357930867e-01, -3.979501326409261e-01, -3.793976862607795e-05, 8.896241310836983e-01, -4.472632053215763e-02
556, -1.306615088951485e-02, -9.541465881289721e+00, 6.133184876559702e-01, -4.052810661139414e-01, -3.557005301710077e-05, 8.797148393122844e-01, -4.851076759778427e-02
557, -1.515566108961078e-02, -9.078640267866014e+00, 5.973300611096162e-01, -4.105552021086917e-01, -3.303425471640093e-05, 8.694219966988325e-01, -5.239863910401133e-02
558, -2.079753809752495e-02, -8.596226332513352e+00, 5.847706904157854e-01, -4.158079264643553e-01, -3.092928436497754e-05, 8.587630404630028e-01, -5.638539521858454e-02
567, -1.949846882067467e-02, -8.318027945555340e+00, 5.825881149859465e-01, -4.165177044154809e-01, -2.922200743160160e-05, 8.477169457374284e-01, -6.047968521601914e-02
570, -2.465962431841665e-02, -8.000204551259085e+00, 5.850333857487747e-01, -4.152811118061333e-01, -2.838352818105730e-05, 8.363209362807044e-01, -6.466727579943346e-02
571, -1.871565911396266e-02, -7.774123704095707e+00, 5.929510450619957e-01, -4.109546135525550e-01, -2.803111156133060e-05, 8.245835781897208e-01, -6.894373577223661e-02
572, -1.673139532372323e-02, -7.527657143833657e+00, 6.012889546066423e-01, -4.065465579735545e-01, -2.829651600000769e-05, 8.124941550296225e-01, -7.331093350940539e-02
573, -1.206980644584008e-02, -7.393090289901325e+00, 6.115695657128710e-01, -4.018084117662301e-01, -2.865661420565267e-05, 8.000811995613997e-01, -7.775615556181262e-02
578, -7.507916883436099e-03, -7.314712749901653e+00, 6.217895084750725e-01, -3.964372624848824e-01, -2.906368391348296e-05, 7.873537456814902e-01, -8.227282655578494e-02
579, -1.001083557095873e-02, -7.232009492608437e+00, 6.311758971047892e-01, -3.922421017315416e-01, -2.963886817743824e-05, 7.743298438441808e-01, -8.684749424174674e-02
577, -5.170757152773220e-03, -7.200207458650602e+00, 6.408974901574787e-01, -3.865869700386804e-01, -2.984943219004800e-05, 7.610077150197835e-01, -9.147228405189715e-02
576, -8.086324166488716e-03, -7.113426607004706e+00, 6.501330710631018e-01, -3.827996370193685e-01, -3.069646493433272e-05, 7.473953596122606e-01, -9.613527313505330e-02
575, -3.101386280194242e-03, -7.156227202103243e+00, 6.614204892591283e-01, -3.765598591984131e-01, -3.095648155865861e-05, 7.335206854829130e-01, -1.008173366414827e-01
574, -7.084069459663063e-03, -7.128204656217266e+00, 6.715083947501460e-01, -3.723893571193119e-01, -3.199245311002062e-05, 7.193921869180818e-01, -1.055056859244539e-01
569, -8.524628943633049e-04, -7.244337589986247e+00, 6.835809718168908e-01, -3.658647183741519e-01, -3.234959673221575e-05, 7.050082799618819e-01, -1.101903652447256e-01
568, -8.988025228099526e-03, -7.231373080770197e+00, 6.931744629724482e-01, -3.615799250088981e-01, -3.332569884094338e-05, 6.903975049090465e-01, -1.148514868840214e-01
566, 1.559116320350805e-03, -7.407635142936217e+00, 7.056619912545872e-01, -3.553000632223786e-01, -3.376105356778748e-05, 6.755695490162060e-01, -1.194781438598612e-01
565, -9.229620491758773e-03, -7.416565841144119e+00, 7.149027832814336e-01, -3.511081201229596e-01, -3.470807567214072e-05, 6.605348555915000e-01, -1.240611037631183e-01
564, 2.994623164103707e-03, -7.627892954996727e+00, 7.272980051700083e-01, -3.451995066137903e-01, -3.517472371692717e-05, 6.453141758394891e-01, -1.285881931868800e-01
563, -8.900558139155593e-03, -7.652200590597381e+00, 7.361636909587800e-01, -3.412750455975291e-01, -3.612079007610405e-05, 6.299284279037715e-01, -1.330475560742820e-01
562, 3.970022921842704e-03, -7.880990910306516e+00, 7.481557056530556e-01, -3.357962510273607e-01, -3.659669234405024e-05, 6.143888443847303e-01, -1.374304148201937e-01
561, -7.569419841397484e-03, -7.912273775390131e+00, 7.565232089666085e-01, -3.321452448272292e-01, -3.752873468083688e-05, 5.987067674368181e-01, -1.417280468758711e-01
560, 4.716877133178177e-03, -8.141372186768148e+00, 7.678079767851321e-01, -3.271297614931094e-01, -3.800921531170452e-05, 5.829036256135732e-01, -1.459267199721041e-01
559, -6.550322700347522e-03, -8.178569027151129e+00, 7.756567386748839e-01, -3.234651722778147e-01, -3.890325172584524e-05, 5.669902863080678e-01, -1.500079983357589e-01
555, 3.827120491017726e-03, -8.393469615759392e+00, 7.863210492288398e-01, -3.188449191715796e-01, -3.948850065972148e-05, 5.509981481232903e-01, -1.539468208264097e-01
554, -4.555303593769840e-03, -8.472095210206803e+00, 7.944799037877988e-01, -3.148811405565432e-01, -4.037029479163492e-05, 5.349280422289686e-01, -1.577259564348761e-01
549, 4.114768590526072e-03, -8.709692981936078e+00, 8.044442373945014e-01, -3.105321690498075e-01, -4.102422353694076e-05, 5.188115378527824e-01, -1.613210662087059e-01
548, -3.892081986299539e-03, -8.825077832587301e+00, 8.115276104911353e-01, -3.064876826971562e-01, -4.173333222686144e-05, 5.026497511328263e-01, -1.647151925551217e-01
547, 2.118447183687543e-03, -9.010602797610924e+00, 8.194618944146602e-01, -3.028272283998050e-01, -4.238713568749967e-05, 4.864746862420334e-01, -1.678869011056355e-01
546, -1.509394738987578e-03, -9.129536580024793e+00, 8.264928695974366e-01, -2.992504154876532e-01, -4.315320534927316e-05, 4.702995377529798e-01, -1.708303984540958e-01
543, 2.239448042535939e-03, -9.314140992409445e+00, 8.349969400023500e-01, -2.963904912211890e-01, -4.413724976297350e-05, 4.541381176622994e-01, -1.735445156821186e-01
542, 3.464800070220500e-03, -9.542884659621219e+00, 8.442744318550197e-01, -2.930697127218633e-01, -4.519484953524297e-05, 4.380247555402706e-01, -1.760253933111869e-01
142, 7.379348404704519e-02, -1.732819083414764e+01, 1.019818225437693e+00, -3.460931809124990e-01, -1.236706948973117e-04, 2.196161454589945e-02, -9.132345241148940e-02
141, 6.605773173034699e-02, -1.718574062336042e+01, 1.014462826477960e+00, -3.458280058959063e-01, -1.247319774439445e-04, 1.843144503504924e-02, -8.647147961563287e-02
140, 7.208911566886678e-02, -1.709155570066112e+01, 1.009584389589545e+00, -3.448107742132347e-01, -1.252463075817142e-04, 1.529737814623708e-02, -8.172034984085984e-02
139, 5.941056606664192e-02, -1.685354321305267e+01, 1.002942823150974e+00, -3.424097573566684e-01, -1.256668886704157e-04, 1.251908921820435e-02, -7.706218702859076e-02
138, 6.044944534775423e-02, -1.674750930728731e+01, 9.986416121313090e-01, -3.402323599959953e-01, -1.255060259030054e-04, 1.006239962634175e-02, -7.249739048682835e-02
137, 4.909642963424445e-02, -1.631152003423529e+01, 9.920197465625347e-01, -3.360541534490192e-01, -1.258633032255123e-04, 7.917903259379869e-03, -6.805490282765173e-02
95, 2.902728864196606e-02, -1.626857352875635e+01, 9.876965255645621e-01, -3.305304663373200e-01, -1.243010410098638e-04, 6.075661641799378e-03, -6.376402203687105e-02
94, 4.337314116429343e-02, -1.563677002380633e+01, 9.787083334811477e-01, -3.166365599068004e-01, -1.225907837366987e-04, 4.487485890136537e-03, -5.955444368600689e-02
59, 8.043228835235086e-02, -1.527617216865074e+01, 9.740446834152913e-01, -3.117691201024576e-01, -1.214439157503215e-04, 3.124498051550219e-03, -5.536328225230813e-02
60, 4.908028814350615e-02, -1.551607971322071e+01, 9.725344559287558e-01, -3.151213919945978e-01, -1.231041727913008e-04, 2.537646184044878e-03, -5.330967941071175e-02
61, 1.229685031260104e-01, -1.577032056822677e+01, 9.718079390445086e-01, -3.125864686673751e-01, -1.229095191864279e-04, 2.003080565366857e-03, -5.124716565885526e-02
100, -5.335028656944493e-02, -1.514199429120190e+01, 9.681654763066289e-01, -2.986634699679533e-01, -1.205911971953668e-04, 1.078855380144595e-03, -4.698730432329156e-02
158, 3.124347199927058e-02, -1.455970840411856e+01, 9.643894847000073e-01, -2.869437148147527e-01, -1.175384867448086e-04, 4.060150173504681e-04, -4.267315066677782e-02
217, -9.745490476706692e-02, -1.413362512213785e+01, 9.628700463979493e-01, -2.769862350537277e-01, -1.154740953522199e-04, 3.518008537548110e-05, -3.835314324009836e-02
282, 4.331632108121240e-02, -1.378282265711213e+01, 9.638975242605454e-01, -2.661872341132491e-01, -1.130300161971281e-04, 6.353361456930447e-05, -3.461764360957731e-02
345, 6.241686050433329e-02, -1.361320863537085e+01, 9.675762544741484e-01, -2.555433894274180e-01, -1.097629565779233e-04, 6.108891382802526e-04, -3.066352357264414e-02
346, 6.757411688401135e-03, -1.363911414576268e+01, 9.732314949375290e-01, -2.461998277188924e-01, -1.063623597389145e-04, 1.772810715458482e-03, -2.635630721370336e-02
418, 8.870043533151686e-04, -1.380750419439539e+01, 9.807378805704008e-01, -2.394843783317697e-01, -1.031310920490006e-04, 3.645682386023376e-03, -2.179541984185312e-02
497, -2.318861714996621e-02, -1.405132892442899e+01, 9.890471261389271e-01, -2.364674761595301e-01, -1.006343099498706e-04, 6.317071397390414e-03, -1.713435886296010e-02
645, 1.008421544704363e-02, -1.435951824537130e+01, 9.972125423441628e-01, -2.378116449191643e-01, -9.886159609336686e-05, 9.835137844882587e-03, -1.261930421506376e-02
789, 8.822913351839358e-02, -1.477684112395075e+01, 1.003972026524976e+00, -2.432381060902360e-01, -9.754756216811289e-05, 1.424138035236019e-02, -8.538881844845133e-03
936, 8.550277373112229e-02, -1.532007725604044e+01, 1.007783805137385e+00, -2.502877488667296e-01, -9.632948941407008e-05, 1.948043821382322e-02, -5.128826569398554e-03
1079, 8.192494095458695e-03, -1.610284055510486e+01, 1.008885296438493e+00, -2.562146355252952e-01, -9.437731700568331e-05, 2.546082614906927e-02, -2.310305173700459e-03
1080, -1.573945553420977e-03, -1.731246450105588e+01, 1.010796153206655e+00, -2.604943634008318e-01, -9.066574380710949e-05, 3.203755371556350e-02, 4.234253562086614e-05
1221, 3.203576365997545e-03, -1.869281123661768e+01, 1.015130251460653e+00, -2.639214353921122e-01, -8.618081423783131e-05, 3.916171245395839e-02, 1.933270110766632e-03
1355, 9.037913890528182e-04, -1.928300337449249e+01, 1.014750453674329e+00, -2.675488583325768e-01, -8.424652284574590e-05, 4.680417568812203e-02, 3.354625815785281e-03
1356, 1.084707477972895e-03, -1.832340275566843e+01, 9.961327093782104e-01, -2.715246874953020e-01, -8.710304765051425e-05, 5.490741045153565e-02, 4.318682863212249e-03
1471, 2.243858619922423e-03, -1.630978113797834e+01, 9.538768213667919e-01, -2.740182066443073e-01, -9.276966070197966e-05, 6.343256670888568e-02, 4.846177976206088e-03
1588, 3.185410356129184e-03, -1.461395701982577e+01, 8.999926304893567e-01, -2.733094802844764e-01, -9.667089577647328e-05, 7.237285643911417e-02, 4.966755228363819e-03
1707, 4.253991791544703e-03, -1.411486632795599e+01, 8.546180581490898e-01, -2.699210689408661e-01, -9.621267634246387e-05, 8.169831926581642e-02, 4.729031395071657e-03
1892, 3.520756115998907e-03, -1.449808301530680e+01, 7.085120984392261e-01, -2.861384430237603e-01, -6.455652292557866e-05, 6.353413518091157e-01, -7.702491907684926e-02
1883, 4.805543826587291e-03, -1.451143609919365e+01, 6.979260957704297e-01, -2.909111250416713e-01, -6.320793562841634e-05, 6.509436757422313e-01, -7.619526378619997e-02
1882, 3.497519265233489e-03, -1.450968859109899e+01, 6.863765048257273e-01, -2.961740134213148e-01, -6.176570057112097e-05, 6.663788378657320e-01, -7.511935224797875e-02
1881, 5.292409702756386e-03, -1.453294560340593e+01, 6.760234296804167e-01, -3.015924508912761e-01, -6.027390518976807e-05, 6.816223760623115e-01, -7.380937118321967e-02
1880, 3.739038606010761e-03, -1.452846407232726e+01, 6.645042117325312e-01, -3.073353740995753e-01, -5.876441544485549e-05, 6.966604904903797e-01, -7.227751882238696e-02
1879, 5.669609444575815e-03, -1.454393781941197e+01, 6.542084585547233e-01, -3.132629319401506e-01, -5.718514303418966e-05, 7.114798218994717e-01, -7.053657882966469e-02
1878, 4.097434487841886e-03, -1.452451399470634e+01, 6.426565489114152e-01, -3.194242470862035e-01, -5.562604425848718e-05, 7.260476641029290e-01, -6.860368666981106e-02
1877, 5.947913545063408e-03, -1.451850899914176e+01, 6.322154517458788e-01, -3.257634201320521e-01, -5.398521131441703e-05, 7.403628351635495e-01, -6.649320316008510e-02
1876, 4.598020151670608e-03, -1.447251112625783e+01, 6.205010045001027e-01, -3.322374088341261e-01, -5.240951205565987e-05, 7.544139676059348e-01, -6.422087500409612e-02
1875, 6.134891110080006e-03, -1.443075629763083e+01, 6.096655121679423e-01, -3.390063677183079e-01, -5.071746383941439e-05, 7.681698453684167e-01, -6.180636049726917e-02
1874, 5.158221024610748e-03, -1.434649303697368e+01, 5.976017727075988e-01, -3.457228925526503e-01, -4.915632825893384e-05, 7.816200112440748e-01, -5.926663765286520e-02
1873, 6.375362117760916e-03, -1.425280243835334e+01, 5.859160040344450e-01, -3.528449893654095e-01, -4.742979738663794e-05, 7.947643367020157e-01, -5.661681925056868e-02
1872, 5.069895997371347e-03, -1.411323071652377e+01, 5.729392592896893e-01, -3.598883211479879e-01, -4.588845092510943e-05, 8.075827638164247e-01, -5.387629198501263e-02
1871, 8.016867833825110e-03, -1.396495868181266e+01, 5.604955667293376e-01, -3.670054069108170e-01, -4.421125754096802e-05, 8.200664379766400e-01, -5.106368301155136e-02
1870, 9.483655838598672e-03, -1.375626958629117e+01, 5.468254690560925e-01, -3.739899809798987e-01, -4.236866598675007e-05, 8.321870529867161e-01, -4.820304407860788e-02
1869, 1.570003179721128e-02, -1.353997121943481e+01, 5.344904736561691e-01, -3.804781979655624e-01, -4.011631085918400e-05, 8.439566727036734e-01, -4.530851296867486e-02
1867, 1.734106440099609e-02, -1.327876945528202e+01, 5.217306940129366e-01, -3.870905942658596e-01, -3.735154178221951e-05, 8.553672813929958e-01, -4.239745144941403e-02
1866, 2.017150795533086e-02, -1.305085354044938e+01, 5.111791353710742e-01, -3.934329706723785e-01, -3.453084609270990e-05, 8.663810816600793e-01, -3.949325585147986e-02
1865, 2.077983066980198e-02, -1.280123733456035e+01, 5.003136518629961e-01, -3.998360791123381e-01, -3.145775060027468e-05, 8.770202903501004e-01, -3.660110795784370e-02
1862, 2.066527609596051e-02, -1.253892025110628e+01, 4.893335325359339e-01, -4.062749473551656e-01, -2.864862154659362e-05, 8.872672295746256e-01, -3.373377936117349e-02
1861, 2.164306239011218e-02, -1.227377686659401e+01, 4.786339644991806e-01, -4.132337212885538e-01, -2.562677615421284e-05, 8.971042476804670e-01, -3.090255923841049e-02
1739, 2.245233972660616e-02, -1.199545946555507e+01, 4.675651711239019e-01, -4.201599741081553e-01, -2.273203052091834e-05, 9.065337092413835e-01, -2.811351763887774e-02
1738, 2.566802104521380e-02, -1.171511930795639e+01, 4.565322240605917e-01, -4.271404321617824e-01, -1.938149814740955e-05, 9.155475464014634e-01, -2.537814409385931e-02
1618, 2.712737484226761e-02, -1.141255711627331e+01, 4.444705911762565e-01, -4.333537221495695e-01, -1.590558851461636e-05, 9.241277825024581e-01, -2.271899330724243e-02
1617, 2.980282130659444e-02, -1.110854019925050e+01, 4.319091650675266e-01, -4.381827999378556e-01, -1.205745779871747e-05, 9.322861238029431e-01, -2.016081243767575e-02
1538, 3.001777248250072e-02, -1.079583835924873e+01, 4.181491945397446e-01, -4.405342214478863e-01, -8.296164915949476e-06, 9.399950942287938e-01, -1.774959619333118e-02
1537, 3.194885215631492e-02, -1.051752790104094e+01, 4.045647383031618e-01, -4.401467942265115e-01, -4.494718353526081e-06, 9.472666673770933e-01, -1.552004963245693e-02
1419, 3.250374945133290e-02, -1.028596420382531e+01, 3.914245699660838e-01, -4.370267693512853e-01, -1.012043572102778e-06, 9.540933139134353e-01, -1.350233093612982e-02
1301, 3.733942247519387e-02, -1.015685448523427e+01, 3.808028472786686e-01, -4.325087552511303e-01, 2.404648082776900e-06, 9.604691403531374e-01, -1.170793251298222e-02
1300, 4.552393225962011e-02, -1.013821808727007e+01, 3.730266010583495e-01, -4.285736056064430e-01, 5.954520890469112e-06, 9.663887694175468e-01, -1.012140660898544e-02
1196, 5.900571847424015e-02, -1.024510953686427e+01, 3.685077211074733e-01, -4.279833999558542e-01, 1.050784664408318e-05, 9.718554596003331e-01, -8.699551055491968e-03
1059, 7.431212883726003e-02, -1.045740762991309e+01, 3.655073061300553e-01, -4.321979008231581e-01, 1.659779976677138e-05, 9.768521630321518e-01, -7.394500983302544e-03
915, 9.240484517930848e-02, -1.078749990975654e+01, 3.622998891990114e-01, -4.416667911744065e-01, 2.509818249495887e-05, 9.814000232833900e-01, -6.157100650267172e-03
767, 1.138587199022284e-01, -1.128884759247441e+01, 3.566183436858313e-01, -4.551039070936273e-01, 3.623299245751889e-05, 9.854707918496221e-01, -4.973982142741746e-03
616, 1.387646118444673e-01, -1.211203460648597e+01, 3.470874134566785e-01, -4.703993028672451e-01, 5.154190123663485e-05, 9.890844275484538e-01, -3.844099627617309e-03
540, 2.104110663441257e-03, -9.771430927064417e+00, 8.535244556929791e-01, -2.905281084945074e-01, -4.640994895114156e-05, 4.219629181381086e-01, -1.782747194286186e-01
539, 7.132642408503202e-03, -1.007837292295519e+01, 8.636572951031103e-01, -2.876312316383168e-01, -4.755735630668401e-05, 4.059765767759537e-01, -1.802914466890908e-01
536, 4.146813238537063e-03, -1.031459692535767e+01, 8.727205238198887e-01, -2.854918615944948e-01, -4.891543940751819e-05, 3.900895362754929e-01, -1.820746685069572e-01
535, 9.212652973737506e-03, -1.062904545443574e+01, 8.826913735956343e-01, -2.830325568097758e-01, -5.012273272190774e-05, 3.743255435915018e-01, -1.836147219229262e-01
534, 5.894664546660161e-03, -1.086998557646419e+01, 8.915349559022964e-01, -2.812699615533303e-01, -5.166088660390094e-05, 3.586875277512065e-01, -1.848980094294648e-01
533, 1.083338263507570e-02, -1.117692485066308e+01, 9.011267003537822e-01, -2.792502162398076e-01, -5.300284742581845e-05, 3.431988534453950e-01, -1.859100874490957e-01
532, 9.075253726324041e-03, -1.141902343008249e+01, 9.096685311093550e-01, -2.779730307708423e-01, -5.472784081963720e-05, 3.278928679042408e-01, -1.866380729164539e-01
531, 1.355363299320870e-02, -1.170783588439673e+01, 9.185333278737152e-01, -2.764145378838730e-01, -5.619993840192658e-05, 3.127717919495528e-01, -1.870725798643067e-01
530, 1.159738363494269e-02, -1.192746633551306e+01, 9.263225942495745e-01, -2.757241507659579e-01, -5.806766728221090e-05, 2.978478708810876e-01, -1.872048975781863e-01
529, 1.737292208979969e-02, -1.221310715875134e+01, 9.347926717829144e-01, -2.748183792644603e-01, -5.970411195868769e-05, 2.831542654336226e-01, -1.870297176557857e-01
528, 1.611959079440404e-02, -1.243307713029974e+01, 9.422732995959032e-01, -2.747137762109832e-01, -6.175064233338865e-05, 2.687049171666472e-01, -1.865477516927370e-01
527, 2.198874531807781e-02, -1.271497119261709e+01, 9.502832858851121e-01, -2.744794774190167e-01, -6.354608196401211e-05, 2.545033622501100e-01, -1.857608183973725e-01
526, 2.051150489932482e-02, -1.293435441730358e+01, 9.573821626156001e-01, -2.750112356428955e-01, -6.574282118442994e-05, 2.405830986273921e-01, -1.846736860559303e-01
525, 2.629068436813857e-02, -1.322830384038939e+01, 9.652607861750260e-01, -2.755286039759800e-01, -6.772276597391796e-05, 2.269565356045778e-01, -1.832918242741826e-01
524, 2.660535446426899e-02, -1.347655758878098e+01, 9.723935217193639e-01, -2.766766822972936e-01, -7.008186529306915e-05, 2.136354334665590e-01, -1.816218427416886e-01
523, 3.150085387785603e-02, -1.376663040159862e+01, 9.798771683150863e-01, -2.780023738440424e-01, -7.225931664966939e-05, 2.006410148863055e-01, -1.796731050558504e-01
522, 3.431623224206703e-02, -1.403890283007390e+01, 9.869127900890832e-01, -2.796613616738476e-01, -7.474883618043862e-05, 1.879741388647125e-01, -1.774510347969031e-01
520, 3.419072883921256e-02, -1.427933567347577e+01, 9.933977769692450e-01, -2.816930061981430e-01, -7.717968552373779e-05, 1.756579597024759e-01, -1.749558003717420e-01
519, 3.947776753150502e-02, -1.456509558157958e+01, 1.000262563200878e+00, -2.840838596225169e-01, -7.982187581249985e-05, 1.637051355587112e-01, -1.721863284878946e-01
518, 4.054281241521909e-02, -1.481991074561086e+01, 1.006428265434673e+00, -2.868717354730762e-01, -8.249227942324819e-05, 1.521370322869927e-01, -1.691476077447790e-01
517, 4.517900795225742e-02, -1.513275707707743e+01, 1.012614770980925e+00, -2.901086226786477e-01, -8.519535850960990e-05, 1.409639116463298e-01, -1.658464838884371e-01
509, 4.961151572177844e-02, -1.539521592728270e+01, 1.018095160857269e+00, -2.935055373362389e-01, -8.797643649503819e-05, 1.301864855825720e-01, -1.622928708244796e-01
508, 5.239933937230191e-02, -1.566925059097017e+01, 1.023219211831198e+00, -2.975442593997222e-01, -9.080101532805686e-05, 1.198146290926759e-01, -1.585028274663601e-01
428, 5.890116515965499e-02, -1.597496345504957e+01, 1.028291982296264e+00, -3.017511706730950e-01, -9.366397735951269e-05, 1.098763314320922e-01, -1.545025453139568e-01
355, 6.018993273986233e-02, -1.623516823350925e+01, 1.032262641744104e+00, -3.061645993927452e-01, -9.654448030226523e-05, 1.003586460298808e-01, -1.503047948476434e-01
354, 6.531579650434520e-02, -1.651050996654295e+01, 1.035850712692816e+00, -3.106254423603512e-01, -9.934012118884637e-05, 9.127835101500112e-02, -1.459335999112026e-01
287, 6.663269329536647e-02, -1.672919186387167e+01, 1.038128007320231e+00, -3.149935432135551e-01, -1.021230331735757e-04, 8.264737344339340e-02, -1.414027958249300e-01
221, 7.090133026796004e-02, -1.694604535670488e+01, 1.039706292023541e+00, -3.193772002117928e-01, -1.047777621008808e-04, 7.446653992783221e-02, -1.367227074331446e-01
161, 7.145738969452722e-02, -1.710310411145511e+01, 1.040365499982548e+00, -3.236295323097392e-01, -1.074619538223767e-04, 6.675310715960703e-02, -1.319153364752525e-01
149, 7.282293369965530e-02, -1.722828021284152e+01, 1.040085103511414e+00, -3.277404107668398e-01, -1.100391674741033e-04, 5.950359869004128e-02, -1.269856477778586e-01
148, 7.607369809502891e-02, -1.730966991492417e+01, 1.039002940052605e+00, -3.315717135494099e-01, -1.125076776819727e-04, 5.272091744529669e-02, -1.219494794229444e-01
147, 7.828453883620366e-02, -1.737442154578018e+01, 1.037110420935208e+00, -3.353211379358415e-01, -1.148756117328035e-04, 4.640551350775141e-02, -1.168303873526858e-01
146, 8.139385262390866e-02, -1.742368200662442e+01, 1.035001126395675e+00, -3.386774318271840e-01, -1.170549042552037e-04, 4.055945135619536e-02, -1.116580271508669e-01
145, 7.977244440409186e-02, -1.742651941096037e+01, 1.031760602859012e+00, -3.414892751075209e-01, -1.190856663922365e-04, 3.519676327449885e-02, -1.064788568830562e-01
144, 8.293669774350489e-02, -1.742816825831722e+01, 1.028273627613438e+00, -3.437655264747601e-01, -1.208095299650004e-04, 3.032086160957542e-02, -1.013405457279778e-01
