"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Surface_Sensitivity"	"Solution_Sensor"
87	1.000801716939633e+00	-6.109642541434683e-04	-1.239059308233627e+02	-2.255298196925557e+00	-1.663377547678986e+01	4.101694206194676e-03	0.000000000000000e+00	0.000000000000000e+00	
88	1.001537683832389e+00	1.062937633000297e-03	2.145976595612315e+01	4.227711770731870e+00	-1.456500971688573e+01	1.121047778192862e-03	0.000000000000000e+00	0.000000000000000e+00	
89	1.001489657047442e+00	6.103495904846571e-04	4.292170572535309e+01	3.451609100429453e+00	-1.611098262737109e+01	1.641337939021938e-03	0.000000000000000e+00	0.000000000000000e+00	
90	1.001472363096950e+00	1.580183282257528e-04	4.074485996605090e+01	1.929399166029694e+00	-1.772799508373570e+01	2.023712016874538e-03	0.000000000000000e+00	0.000000000000000e+00	
91	1.001141330353287e+00	-3.889666965119237e-05	1.414851002437786e+01	1.505221418231334e+00	-1.764794121787605e+01	1.757718227032393e-03	0.000000000000000e+00	0.000000000000000e+00	
92	1.000462025354451e+00	-6.875216950401477e-04	-5.196871647352514e+02	-5.738133985287117e+00	-1.218462097739889e+01	1.501543677478069e-03	0.000000000000000e+00	0.000000000000000e+00	
93	1.000000000000000e+00	-1.000000000000000e-03	-4.054036903536998e+02	-4.720840893212928e+00	-1.123002670326979e+01	4.729111618043656e-03	3.380327976666286e+04	0.000000000000000e+00	
94	4.487485890136537e-03	-5.353819657972634e-02	5.947694034739028e+02	-4.433491138398587e+00	1.037897462204209e+01	2.382349813144937e-03	-1.042350277193154e+01	0.000000000000000e+00	
95	6.075661641799378e-03	-5.649344429242125e-02	5.948834341485915e+02	-5.016952952317518e+00	1.013469191379095e+01	2.353671667925358e-03	-1.920419556338139e+02	0.000000000000000e+00	
96	7.914154164906762e-04	-5.044773083485978e-02	5.634006230038502e+02	-3.556351751644174e+00	1.031049768596639e+01	2.209227692989431e-03	0.000000000000000e+00	0.000000000000000e+00	
97	9.751374270471266e-04	-5.319818509449018e-02	5.409674726949961e+02	-3.927315991359431e+00	9.955606011356386e+00	2.115813838266952e-03	0.000000000000000e+00	0.000000000000000e+00	
98	3.046063979659048e-04	-4.871982825613701e-02	5.667027372254990e+02	-3.135179462095308e+00	1.046596324430785e+01	2.229824160677243e-03	0.000000000000000e+00	0.000000000000000e+00	
99	-1.247483227026511e-03	-4.992448154614785e-02	5.280042347297552e+02	-3.224407410752534e+00	1.003450710305855e+01	2.049451177484524e-03	0.000000000000000e+00	0.000000000000000e+00	
100	1.078855380144595e-03	-4.462072671589869e-02	5.960609875132518e+02	-2.310739590429780e+00	1.099779515990027e+01	2.373507473350833e-03	-5.770787778794600e+01	0.000000000000000e+00	
101	-1.103826281155426e-03	-4.621320680993778e-02	5.406262466548833e+02	-2.477767882345896e+00	1.038338303930120e+01	2.140158867690613e-03	0.000000000000000e+00	0.000000000000000e+00	
102	1.005058061732562e+00	-4.561658305678009e-03	1.338175642477417e+02	-9.134551909590355e+00	-1.271521492279253e+01	1.126354967640417e-03	0.000000000000000e+00	0.000000000000000e+00	
103	1.001557499649218e+00	-4.180225504254824e-03	8.991279539050998e+01	-1.353098212225418e+01	-1.300446372340997e+01	1.785586283413800e-03	0.000000000000000e+00	0.000000000000000e+00	
104	1.000310313009255e+00	-2.221573290820461e-03	-1.220967018222866e+02	-1.512109902416345e+01	-1.020749617723190e+01	2.419823308402113e-03	0.000000000000000e+00	0.000000000000000e+00	
105	1.000775635868066e+00	-3.037555877550030e-03	-1.326181903577724e+01	-1.498206461441076e+01	-1.240100163305095e+01	2.352145547966949e-03	0.000000000000000e+00	0.000000000000000e+00	
106	1.001024839830872e+00	-3.662316283161713e-03	5.000208010346081e+01	-1.458807147476254e+01	-1.256635943630672e+01	1.954627772781685e-03	0.000000000000000e+00	0.000000000000000e+00	
107	9.996162339409713e-01	-1.964123648763284e-03	-2.182759227116068e+02	-1.375274586965433e+01	-4.888898266881473e+00	3.274981120556093e-03	0.000000000000000e+00	0.000000000000000e+00	
