"Point","Sensitivity","PsiRho","Phi_x","Phi_y","PsiE","x_coord","y_coord"
144, -2.816248767629934e-01, 4.713455867643563e+02, -6.260755616428311e+00, 8.137894496159035e+00, 1.922330088951116e-03, 3.032086160957542e-02, -1.013405457279778e-01
143, -2.798429039859879e-01, 4.646187780606476e+02, -5.874751974096946e+00, 8.323402272274413e+00, 1.905629237880235e-03, 2.590786524383498e-02, -9.626904581209683e-02
1736, -1.721712461173341e-02, 2.780609589269341e+01, -1.087777357755152e+00, 1.061815562469298e+00, 1.001395149928346e-05, 9.140383302172082e-02, 4.163426658445270e-03
1737, -2.159897043811178e-02, 2.905991275217558e+01, -1.372110122519985e+00, 1.124131763308167e+00, 1.745135578334908e-05, 1.014762940255324e-01, 3.290793088535932e-03
1828, -2.392338582876595e-02, 3.064266438110666e+01, -1.610174282676951e+00, 1.191025634934489e+00, 2.436078561161291e-05, 1.118923833277460e-01, 2.135178512317525e-03
1829, -2.615473089966689e-02, 3.383691653765104e+01, -1.811390716918969e+00, 1.260544327855580e+00, 2.557529926007812e-05, 1.226615074941784e-01, 7.002069074683696e-04
1868, -2.717362541013856e-02, 3.765232717960847e+01, -1.984069951951345e+00, 1.329590035435369e+00, 2.398281742904041e-05, 1.337521844758143e-01, -1.004414261034880e-03
1884, -2.904231469621907e-02, 4.107560998963820e+01, -2.134754875381712e+00, 1.395641810119590e+00, 2.261862760282985e-05, 1.451535771252936e-01, -2.965935877934164e-03
1885, -2.909815115270577e-02, 4.386049986980123e+01, -2.264994699358923e+00, 1.456985388928871e+00, 2.213639221251001e-05, 1.568650591842750e-01, -5.168481960904685e-03
1886, -3.040179932832852e-02, 4.623332550177701e+01, -2.378063411932172e+00, 1.512718557037567e+00, 2.178099454574514e-05, 1.688784775731843e-01, -7.593514510043425e-03
1887, -2.936966354143782e-02, 4.833264382069625e+01, -2.474525528404502e+00, 1.561597947558768e+00, 2.081710128555895e-05, 1.811783216101335e-01, -1.021892237434802e-02
1888, -2.993380329300478e-02, 5.020300244154777e+01, -2.558269925213782e+00, 1.602011995298986e+00, 1.967318307373270e-05, 1.937601034231355e-01, -1.301996647790939e-02
1889, -2.875153296853790e-02, 5.180295893514521e+01, -2.630269868737197e+00, 1.634992611924943e+00, 1.813670736479083e-05, 2.066101340987808e-01, -1.596544424545193e-02
1890, -2.985924355291931e-02, 5.315307810064157e+01, -2.693453436890388e+00, 1.661447921432188e+00, 1.691863769315984e-05, 2.197336994320381e-01, -1.903525959009313e-02
1891, -2.877499677588367e-02, 5.424022643871179e+01, -2.746877611234674e+00, 1.683405799091458e+00, 1.499639486529087e-05, 2.331146563890540e-01, -2.221264428697173e-02
1908, -2.876688977885695e-02, 5.508699734862959e+01, -2.792082910900930e+00, 1.698866225464057e+00, 1.362156524388113e-05, 2.467471764199626e-01, -2.548177425268559e-02
1909, -2.897199252391831e-02, 5.570723704619814e+01, -2.829341096842868e+00, 1.709608349252394e+00, 1.132717268559884e-05, 2.606257979929052e-01, -2.882509120372258e-02
1911, -2.752913844373717e-02, 5.608654799949880e+01, -2.858601357388041e+00, 1.713213495411921e+00, 9.665851543216818e-06, 2.747254837463280e-01, -3.221853492485475e-02
1913, -2.977004173813253e-02, 5.627938671823949e+01, -2.882236022170587e+00, 1.711777675819881e+00, 7.123037407438036e-06, 2.890514196607649e-01, -3.564364839732661e-02
1917, -2.615239495459771e-02, 5.622467713533825e+01, -2.897400445835344e+00, 1.703279773390936e+00, 5.212054198222680e-06, 3.035992191545751e-01, -3.907804740273208e-02
1916, -3.058637633984037e-02, 5.605123685045746e+01, -2.910047833466962e+00, 1.690272347689673e+00, 2.637947032093224e-06, 3.183439454181762e-01, -4.249431216576643e-02
1915, -2.492412646165005e-02, 5.563812195745246e+01, -2.913999663761364e+00, 1.671228908605704e+00, 5.186105862694967e-07, 3.332793737372783e-01, -4.587077283081005e-02
1914, -3.054304903482473e-02, 5.519179986134245e+01, -2.919135461104897e+00, 1.648478007454050e+00, -1.939993843800236e-06, 3.484092633449160e-01, -4.918722864144869e-02
1912, -2.468603647987832e-02, 5.453639906699026e+01, -2.916340666860971e+00, 1.619769006465894e+00, -4.275087504337781e-06, 3.637072894050282e-01, -5.241604572177461e-02
1910, -3.089957652119213e-02, 5.387334629415960e+01, -2.915210585473624e+00, 1.587224571709367e+00, -6.594376592554848e-06, 3.791570774234270e-01, -5.553150415950606e-02
1907, -2.544215871704295e-02, 5.301223843568837e+01, -2.905934182261537e+00, 1.549216782262528e+00, -9.167216291904477e-06, 3.947624942701656e-01, -5.851150040571731e-02
1906, -3.036422392146217e-02, 5.213453323019223e+01, -2.897257947269204e+00, 1.507991822975025e+00, -1.091288209743856e-05, 4.105069040907263e-01, -6.133010494874888e-02
1905, -2.762612920735839e-02, 5.113845483245316e+01, -2.883230776821696e+00, 1.465168028092842e+00, -1.361649053334032e-05, 4.263707292950388e-01, -6.396843602913747e-02
1904, -3.020318022490000e-02, 5.010501914227140e+01, -2.867842936451093e+00, 1.419377742091817e+00, -1.495377821024343e-05, 4.423322308939285e-01, -6.641266389605952e-02
1903, -2.980633830048673e-02, 4.901860922640807e+01, -2.849115308858290e+00, 1.374893898358111e+00, -1.792384123013643e-05, 4.583898398507589e-01, -6.865262125223832e-02
1902, -3.008253816556068e-02, 4.790287654941472e+01, -2.828592658159812e+00, 1.326549942129273e+00, -1.915870392932703e-05, 4.745112141777241e-01, -7.067434414325602e-02
1901, -3.310770045870014e-02, 4.681812233268931e+01, -2.808181315160138e+00, 1.280386655490918e+00, -2.207959571391091e-05, 4.906841952950494e-01, -7.246760920991438e-02
1900, -3.006047462665702e-02, 4.570572819578071e+01, -2.785334849605308e+00, 1.230708634509893e+00, -2.380622279871756e-05, 5.068964821748526e-01, -7.402274098910701e-02
1899, -3.715476450099854e-02, 4.463107662389412e+01, -2.763106342276736e+00, 1.181649509587697e+00, -2.632607003350632e-05, 5.231142662976030e-01, -7.532921881015624e-02
1898, -3.163715970628549e-02, 4.343412530852277e+01, -2.733782701582817e+00, 1.131562235841925e+00, -2.905046875117583e-05, 5.393332770360637e-01, -7.638028456031047e-02
1897, -3.712834414380766e-02, 4.222689155625039e+01, -2.703362271478172e+00, 1.080351588959799e+00, -3.076471889056054e-05, 5.555183357990152e-01, -7.716802143808170e-02
1896, -3.543013124377004e-02, 4.098449468728039e+01, -2.670080603406119e+00, 1.031675664695670e+00, -3.398795438318888e-05, 5.716652027794299e-01, -7.768739998592906e-02
1895, -3.766613473825248e-02, 3.976436077500436e+01, -2.636822118640753e+00, 9.790441282608233e-01, -3.539225706482609e-05, 5.877385674257691e-01, -7.793334326850722e-02
1894, -3.860276268880485e-02, 3.855090871908767e+01, -2.602479842542286e+00, 9.314561431487491e-01, -3.866519971160692e-05, 6.037239723190034e-01, -7.790290658503930e-02
1893, -4.265145117557510e-02, 3.736512268752417e+01, -2.568281665261669e+00, 8.805508680695480e-01, -4.049907046418831e-05, 6.195965264591097e-01, -7.759733874319882e-02
