TITLE = "Visualization of the surface solution"
VARIABLES = "x""y""Conservative_1""Conservative_2""Conservative_3""Conservative_4""Surface_Sensitivity""Solution_Sensor"
ZONE NODES= 200, ELEMENTS= 200, DATAPACKING=POINT, ZONETYPE=FELINESEG
3.124498e-03	-5.536328e-02	3.690606e+02	-2.152468e+00	8.779119e+00	1.619778e-03	-1.729539e+02	0.000000e+00	
2.537646e-03	-5.330968e-02	3.690174e+02	-1.872123e+00	8.814290e+00	1.640769e-03	-2.784102e+02	0.000000e+00	
2.003081e-03	-5.124717e-02	3.579544e+02	-1.528900e+00	8.735863e+00	1.608532e-03	-2.370376e+01	0.000000e+00	
9.997621e-01	-1.104660e-03	-2.577288e+02	-1.232396e+01	-3.955919e+00	6.611132e-03	-2.103717e+05	0.000000e+00	
1.000000e+00	-1.000000e-03	-3.717891e+02	-5.082537e+00	-1.195907e+01	4.999166e-03	3.343277e+04	0.000000e+00	
4.487486e-03	-5.955444e-02	3.760171e+02	-2.480441e+00	8.801696e+00	1.662140e-03	-1.200169e+01	0.000000e+00	
6.075662e-03	-6.376402e-02	3.907414e+02	-2.925555e+00	8.856761e+00	1.697671e-03	-6.397463e+01	0.000000e+00	
1.078855e-03	-4.698730e-02	3.464255e+02	-1.158709e+00	8.643607e+00	1.547676e-03	-2.167018e+01	0.000000e+00	
9.990485e-01	-1.418595e-03	-2.239953e+02	-1.219287e+01	-4.267078e+00	3.335810e-03	2.128639e+04	0.000000e+00	
1.000000e+00	0.000000e+00	-1.972057e+03	-9.145849e+00	5.346378e+00	-4.739874e-03	-2.127217e+07	0.000000e+00	
7.917903e-03	-6.805490e-02	4.032826e+02	-3.340495e+00	8.870364e+00	1.736070e-03	-2.840336e+01	0.000000e+00	
1.006240e-02	-7.249739e-02	4.152864e+02	-3.762978e+00	8.850971e+00	1.770632e-03	-4.378097e+01	0.000000e+00	
1.251909e-02	-7.706219e-02	4.271339e+02	-4.187506e+00	8.810734e+00	1.808009e-03	-3.887731e+01	0.000000e+00	
1.529738e-02	-8.172035e-02	4.390776e+02	-4.624134e+00	8.744048e+00	1.843067e-03	-4.383025e+01	0.000000e+00	
1.843145e-02	-8.647148e-02	4.495323e+02	-5.060666e+00	8.637133e+00	1.870841e-03	-4.760275e+01	0.000000e+00	
2.196161e-02	-9.132345e-02	4.577647e+02	-5.479404e+00	8.491746e+00	1.890069e-03	-4.685351e+01	0.000000e+00	
2.590787e-02	-9.626905e-02	4.646188e+02	-5.874752e+00	8.323402e+00	1.905629e-03	-4.289830e+01	0.000000e+00	
3.032086e-02	-1.013405e-01	4.713456e+02	-6.260756e+00	8.137894e+00	1.922330e-03	-4.080622e+01	0.000000e+00	
3.519676e-02	-1.064789e-01	4.776915e+02	-6.643706e+00	7.926587e+00	1.936148e-03	-3.967127e+01	0.000000e+00	
4.055945e-02	-1.116580e-01	4.829157e+02	-7.014536e+00	7.685917e+00	1.945424e-03	-3.644690e+01	0.000000e+00	
4.640551e-02	-1.168304e-01	4.865625e+02	-7.363544e+00	7.418440e+00	1.949739e-03	-3.252702e+01	0.000000e+00	
5.272092e-02	-1.219495e-01	4.885346e+02	-7.686800e+00	7.127723e+00	1.948208e-03	-2.959105e+01	0.000000e+00	
5.950360e-02	-1.269856e-01	4.886840e+02	-7.979383e+00	6.817879e+00	1.940193e-03	-2.922127e+01	0.000000e+00	
4.060150e-04	-4.267315e-02	3.412145e+02	-6.374860e-01	8.629395e+00	1.545903e-03	3.506949e+01	0.000000e+00	
6.675311e-02	-1.319153e-01	4.868000e+02	-8.236233e+00	6.494659e+00	1.925416e-03	-2.787670e+01	0.000000e+00	
9.978687e-01	-1.936954e-03	-1.132244e+02	-1.306151e+01	-4.775054e+00	2.864627e-03	-4.693151e+01	0.000000e+00	
9.999629e-01	-1.365582e-05	-2.580905e+01	1.551137e+00	1.725467e+00	-6.269364e-03	-2.699487e+07	0.000000e+00	
3.518009e-05	-3.835314e-02	3.390467e+02	-4.863599e-02	8.626984e+00	1.518700e-03	-1.989430e+01	0.000000e+00	
7.446654e-02	-1.367227e-01	4.833965e+02	-8.457178e+00	6.169522e+00	1.906249e-03	-2.497440e+01	0.000000e+00	
9.962132e-01	-2.661433e-03	-3.950066e+01	-1.288059e+01	-4.834354e+00	2.386291e-03	3.905225e+02	0.000000e+00	
9.987533e-01	-4.587899e-04	4.654552e+01	2.891351e-01	1.066174e+00	-2.603345e-03	-1.008307e+04	0.000000e+00	
6.353361e-05	-3.461764e-02	3.246027e+02	8.228609e-01	8.422132e+00	1.520635e-03	-7.317136e+01	0.000000e+00	
8.264737e-02	-1.414028e-01	4.790449e+02	-8.648084e+00	5.846904e+00	1.885252e-03	-2.272045e+01	0.000000e+00	
9.940823e-01	-3.586199e-03	1.301676e+01	-1.244295e+01	-4.604397e+00	2.089100e-03	1.862605e+02	0.000000e+00	
9.970564e-01	-1.080505e-03	2.187856e+01	8.429193e-01	1.192918e+00	-1.840335e-03	-1.241910e+03	0.000000e+00	
6.108891e-04	-3.066352e-02	2.798399e+02	1.660787e+00	7.765541e+00	1.388463e-03	1.229922e+02	0.000000e+00	
1.772811e-03	-2.635631e-02	2.242830e+02	2.276770e+00	6.881407e+00	1.191195e-03	1.007513e+02	0.000000e+00	
9.127835e-02	-1.459336e-01	4.741739e+02	-8.814449e+00	5.527071e+00	1.861308e-03	-2.205415e+01	0.000000e+00	
1.003586e-01	-1.503048e-01	4.686943e+02	-8.955418e+00	5.212348e+00	1.837370e-03	-1.673543e+01	0.000000e+00	
9.914854e-01	-4.696852e-03	4.825337e+01	-1.182894e+01	-4.255006e+00	1.845065e-03	1.988394e+02	0.000000e+00	
9.948726e-01	-1.868841e-03	4.092636e+00	7.051775e-01	1.064042e+00	-1.524328e-03	7.940390e+01	0.000000e+00	
9.884322e-01	-5.975250e-03	7.219682e+01	-1.119328e+01	-3.870426e+00	1.650739e-03	1.591435e+02	0.000000e+00	
9.849038e-01	-7.413772e-03	8.785589e+01	-1.056780e+01	-3.487310e+00	1.491868e-03	1.334929e+02	0.000000e+00	
9.809289e-01	-8.988622e-03	9.813495e+01	-9.980119e+00	-3.132982e+00	1.357988e-03	1.096806e+02	0.000000e+00	
3.645682e-03	-2.179542e-02	1.694080e+02	2.691446e+00	5.909566e+00	1.003745e-03	5.713497e+01	0.000000e+00	
1.098763e-01	-1.545025e-01	4.633805e+02	-9.081637e+00	4.901947e+00	1.813489e-03	-1.664626e+01	0.000000e+00	
9.922119e-01	-2.800623e-03	-8.539666e+00	5.178657e-01	1.026619e+00	-1.249083e-03	-6.211605e+02	0.000000e+00	
9.764884e-01	-1.070358e-02	1.047340e+02	-9.432335e+00	-2.831622e+00	1.241410e-03	9.415168e+01	0.000000e+00	
9.716110e-01	-1.255525e-02	1.090406e+02	-8.929283e+00	-2.590568e+00	1.137924e-03	8.327003e+01	0.000000e+00	
6.317071e-03	-1.713436e-02	1.177568e+02	2.905362e+00	4.897995e+00	8.271742e-04	4.902928e+01	0.000000e+00	
1.198146e-01	-1.585028e-01	4.575574e+02	-9.188984e+00	4.590103e+00	1.788461e-03	-1.420076e+01	0.000000e+00	
