TITLE = "SU2 Simulation"
VARIABLES = "Iteration","Sens_Geo","Sens_Mach","Sens_AoA","Sens_Press","Sens_Temp","Sens_AoS","Res_AdjFlow[0]","Res_AdjFlow[1]","Res_AdjFlow[2]","Res_AdjFlow[3]","Res_AdjFlow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
ZONE T= "Convergence history"
           0, 0.00000000e+00, -3.46550937e-26, 1.06861880e-26, -2.63835267e-30, -2.00878315e-29, 0.0, 2.23570012e-01, -1.39215213e+00, -1.86964873e+00, -3.07810303e+00, 0.0, 5.0000000000, 2.0000000000, 0.0035479831
           1, 0.00000000e+00, -1.27078330e-24, 3.83351859e-25, -9.22336653e-29, -7.36627427e-28, 0.0, 1.47677116e-01, -1.14101808e+00, -6.01332475e-01, -3.15500146e+00, 0.0, 5.0000000000, 2.0000000000, 0.0047358604
           2, 0.00000000e+00, -2.36403408e-23, 6.88767732e-24, -1.67235304e-27, -1.37037391e-26, 0.0, 6.35345604e-02, -9.82047902e-01, -3.96671825e-01, -3.26832615e+00, 0.0, 5.0000000000, 2.0000000000, 0.0059313810
           3, 0.00000000e+00, -2.97574836e-22, 8.46984364e-23, -2.07543166e-26, -1.72499133e-25, 0.0, 3.47610631e-02, -9.32016924e-01, -3.40696506e-01, -3.35632621e+00, 0.0, 5.0000000000, 2.0000000000, 0.0065468307
           4, 0.00000000e+00, -2.87360409e-21, 8.04718875e-22, -1.98580849e-25, -1.66579340e-24, 0.0, 7.94820300e-02, -9.40753325e-01, -3.55043243e-01, -3.36082105e+00, 0.0, 5.0000000000, 2.0000000000, 0.0072695600
           5, 0.00000000e+00, -2.27725357e-20, 6.29800375e-21, -1.56274469e-24, -1.32010401e-23, 0.0, 1.44110665e-01, -9.76313769e-01, -4.03558415e-01, -3.33040426e+00, 0.0, 5.0000000000, 2.0000000000, 0.0079936641
           6, 0.00000000e+00, -1.54338794e-19, 4.22431771e-20, -1.05289144e-23, -8.94692737e-23, 0.0, 1.97920809e-01, -1.00824340e+00, -4.49873837e-01, -3.31909451e+00, 0.0, 5.0000000000, 2.0000000000, 0.0086115733
           7, 0.00000000e+00, -9.19686702e-19, 2.49450051e-19, -6.24058369e-23, -5.33139010e-22, 0.0, 2.39708575e-01, -1.01688402e+00, -4.65980885e-01, -3.33574596e+00, 0.0, 5.0000000000, 2.0000000000, 0.0095935280
           8, 0.00000000e+00, -4.91476726e-18, 1.32224213e-18, -3.31823925e-22, -2.84908263e-21, 0.0, 2.76546118e-01, -1.00734137e+00, -4.58360335e-01, -3.36858780e+00, 0.0, 5.0000000000, 2.0000000000, 0.0104872568
