"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y"
93, 1.000000000000000e+00, -1.000000000000000e-03, 9.730152808940427e+03, -1.320248726708411e+01, 0.000000000000000e+00, 0.000000000000000e+00
70, 9.997621355856203e-01, -1.104660285552436e-03, 1.123104398248672e+04, 1.137298727505375e+00, 0.000000000000000e+00, 0.000000000000000e+00
108, 9.990485012488061e-01, -1.418594154653929e-03, 1.098226432809947e+04, -1.239587129776380e+00, 0.000000000000000e+00, 0.000000000000000e+00
168, 9.978686702132833e-01, -1.936942591440849e-03, 1.108891958061136e+04, -2.205835383262661e-01, 0.000000000000000e+00, 0.000000000000000e+00
226, 9.962132437955421e-01, -2.661371162833177e-03, 1.108521733111982e+04, -2.559555002265880e-01, 0.000000000000000e+00, 0.000000000000000e+00
290, 9.940822606931574e-01, -3.585975380206801e-03, 1.109742800083509e+04, -1.392925511376371e-01, 0.000000000000000e+00, 0.000000000000000e+00
359, 9.914853571674017e-01, -4.696230747205700e-03, 1.110088810971394e+04, -1.062340444881844e-01, 0.000000000000000e+00, 0.000000000000000e+00
394, 9.884321728242919e-01, -5.973824957545342e-03, 1.110334484755047e+04, -8.276192642822806e-02, 0.000000000000000e+00, 0.000000000000000e+00
395, 9.849038280601278e-01, -7.410942268777050e-03, 1.110455300957516e+04, -7.121892771771191e-02, 0.000000000000000e+00, 0.000000000000000e+00
396, 9.809288756219902e-01, -8.983652985525462e-03, 1.110536753729400e+04, -6.343678242922642e-02, 0.000000000000000e+00, 0.000000000000000e+00
470, 9.764883938926089e-01, -1.069568419912018e-02, 1.110601205240611e+04, -5.727896836455097e-02, 0.000000000000000e+00, 0.000000000000000e+00
471, 9.716109697805432e-01, -1.254375725425942e-02, 1.110649047378865e+04, -5.270804386200689e-02, 0.000000000000000e+00, 0.000000000000000e+00
516, 9.662775255275239e-01, -1.455334268878725e-02, 1.110666930433210e+04, -5.099946447419943e-02, 0.000000000000000e+00, 0.000000000000000e+00
521, 9.605069335344338e-01, -1.674063137721390e-02, 1.110638607798685e+04, -5.370546025226721e-02, 0.000000000000000e+00, 0.000000000000000e+00
537, 9.542990465612926e-01, -1.912670381968287e-02, 1.110552358137248e+04, -6.194590905305308e-02, 0.000000000000000e+00, 0.000000000000000e+00
469, 9.922119222715451e-01, -2.799620677588516e-03, 1.118579679155795e+04, 7.049988737845592e-01, 0.000000000000000e+00, 0.000000000000000e+00
393, 9.948726051760148e-01, -1.868534330604297e-03, 1.115859344330927e+04, 4.450931597009115e-01, 0.000000000000000e+00, 0.000000000000000e+00
325, 9.970564384455434e-01, -1.080444338176231e-03, 1.126711553674911e+04, 1.481932887351012e+00, 0.000000000000000e+00, 0.000000000000000e+00
259, 9.987533013274225e-01, -4.587851339371861e-04, 1.093922254994090e+04, -1.650816070620929e+00, 0.000000000000000e+00, 0.000000000000000e+00
196, 9.999628926939207e-01, -1.365582364918806e-05, 1.486321428333713e+04, 3.583971135282157e+01, 0.000000000000000e+00, 0.000000000000000e+00
135, 1.000000000000000e+00, 0.000000000000000e+00, 1.437642500718628e+04, 3.118883847975976e+01, 0.000000000000000e+00, 0.000000000000000e+00
538, 9.476630050780430e-01, -2.172058089524551e-02, 1.110403765535827e+04, -7.614271520599809e-02, 0.000000000000000e+00, 0.000000000000000e+00
541, 9.406073032709968e-01, -2.451899044589098e-02, 1.110202186410107e+04, -9.540194981778143e-02, 0.000000000000000e+00, 0.000000000000000e+00
544, 9.331391429429394e-01, -2.750705581636038e-02, 1.109961798844750e+04, -1.183690130115102e-01, 0.000000000000000e+00, 0.000000000000000e+00
545, 9.252458505652166e-01, -3.067202721168350e-02, 1.109696429303627e+04, -1.437228993975475e-01, 0.000000000000000e+00, 0.000000000000000e+00
550, 9.169519941343894e-01, -3.398522117272224e-02, 1.109417407081767e+04, -1.703811876180457e-01, 0.000000000000000e+00, 0.000000000000000e+00
551, 9.082431930377265e-01, -3.743550315439201e-02, 1.109132147480470e+04, -1.976354063622229e-01, 0.000000000000000e+00, 0.000000000000000e+00
552, 8.991326220984526e-01, -4.100338351433722e-02, 1.108855079872522e+04, -2.241069472309598e-01, 0.000000000000000e+00, 0.000000000000000e+00
553, 8.896241310836983e-01, -4.467769916676551e-02, 1.108585390216612e+04, -2.498735852049490e-01, 0.000000000000000e+00, 0.000000000000000e+00
556, 8.797148393122844e-01, -4.845985535518938e-02, 1.108312140921329e+04, -2.759803175689902e-01, 0.000000000000000e+00, 0.000000000000000e+00
557, 8.694219966988325e-01, -5.234587294401304e-02, 1.108032768567548e+04, -3.026720580271376e-01, 0.000000000000000e+00, 0.000000000000000e+00
558, 8.587630404630028e-01, -5.633132993280971e-02, 1.107741982179990e+04, -3.304543159364107e-01, 0.000000000000000e+00, 0.000000000000000e+00
567, 8.477169457374284e-01, -6.042497195280186e-02, 1.107436166939118e+04, -3.596724576996515e-01, 0.000000000000000e+00, 0.000000000000000e+00
570, 8.363209362807044e-01, -6.461264807141028e-02, 1.107113556675760e+04, -3.904952263170712e-01, 0.000000000000000e+00, 0.000000000000000e+00
571, 8.245835781897208e-01, -6.888998799684022e-02, 1.106774465151328e+04, -4.228926444552306e-01, 0.000000000000000e+00, 0.000000000000000e+00
572, 8.124941550296225e-01, -7.325891111296327e-02, 1.106413603371983e+04, -4.573700321609512e-01, 0.000000000000000e+00, 0.000000000000000e+00
573, 8.000811995613997e-01, -7.770674066760228e-02, 1.106029689747903e+04, -4.940498348457729e-01, 0.000000000000000e+00, 0.000000000000000e+00
578, 7.873537456814902e-01, -8.222693103843819e-02, 1.105619334711569e+04, -5.332558979271284e-01, 0.000000000000000e+00, 0.000000000000000e+00
579, 7.743298438441808e-01, -8.680604996125460e-02, 1.105184742325483e+04, -5.747776412833497e-01, 0.000000000000000e+00, 0.000000000000000e+00
577, 7.610077150197835e-01, -9.143624347805671e-02, 1.104728189450003e+04, -6.183975295535656e-01, 0.000000000000000e+00, 0.000000000000000e+00
576, 7.473953596122606e-01, -9.610560169530792e-02, 1.104244067377599e+04, -6.646514288095161e-01, 0.000000000000000e+00, 0.000000000000000e+00
575, 7.335206854829130e-01, -1.007949963989655e-01, 1.103740494417329e+04, -7.127637011062056e-01, 0.000000000000000e+00, 0.000000000000000e+00
574, 7.193921869180818e-01, -1.054916377464696e-01, 1.103210885368772e+04, -7.633635084137966e-01, 0.000000000000000e+00, 0.000000000000000e+00
569, 7.050082799618819e-01, -1.101855705330107e-01, 1.102664474593293e+04, -8.155685831294034e-01, 0.000000000000000e+00, 0.000000000000000e+00
568, 6.903975049090465e-01, -1.148568829368056e-01, 1.102099258769934e+04, -8.695703261643302e-01, 0.000000000000000e+00, 0.000000000000000e+00
566, 6.755695490162060e-01, -1.194946493319689e-01, 1.101515459331922e+04, -9.253475813871381e-01, 0.000000000000000e+00, 0.000000000000000e+00
565, 6.605348555915000e-01, -1.240896130337451e-01, 1.100908314652118e+04, -9.833552832751867e-01, 0.000000000000000e+00, 0.000000000000000e+00
564, 6.453141758394891e-01, -1.286295622860691e-01, 1.100275934263122e+04, -1.043774050506299e+00, 0.000000000000000e+00, 0.000000000000000e+00
563, 6.299284279037715e-01, -1.331025956605545e-01, 1.099615059910653e+04, -1.106915182593391e+00, 0.000000000000000e+00, 0.000000000000000e+00
562, 6.143888443847303e-01, -1.374998927692481e-01, 1.098920408377668e+04, -1.173283447657418e+00, 0.000000000000000e+00, 0.000000000000000e+00
561, 5.987067674368181e-01, -1.418126832908062e-01, 1.098177876037441e+04, -1.244226331729133e+00, 0.000000000000000e+00, 0.000000000000000e+00
560, 5.829036256135732e-01, -1.460271720625755e-01, 1.097384104902859e+04, -1.320064662976614e+00, 0.000000000000000e+00, 0.000000000000000e+00
559, 5.669902863080678e-01, -1.501248654710440e-01, 1.096546449659577e+04, -1.400095761417514e+00, 0.000000000000000e+00, 0.000000000000000e+00
555, 5.509981481232903e-01, -1.540806180531092e-01, 1.095669060181842e+04, -1.483923140553137e+00, 0.000000000000000e+00, 0.000000000000000e+00
554, 5.349280422289686e-01, -1.578771416849619e-01, 1.094757167510476e+04, -1.571047017273234e+00, 0.000000000000000e+00, 0.000000000000000e+00
549, 5.188115378527824e-01, -1.614900030393120e-01, 1.093817164999093e+04, -1.660856558998779e+00, 0.000000000000000e+00, 0.000000000000000e+00
548, 5.026497511328263e-01, -1.649021792848137e-01, 1.092872703397145e+04, -1.751092130309666e+00, 0.000000000000000e+00, 0.000000000000000e+00
547, 4.864746862420334e-01, -1.680921328906171e-01, 1.091934717086852e+04, -1.840709040532908e+00, 0.000000000000000e+00, 0.000000000000000e+00
546, 4.702995377529798e-01, -1.710539848828866e-01, 1.090992540701571e+04, -1.930726278106235e+00, 0.000000000000000e+00, 0.000000000000000e+00
543, 4.541381176622994e-01, -1.737864774104022e-01, 1.090035332457204e+04, -2.022179686710404e+00, 0.000000000000000e+00, 0.000000000000000e+00
542, 4.380247555402706e-01, -1.762856364860992e-01, 1.089055866394033e+04, -2.115759647618950e+00, 0.000000000000000e+00, 0.000000000000000e+00
142, 2.196161454589945e-02, -9.155111296488515e-02, 1.048844573305555e+04, -5.957619388136011e+00, 0.000000000000000e+00, 0.000000000000000e+00
141, 1.843144503504924e-02, -8.667853159168060e-02, 1.049369551937602e+04, -5.907461979204728e+00, 0.000000000000000e+00, 0.000000000000000e+00
140, 1.529737814623708e-02, -8.190698079647651e-02, 1.050238052344123e+04, -5.824483878025656e+00, 0.000000000000000e+00, 0.000000000000000e+00
139, 1.251908921820435e-02, -7.722859879057654e-02, 1.051298455948818e+04, -5.723170997870048e+00, 0.000000000000000e+00, 0.000000000000000e+00
138, 1.006239962634175e-02, -7.264378858076256e-02, 1.052381340335971e+04, -5.619710263058971e+00, 0.000000000000000e+00, 0.000000000000000e+00
137, 7.917903259379869e-03, -6.818167456106515e-02, 1.053488469635214e+04, -5.513933125453629e+00, 0.000000000000000e+00, 0.000000000000000e+00
95, 6.075661641799378e-03, -6.387176597702360e-02, 1.054341341774571e+04, -5.432448177212979e+00, 0.000000000000000e+00, 0.000000000000000e+00
94, 4.487485890136537e-03, -5.964353764691874e-02, 1.056495024164776e+04, -5.226681462609048e+00, 0.000000000000000e+00, 0.000000000000000e+00
59, 3.124498051550219e-03, -5.543393923520708e-02, 1.056127102722977e+04, -5.261833343246480e+00, 0.000000000000000e+00, 0.000000000000000e+00
60, 2.537646184044878e-03, -5.337139776178696e-02, 1.055675702883263e+04, -5.304960901150625e+00, 0.000000000000000e+00, 0.000000000000000e+00
61, 2.003080565366857e-03, -5.130000362243592e-02, 1.058257890276754e+04, -5.058254042763924e+00, 0.000000000000000e+00, 0.000000000000000e+00
100, 1.078855380144595e-03, -4.702226798337705e-02, 1.058921800948870e+04, -4.994822815200844e+00, 0.000000000000000e+00, 0.000000000000000e+00
158, 4.060150173504681e-04, -4.269110943774840e-02, 1.059733512155432e+04, -4.917270456997524e+00, 0.000000000000000e+00, 0.000000000000000e+00
