TITLE = "SU2 Simulation"
VARIABLES = "Iteration","Sens_Geo","Sens_Mach","Sens_AoA","Sens_Press","Sens_Temp","Sens_AoS","Res_AdjFlow[0]","Res_AdjFlow[1]","Res_AdjFlow[2]","Res_AdjFlow[3]","Res_AdjFlow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
ZONE T= "Convergence history"
           0, 0.00000000e+00, 4.61978131e-27, -2.82820207e-27, -3.69751532e-31, 2.67657454e-30, 0.0, -1.34221396e-01, -1.78426853e+00, -2.00273625e+00, -3.44216499e+00, 0.0, 5.0000000000, 2.0000000000, 0.0028038975
           1, 0.00000000e+00, 1.65672279e-25, -1.03534050e-25, -1.58025486e-29, 9.59854173e-29, 0.0, -1.59552417e-01, -1.33735319e+00, -9.84591614e-01, -3.52216741e+00, 0.0, 5.0000000000, 2.0000000000, 0.0084603334
           2, 0.00000000e+00, 3.06222316e-24, -1.86769198e-24, -2.94807333e-28, 1.77421094e-27, 0.0, -1.60731702e-01, -1.16380359e+00, -7.81770794e-01, -3.63646670e+00, 0.0, 5.0000000000, 2.0000000000, 0.0110149104
           3, 0.00000000e+00, 3.82054344e-23, -2.29774380e-23, -3.67001085e-27, 2.21360636e-26, 0.0, -1.19879960e-01, -1.11490465e+00, -7.27504957e-01, -3.72287074e+00, 0.0, 5.0000000000, 2.0000000000, 0.0120358928
           4, 0.00000000e+00, 3.64587306e-22, -2.18226509e-22, -3.50924366e-26, 2.11241384e-25, 0.0, -5.14859561e-02, -1.12684800e+00, -7.42423720e-01, -3.72801241e+00, 0.0, 5.0000000000, 2.0000000000, 0.0129098228
           5, 0.00000000e+00, 2.85061893e-21, -1.70720815e-21, -2.76071783e-25, 1.65164338e-24, 0.0, 1.95898066e-02, -1.16443051e+00, -7.89874378e-01, -3.70078017e+00, 0.0, 5.0000000000, 2.0000000000, 0.0140024715
           6, 0.00000000e+00, 1.90513603e-20, -1.14481713e-20, -1.86117730e-24, 1.10382804e-23, 0.0, 8.14791026e-02, -1.19541255e+00, -8.34409720e-01, -3.69190744e+00, 0.0, 5.0000000000, 2.0000000000, 0.0170127272
           7, 0.00000000e+00, 1.11955945e-19, -6.76008509e-20, -1.10479384e-23, 6.48664594e-23, 0.0, 1.32815643e-01, -1.20139942e+00, -8.50443477e-01, -3.70915979e+00, 0.0, 5.0000000000, 2.0000000000, 0.0178329055
           8, 0.00000000e+00, 5.90253079e-19, -3.58391469e-19, -5.88735582e-23, 3.41986152e-22, 0.0, 1.76133398e-01, -1.19021440e+00, -8.44540090e-01, -3.74077269e+00, 0.0, 5.0000000000, 2.0000000000, 0.0211285326
