"Point","Sensitivity","PsiRho","Phi_x","Phi_y","PsiE","x_coord","y_coord"
1618, 2.713333050960088e-02, -1.141029853368199e+01, 4.441256190759922e-01, -4.333890313227387e-01, -1.581929300936253e-05, 9.241277825024581e-01, -2.268679030807444e-02
1617, 2.979958254498563e-02, -1.110581607701442e+01, 4.315385554649967e-01, -4.382019311626667e-01, -1.196844551915387e-05, 9.322861238029431e-01, -2.012982706436711e-02
1538, 2.999543983016270e-02, -1.079264690350422e+01, 4.177485959467561e-01, -4.405182109581534e-01, -8.206119055326240e-06, 9.399950942287938e-01, -1.772020916558824e-02
1537, 3.189706184733424e-02, -1.051404855652838e+01, 4.041356515855589e-01, -4.400722850654580e-01, -4.407774111195628e-06, 9.472666673770933e-01, -1.549285669872349e-02
1419, 3.242676391836048e-02, -1.028266958001247e+01, 3.909808497739741e-01, -4.368728301279295e-01, -9.335928209625768e-07, 9.540933139134353e-01, -1.347806194089362e-02
1301, 3.725666970995753e-02, -1.015445000281662e+01, 3.803694956655256e-01, -4.322664986372572e-01, 2.469139249750793e-06, 9.604691403531374e-01, -1.168729056835667e-02
1300, 4.546734911206440e-02, -1.013750921497629e+01, 3.726365255106201e-01, -4.282542394050750e-01, 6.002636387070879e-06, 9.663887694175468e-01, -1.010487084800710e-02
1196, 5.899114392077735e-02, -1.024671352861274e+01, 3.681895287687237e-01, -4.276181585173194e-01, 1.054136640499223e-05, 9.718554596003331e-01, -8.687225814665351e-03
1059, 7.433509867703673e-02, -1.046160433037859e+01, 3.652781048451030e-01, -4.318282137280020e-01, 1.662219205232904e-05, 9.768521630321518e-01, -7.386050400443361e-03
915, 9.244091720020675e-02, -1.079418509130748e+01, 3.621609552623862e-01, -4.413309045782425e-01, 2.511999956219130e-05, 9.814000232833900e-01, -6.151856930943322e-03
767, 1.138839906879137e-01, -1.129765832680219e+01, 3.565589320018767e-01, -4.548277590147363e-01, 3.625800434281694e-05, 9.854707918496221e-01, -4.971083050783685e-03
616, 1.387510435171948e-01, -1.212248650968870e+01, 3.470892473978895e-01, -4.701918893791338e-01, 5.157275030882524e-05, 9.890844275484538e-01, -3.842713454292189e-03
540, 2.100766691580386e-03, -9.778348035272487e+00, 8.535492819079784e-01, -2.905938019048664e-01, -4.649230058355545e-05, 4.219629181381086e-01, -1.784281499084936e-01
539, 7.123206846199811e-03, -1.008469715851376e+01, 8.636674129600462e-01, -2.876921723434188e-01, -4.763865430812478e-05, 4.059765767759537e-01, -1.804547031421225e-01
536, 4.139065717970300e-03, -1.032035281691793e+01, 8.727166841768876e-01, -2.855476756540078e-01, -4.899548706339590e-05, 3.900895362754929e-01, -1.822475381659891e-01
535, 9.199367935336456e-03, -1.063414047152548e+01, 8.826717152379583e-01, -2.830827439441130e-01, -5.020157755710726e-05, 3.743255435915018e-01, -1.837969342311516e-01
534, 5.881443704339730e-03, -1.087442145850895e+01, 8.914999635294162e-01, -2.813142168512224e-01, -5.173824656421426e-05, 3.586875277512065e-01, -1.850892487166569e-01
533, 1.081533476139707e-02, -1.118062456387938e+01, 9.010749134216002e-01, -2.792883287471589e-01, -5.307887908194341e-05, 3.431988534453950e-01, -1.861099813992882e-01
532, 9.057014189124694e-03, -1.142199892460233e+01, 9.096007716328819e-01, -2.780043426688174e-01, -5.480217538773308e-05, 3.278928679042408e-01, -1.868461887504588e-01
531, 1.353256693307289e-02, -1.171001872821156e+01, 9.184483667520604e-01, -2.764392209404248e-01, -5.627287530569113e-05, 3.127717919495528e-01, -1.872884428453448e-01
530, 1.157420790423026e-02, -1.192884006654292e+01, 9.262210725946288e-01, -2.757412964070615e-01, -5.813873531205268e-05, 2.978478708810876e-01, -1.874279864200438e-01
529, 1.734935710842430e-02, -1.221361289140968e+01, 9.346735368560888e-01, -2.748282500774221e-01, -5.977373615987022e-05, 2.831542654336226e-01, -1.872594566574252e-01
528, 1.609456566388755e-02, -1.243269565985197e+01, 9.421373047039624e-01, -2.747153105074370e-01, -6.181834124263851e-05, 2.687049171666472e-01, -1.867835228669310e-01
527, 2.196508055207982e-02, -1.271362247783629e+01, 9.501291519588505e-01, -2.744731301192143e-01, -6.361232595631930e-05, 2.545033622501100e-01, -1.860019674407788e-01
526, 2.048439718965134e-02, -1.293198994859934e+01, 9.572103715006067e-01, -2.749958935901196e-01, -6.580708559668554e-05, 2.405830986273921e-01, -1.849195135649495e-01
525, 2.626758994384456e-02, -1.322486872354538e+01, 9.650704978444189e-01, -2.755046881889088e-01, -6.778556190554887e-05, 2.269565356045778e-01, -1.835415975604130e-01
524, 2.657708265919626e-02, -1.347200192363893e+01, 9.721851767415491e-01, -2.766432789148916e-01, -7.014267172608167e-05, 2.136354334665590e-01, -1.818747987833814e-01
523, 3.147905235288027e-02, -1.376091850945612e+01, 9.796506029894354e-01, -2.779598106704771e-01, -7.231855303117841e-05, 2.006410148863055e-01, -1.799284518937095e-01
522, 3.428489861797536e-02, -1.403193040058209e+01, 9.866676050191695e-01, -2.796088136223974e-01, -7.480595426117412e-05, 1.879741388647125e-01, -1.777079588134511e-01
520, 3.416339099638272e-02, -1.427109832499589e+01, 9.931345445919152e-01, -2.816303840250797e-01, -7.723484448657119e-05, 1.756579597024759e-01, -1.752134663187468e-01
519, 3.943704913343863e-02, -1.455549496188561e+01, 9.999805550224997e-01, -2.840100384285976e-01, -7.987455882366065e-05, 1.637051355587112e-01, -1.724438857272014e-01
518, 4.050575509253941e-02, -1.480903106238518e+01, 1.006129469981101e+00, -2.867873488969536e-01, -8.254262275685689e-05, 1.521370322869927e-01, -1.694041956799136e-01
517, 4.512966322808785e-02, -1.512065811252920e+01, 1.012300042230670e+00, -2.900129667465599e-01, -8.524281627205939e-05, 1.409639116463298e-01, -1.661012373370855e-01
509, 4.956545438080858e-02, -1.538195817565651e+01, 1.017765575630009e+00, -2.933990054623886e-01, -8.802085980458255e-05, 1.301864855825720e-01, -1.625449218978738e-01
508, 5.234028351462002e-02, -1.565482191124559e+01, 1.022874842814768e+00, -2.974261288180315e-01, -9.084172540984568e-05, 1.198146290926759e-01, -1.587513106402950e-01
428, 5.883946689665484e-02, -1.595939399020636e+01, 1.027933239818771e+00, -3.016218754418539e-01, -9.370055742799728e-05, 1.098763314320922e-01, -1.547466115703978e-01
355, 6.011722408061891e-02, -1.621847590069943e+01, 1.031890252449954e+00, -3.060237339732413e-01, -9.657624684678603e-05, 1.003586460298808e-01, -1.505436005685591e-01
354, 6.522904407300806e-02, -1.649265602746609e+01, 1.035464703867360e+00, -3.104722533674927e-01, -9.936617847236624e-05, 9.127835101500112e-02, -1.461663249644866e-01
287, 6.653427648982876e-02, -1.671019096439162e+01, 1.037729411225582e+00, -3.148267722615272e-01, -1.021424151624249e-04, 8.264737344339340e-02, -1.416286501677032e-01
221, 7.078603743332695e-02, -1.692591147794639e+01, 1.039295831913712e+00, -3.191953001495552e-01, -1.047894431433341e-04, 7.446653992783221e-02, -1.369409298556678e-01
161, 7.132675894299963e-02, -1.708185441621744e+01, 1.039944506546572e+00, -3.234306860087734e-01, -1.074649252355830e-04, 6.675310715960703e-02, -1.321252184622607e-01
149, 7.267756513149479e-02, -1.720598034198542e+01, 1.039655287930692e+00, -3.275224999973075e-01, -1.100324021250117e-04, 5.950359869004128e-02, -1.271865225198225e-01
148, 7.590946262007466e-02, -1.728640020812999e+01, 1.038566604690866e+00, -3.313330987525447e-01, -1.124904584250178e-04, 5.272091744529669e-02, -1.221407362445932e-01
147, 7.810208817641166e-02, -1.735029791399016e+01, 1.036670071401230e+00, -3.350605659890523e-01, -1.148473146844194e-04, 4.640551350775141e-02, -1.170114782271968e-01
146, 8.119234452567384e-02, -1.739882284671866e+01, 1.034559879416007e+00, -3.383944456206898e-01, -1.170151769402061e-04, 4.055945135619536e-02, -1.118284807103152e-01
145, 7.955134493679443e-02, -1.740103987208637e+01, 1.031321874493343e+00, -3.411825485202846e-01, -1.190341878255422e-04, 3.519676327449885e-02, -1.066383193894347e-01
144, 8.268732236334210e-02, -1.740214563045162e+01, 1.027840403015017e+00, -3.434349482027370e-01, -1.207462954365310e-04, 3.032086160957542e-02, -1.014887864769246e-01
