"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y"
93, 1.000000000000000e+00, -1.000000000000000e-03, 9.715793708622821e+03, -1.333967671110143e+01, 0.000000000000000e+00, 0.000000000000000e+00
70, 9.997621355856203e-01, -1.104659975718972e-03, 1.122511303884299e+04, 1.080633418190450e+00, 0.000000000000000e+00, 0.000000000000000e+00
108, 9.990485012488061e-01, -1.418574572309053e-03, 1.097926485829186e+04, -1.268244607344589e+00, 0.000000000000000e+00, 0.000000000000000e+00
168, 9.978686702132833e-01, -1.936727414810385e-03, 1.108682486344071e+04, -2.405968454038641e-01, 0.000000000000000e+00, 0.000000000000000e+00
226, 9.962132437955421e-01, -2.660205712540096e-03, 1.108355447264929e+04, -2.718427510992864e-01, 0.000000000000000e+00, 0.000000000000000e+00
290, 9.940822606931574e-01, -3.581744706207474e-03, 1.109593408887335e+04, -1.535656564790656e-01, 0.000000000000000e+00, 0.000000000000000e+00
359, 9.914853571674017e-01, -4.684459183665158e-03, 1.109942717791277e+04, -1.201920514048304e-01, 0.000000000000000e+00, 0.000000000000000e+00
394, 9.884321728242919e-01, -5.946821053627766e-03, 1.110192216939063e+04, -9.635445113011253e-02, 0.000000000000000e+00, 0.000000000000000e+00
395, 9.849038280601278e-01, -7.357344758560873e-03, 1.110324448693720e+04, -8.372078989681728e-02, 0.000000000000000e+00, 0.000000000000000e+00
396, 9.809288756219902e-01, -8.889544953893505e-03, 1.110430001811421e+04, -7.363605393739801e-02, 0.000000000000000e+00, 0.000000000000000e+00
470, 9.764883938926089e-01, -1.054616837474232e-02, 1.110528794510773e+04, -6.419722058621319e-02, 0.000000000000000e+00, 0.000000000000000e+00
471, 9.716109697805432e-01, -1.232617130460348e-02, 1.110617364637640e+04, -5.573507031726802e-02, 0.000000000000000e+00, 0.000000000000000e+00
516, 9.662775255275239e-01, -1.425907783393812e-02, 1.110675926676749e+04, -5.013994707966793e-02, 0.000000000000000e+00, 0.000000000000000e+00
521, 9.605069335344338e-01, -1.636687290283861e-02, 1.110683485407312e+04, -4.941777227731439e-02, 0.000000000000000e+00, 0.000000000000000e+00
537, 9.542990465612926e-01, -1.867568616490708e-02, 1.110626051373962e+04, -5.490512380255069e-02, 0.000000000000000e+00, 0.000000000000000e+00
469, 9.922119222715451e-01, -2.780154839285480e-03, 1.118743647486145e+04, 7.206647049157253e-01, 0.000000000000000e+00, 0.000000000000000e+00
393, 9.948726051760148e-01, -1.862572946074328e-03, 1.116048234945376e+04, 4.631401109744674e-01, 0.000000000000000e+00, 0.000000000000000e+00
325, 9.970564384455434e-01, -1.079257208192381e-03, 1.126812245352637e+04, 1.491553152533982e+00, 0.000000000000000e+00, 0.000000000000000e+00
259, 9.987533013274225e-01, -4.586917195249122e-04, 1.094123223404860e+04, -1.631615184821166e+00, 0.000000000000000e+00, 0.000000000000000e+00
