TITLE = "SU2 Simulation"
VARIABLES = "Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","HeatFlux_Total","HeatFlux_Maximum","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
ZONE T= "Convergence history"
           0, -7.08297751e+00, 5.48330812e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.34336251e+00, 3.31856087e+00, -8.31999953e+00, 0.00000000e+00, -1.29173436e+00, 0.00000000e+00, 0.00000000e+00, -2.31949571e+00, -7.30765002e-01, -1.11219689e+00, 3.16083045e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0070053023
           1, -1.00399765e+01, 7.71867049e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.76076025e+00, 4.65226970e+00, -1.17785988e+01, 0.00000000e+00, -1.30073910e+00, 0.00000000e+00, 0.00000000e+00, -2.49967480e+00, -5.04118277e-01, -1.65651713e-01, 2.97721979e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0158745328
           2, -1.03090713e+01, 7.83281840e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.90113517e+00, 4.68782314e+00, -1.20687328e+01, 0.00000000e+00, -1.31613818e+00, 0.00000000e+00, 0.00000000e+00, -2.65676858e+00, -4.45421652e-01, -8.50683171e-02, 2.82395664e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0179399945
           3, -9.55819390e+00, 7.16637497e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.54737882e+00, 4.25416647e+00, -1.11632463e+01, 0.00000000e+00, -1.33375576e+00, 0.00000000e+00, 0.00000000e+00, -2.65951721e+00, -4.89266821e-01, -1.38600243e-01, 2.82083718e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0268619915
           4, -8.83840476e+00, 6.53603374e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.19774620e+00, 3.84664436e+00, -1.02975950e+01, 0.00000000e+00, -1.35225813e+00, 0.00000000e+00, 0.00000000e+00, -2.66799435e+00, -5.10893591e-01, -1.85299762e-01, 2.81061613e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0343335631
           5, -8.52676581e+00, 6.21934825e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.03628341e+00, 3.62812607e+00, -9.91073807e+00, 0.00000000e+00, -1.37100633e+00, 0.00000000e+00, 0.00000000e+00, -2.70299979e+00, -4.96841089e-01, -1.90060223e-01, 2.77622575e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0389343862
           6, -8.56397312e+00, 6.16065846e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.03941289e+00, 3.56145409e+00, -9.93032694e+00, 0.00000000e+00, -1.39010678e+00, 0.00000000e+00, 0.00000000e+00, -2.72358302e+00, -4.77111997e-01, -1.88207635e-01, 2.75690600e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0414070446
           7, -8.73129640e+00, 6.19097497e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.10332819e+00, 3.54447565e+00, -1.00995248e+01, 0.00000000e+00, -1.41032655e+00, 0.00000000e+00, 0.00000000e+00, -2.72587881e+00, -4.56085139e-01, -1.89923064e-01, 2.75490813e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0441992207
           8, -8.85534101e+00, 6.18263723e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.14358375e+00, 3.50226957e+00, -1.02164659e+01, 0.00000000e+00, -1.43229186e+00, 0.00000000e+00, 0.00000000e+00, -2.72732611e+00, -4.31379493e-01, -1.89596551e-01, 2.75334967e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0524207113
