"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"C<sub>p</sub>"	"Mach"	"<greek>m</greek>"	"C<sub>f</sub>_x"	"C<sub>f</sub>_y"	"h"	"y<sup>+</sup>"
0	1.002197000312909e+00	-1.314012185307481e-03	1.291019130406495e-01	7.302157003596866e-01	2.017727442151162e+00	2.782092365337377e+04	1.112123643149516e+04	3.000894594965009e+02	8.817750568585807e-02	4.786096692492235e-02	1.846339519082166e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1	1.002616263895316e+00	-9.310945774757185e-04	1.290587626697035e-01	5.349952539503109e-01	1.663641759164544e+00	2.781024292679313e+04	1.111936456091779e+04	3.001392669798205e+02	7.029331530471487e-02	3.898803515635616e-02	1.846575151159944e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
2	1.002285070957072e+00	-1.626040546466772e-03	1.289473399759987e-01	9.034831008397295e-01	1.981918993072558e+00	2.778784385243664e+04	1.110777905710133e+04	3.000856239404321e+02	-4.039668560648078e-02	4.864089295860059e-02	1.846321372825751e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
3	1.001799238393308e+00	-1.551515713649694e-03	1.289108374056892e-01	8.575448390337171e-01	2.557533871596386e+00	2.778238578943194e+04	1.110166533060791e+04	3.000053825703163e+02	-9.880833535854694e-02	6.026350261476652e-02	1.845941719980797e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
4	1.002458029847406e+00	-2.019993953896275e-03	1.289545721184753e-01	1.100881463823849e+00	1.905666413492520e+00	2.779014138800551e+04	1.110854460056991e+04	3.000894748927657e+02	-3.308254471310285e-02	4.914381653530359e-02	1.846339591922633e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
5	1.002665765616021e+00	-2.517926844608811e-03	1.289605643177568e-01	1.397820591707999e+00	1.837622047339834e+00	2.779300728018093e+04	1.110893564490636e+04	3.000860944220352e+02	-2.934643632767173e-02	5.155440099227236e-02	1.846323598709809e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
6	1.002755738031462e+00	-1.479601771437195e-03	1.289000752813286e-01	9.217322761613894e-01	1.689830670107901e+00	2.777676641342772e+04	1.110495774315439e+04	3.001194104174282e+02	-6.735202982846719e-02	4.299836760536588e-02	1.846481214885726e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
7	1.003179411898825e+00	-1.070208707187690e-03	1.289600203023842e-01	7.718565546896776e-01	1.532450854754979e+00	2.778873136877024e+04	1.111092653060401e+04	3.001411404262156e+02	-1.032515394075577e-02	3.831021628673561e-02	1.846584013795367e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
8	1.003058409087203e+00	-2.027637307369652e-03	1.289621768131659e-01	1.189787975173459e+00	1.674160575050617e+00	2.779144696875879e+04	1.111003670026342e+04	3.001120847340712e+02	-1.882675411040752e-02	4.585866451544818e-02	1.846446558203664e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
9	1.003134928716233e+00	-6.723652740534135e-04	1.289290545448173e-01	4.026445757970788e-01	1.495172571782635e+00	2.778110591512407e+04	1.110872301251477e+04	3.001536890771703e+02	-3.137796469201571e-02	3.457981343856475e-02	1.846643376485510e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
10	1.002161212289551e+00	-9.709984790069764e-04	1.288515145410247e-01	5.124183442824884e-01	1.971058670362241e+00	2.776700974648066e+04	1.110036603116580e+04	3.001083764521844e+02	-1.112220774546253e-01	4.551173049372547e-02	1.846429014735012e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
11	1.001763904810066e+00	-1.172158404156890e-03	1.287883795949133e-01	6.222797786475954e-01	2.617060152483230e+00	2.775599259889149e+04	1.109115963446245e+04	3.000064710644425e+02	-1.991816582917735e-01	6.015414034467887e-02	1.845946870396637e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
12	1.002649753610791e+00	-3.741844886280553e-04	1.290673026529978e-01	-3.534808573433652e-01	1.393382512966146e+00	2.781010274896924e+04	1.112083895078397e+04	3.001592025061867e+02	8.437990301099588e-02	3.206808037621240e-02	1.846669457949241e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
13	1.002150238963830e+00	-6.312791955792900e-04	1.290433336049314e-01	-9.258451568080868e-02	1.828136097126338e+00	2.780792915391902e+04	1.111797859441945e+04	3.001377379768351e+02	5.705154046314251e-02	4.084322592121026e-02	1.846567917948764e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
14	1.001393530054095e+00	-1.374103647628221e-03	1.290327556953098e-01	8.796480635166817e-01	3.710118285220191e+00	2.781588685010750e+04	1.110381975142305e+04	2.997800834441134e+02	-7.822460885263866e-02	8.513604168954658e-02	1.844875478727728e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
15	1.001931487899351e+00	-1.971461089017972e-03	1.288897825057018e-01	1.084622606562144e+00	2.343823884920773e+00	2.777786310996810e+04	1.110079544515521e+04	3.000308790518916e+02	-1.071193784583702e-01	5.770452741464924e-02	1.846062359017384e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
16	1.001489887986784e+00	-1.793100621187383e-03	1.289773042980768e-01	1.081824588608467e+00	3.061118344333717e+00	2.780040509730331e+04	1.110381685320683e+04	2.999088900454453e+02	-7.825229893511990e-02	7.250697206150050e-02	1.845485111204316e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
17	1.002098942320474e+00	-2.408422859845241e-03	1.288525825963832e-01	1.392844370227862e+00	2.132444154677335e+00	2.777066323873740e+04	1.109819590707949e+04	3.000472180928689e+02	-1.319558358562111e-01	5.692412160410924e-02	1.846139666126214e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
18	1.002273056522520e+00	-2.899006160304235e-03	1.289088702020446e-01	1.688277699942256e+00	1.971179599087050e+00	2.778413096642683e+04	1.110320185575245e+04	3.000514836345627e+02	-8.412809595382847e-02	5.797837538663436e-02	1.846159847921797e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
19	1.002888845270892e+00	-3.040098161928195e-03	1.289509675874798e-01	1.723563466882300e+00	1.770150547606502e+00	2.779306754134095e+04	1.110775969093229e+04	3.000766588401050e+02	-4.058171349158199e-02	5.517233994811373e-02	1.846278957933281e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
20	1.003309696154332e+00	-2.587461312639111e-03	1.289239605317581e-01	1.492315256306057e+00	1.681681527678212e+00	2.778529634515860e+04	1.110627661703667e+04	3.000994453435933e+02	-5.475126998718138e-02	5.021667733144194e-02	1.846386762221743e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
