"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y"
93, 1.000000000000000e+00, -1.000000000000000e-03, 9.725989382247300e+03, -1.324226539946032e+01, 0.000000000000000e+00, 0.000000000000000e+00
70, 9.997621355856203e-01, -1.104660203665546e-03, 1.122930380209676e+04, 1.120672729016049e+00, 0.000000000000000e+00, 0.000000000000000e+00
108, 9.990485012488061e-01, -1.418588979114349e-03, 1.098138424926455e+04, -1.247995562295323e+00, 0.000000000000000e+00, 0.000000000000000e+00
168, 9.978686702132833e-01, -1.936885719896650e-03, 1.108830533073590e+04, -2.264521928406935e-01, 0.000000000000000e+00, 0.000000000000000e+00
226, 9.962132437955421e-01, -2.661063122100312e-03, 1.108473293700510e+04, -2.605834892937271e-01, 0.000000000000000e+00, 0.000000000000000e+00
290, 9.940822606931574e-01, -3.584857112524003e-03, 1.109699514577954e+04, -1.434281267027769e-01, 0.000000000000000e+00, 0.000000000000000e+00
359, 9.914853571674017e-01, -4.693119018131335e-03, 1.110046610285286e+04, -1.102659744394107e-01, 0.000000000000000e+00, 0.000000000000000e+00
394, 9.884321728242919e-01, -5.966685948763110e-03, 1.110293340955870e+04, -8.669287948862485e-02, 0.000000000000000e+00, 0.000000000000000e+00
395, 9.849038280601278e-01, -7.396770768927305e-03, 1.110417154864260e+04, -7.486347452741464e-02, 0.000000000000000e+00, 0.000000000000000e+00
396, 9.809288756219902e-01, -8.958765699670168e-03, 1.110504983629972e+04, -6.647215524542741e-02, 0.000000000000000e+00, 0.000000000000000e+00
470, 9.764883938926089e-01, -1.065613454172158e-02, 1.110578546405926e+04, -5.944383445210621e-02, 0.000000000000000e+00, 0.000000000000000e+00
471, 9.716109697805432e-01, -1.248618397794703e-02, 1.110637256353261e+04, -5.383457979476170e-02, 0.000000000000000e+00, 0.000000000000000e+00
516, 9.662775255275239e-01, -1.447544962306253e-02, 1.110666060066177e+04, -5.108262091628496e-02, 0.000000000000000e+00, 0.000000000000000e+00
521, 9.605069335344338e-01, -1.664164819439235e-02, 1.110647433727368e+04, -5.286221504736909e-02, 0.000000000000000e+00, 0.000000000000000e+00
537, 9.542990465612926e-01, -1.900719077275472e-02, 1.110569020775614e+04, -6.035393041734446e-02, 0.000000000000000e+00, 0.000000000000000e+00
469, 9.922119222715451e-01, -2.794597894529942e-03, 1.118622847399381e+04, 7.091232459288550e-01, 0.000000000000000e+00, 0.000000000000000e+00
393, 9.948726051760148e-01, -1.866996104488799e-03, 1.115908902517142e+04, 4.498280385324189e-01, 0.000000000000000e+00, 0.000000000000000e+00
325, 9.970564384455434e-01, -1.080138020186753e-03, 1.126738289019814e+04, 1.484487230604920e+00, 0.000000000000000e+00, 0.000000000000000e+00
259, 9.987533013274225e-01, -4.587610299507265e-04, 1.093975446831542e+04, -1.645734026171844e+00, 0.000000000000000e+00, 0.000000000000000e+00
196, 9.999628926939207e-01, -1.365582299920920e-05, 1.486279683885173e+04, 3.583572301263351e+01, 0.000000000000000e+00, 0.000000000000000e+00
135, 1.000000000000000e+00, 0.000000000000000e+00, 1.437444531854777e+04, 3.116992417610307e+01, 0.000000000000000e+00, 0.000000000000000e+00
538, 9.476630050780430e-01, -2.158196576032727e-02, 1.110426449548079e+04, -7.397544360813395e-02, 0.000000000000000e+00, 0.000000000000000e+00
541, 9.406073032709968e-01, -2.436293046699020e-02, 1.110229614444345e+04, -9.278142577071045e-02, 0.000000000000000e+00, 0.000000000000000e+00
544, 9.331391429429394e-01, -2.733492830017431e-02, 1.109993438411622e+04, -1.153461115120332e-01, 0.000000000000000e+00, 0.000000000000000e+00
545, 9.252458505652166e-01, -3.048467747330052e-02, 1.109732453362839e+04, -1.402810955621632e-01, 0.000000000000000e+00, 0.000000000000000e+00
550, 9.169519941343894e-01, -3.378311885673047e-02, 1.109458478070709e+04, -1.664571909792820e-01, 0.000000000000000e+00, 0.000000000000000e+00
551, 9.082431930377265e-01, -3.721894360861487e-02, 1.109179063710036e+04, -1.931529448520275e-01, 0.000000000000000e+00, 0.000000000000000e+00
552, 8.991326220984526e-01, -4.077286401642780e-02, 1.108908543203403e+04, -2.189989638082287e-01, 0.000000000000000e+00, 0.000000000000000e+00
553, 8.896241310836983e-01, -4.443416656961661e-02, 1.108645744885381e+04, -2.441071908841777e-01, 0.000000000000000e+00, 0.000000000000000e+00
556, 8.797148393122844e-01, -4.820484831115052e-02, 1.108379555394982e+04, -2.695394167084390e-01, 0.000000000000000e+00, 0.000000000000000e+00
557, 8.694219966988325e-01, -5.208158007847422e-02, 1.108107088007632e+04, -2.955714441730398e-01, 0.000000000000000e+00, 0.000000000000000e+00
558, 8.587630404630028e-01, -5.606053006213428e-02, 1.107822930027199e+04, -3.227204120654150e-01, 0.000000000000000e+00, 0.000000000000000e+00
567, 8.477169457374284e-01, -6.015092652067106e-02, 1.107523379598639e+04, -3.513400023185082e-01, 0.000000000000000e+00, 0.000000000000000e+00
570, 8.363209362807044e-01, -6.433903106426957e-02, 1.107206587723929e+04, -3.816068715508581e-01, 0.000000000000000e+00, 0.000000000000000e+00
571, 8.245835781897208e-01, -6.862077845845015e-02, 1.106872913708509e+04, -4.134866910700989e-01, 0.000000000000000e+00, 0.000000000000000e+00
572, 8.124941550296225e-01, -7.299834357823591e-02, 1.106517023613230e+04, -4.474890750793425e-01, 0.000000000000000e+00, 0.000000000000000e+00
573, 8.000811995613997e-01, -7.745923347754941e-02, 1.106137725289999e+04, -4.837279235655048e-01, 0.000000000000000e+00, 0.000000000000000e+00
578, 7.873537456814902e-01, -8.199705155137153e-02, 1.105731616254268e+04, -5.225283160622514e-01, 0.000000000000000e+00, 0.000000000000000e+00
579, 7.743298438441808e-01, -8.659846563729086e-02, 1.105300808845555e+04, -5.636884358278931e-01, 0.000000000000000e+00, 0.000000000000000e+00
577, 7.610077150197835e-01, -9.125572500682005e-02, 1.104847729767155e+04, -6.069764312361650e-01, 0.000000000000000e+00, 0.000000000000000e+00
576, 7.473953596122606e-01, -9.595698466812225e-02, 1.104366439970003e+04, -6.529597297869169e-01, 0.000000000000000e+00, 0.000000000000000e+00
575, 7.335206854829130e-01, -1.006830995561424e-01, 1.103865355145876e+04, -7.008342810519903e-01, 0.000000000000000e+00, 0.000000000000000e+00
574, 7.193921869180818e-01, -1.054212738387072e-01, 1.103337435693411e+04, -7.512726612900587e-01, 0.000000000000000e+00, 0.000000000000000e+00
569, 7.050082799618819e-01, -1.101615549878468e-01, 1.102792201428932e+04, -8.033653300148047e-01, 0.000000000000000e+00, 0.000000000000000e+00
568, 6.903975049090465e-01, -1.148839104531715e-01, 1.102227284396831e+04, -8.573385259919776e-01, 0.000000000000000e+00, 0.000000000000000e+00
566, 6.755695490162060e-01, -1.195773212285133e-01, 1.101643036780502e+04, -9.131586009825895e-01, 0.000000000000000e+00, 0.000000000000000e+00
565, 6.605348555915000e-01, -1.242324090383946e-01, 1.101034578565492e+04, -9.712918004021940e-01, 0.000000000000000e+00, 0.000000000000000e+00
564, 6.453141758394891e-01, -1.288367700451688e-01, 1.100399990705688e+04, -1.031921473390745e+00, 0.000000000000000e+00, 0.000000000000000e+00
563, 6.299284279037715e-01, -1.333782755655286e-01, 1.099735980464019e+04, -1.095362214009242e+00, 0.000000000000000e+00, 0.000000000000000e+00
562, 6.143888443847303e-01, -1.378478909227647e-01, 1.099037177891097e+04, -1.162127076943987e+00, 0.000000000000000e+00, 0.000000000000000e+00
561, 5.987067674368181e-01, -1.422366065141972e-01, 1.098289522301052e+04, -1.233559445578426e+00, 0.000000000000000e+00, 0.000000000000000e+00
560, 5.829036256135732e-01, -1.465303121592075e-01, 1.097489509323057e+04, -1.309994133845958e+00, 0.000000000000000e+00, 0.000000000000000e+00
559, 5.669902863080678e-01, -1.507102245358936e-01, 1.096644362680035e+04, -1.390740974180417e+00, 0.000000000000000e+00, 0.000000000000000e+00
555, 5.509981481232903e-01, -1.547507758293676e-01, 1.095758021968628e+04, -1.475423570386542e+00, 0.000000000000000e+00, 0.000000000000000e+00
554, 5.349280422289686e-01, -1.586343918425321e-01, 1.094835624183675e+04, -1.563551124677159e+00, 0.000000000000000e+00, 0.000000000000000e+00
549, 5.188115378527824e-01, -1.623361665474810e-01, 1.093883364267749e+04, -1.654531761023629e+00, 0.000000000000000e+00, 0.000000000000000e+00
548, 5.026497511328263e-01, -1.658387503487417e-01, 1.092924811100849e+04, -1.746113665961556e+00, 0.000000000000000e+00, 0.000000000000000e+00
547, 4.864746862420334e-01, -1.691200890002762e-01, 1.091970739245982e+04, -1.837267418234741e+00, 0.000000000000000e+00, 0.000000000000000e+00
546, 4.702995377529798e-01, -1.721738749405261e-01, 1.091010638215181e+04, -1.928997208892056e+00, 0.000000000000000e+00, 0.000000000000000e+00
543, 4.541381176622994e-01, -1.749984048753197e-01, 1.090033597379915e+04, -2.022345459135797e+00, 0.000000000000000e+00, 0.000000000000000e+00
542, 4.380247555402706e-01, -1.775891312721183e-01, 1.089032471299225e+04, -2.117994857331527e+00, 0.000000000000000e+00, 0.000000000000000e+00
142, 2.196161454589945e-02, -9.269140932206379e-02, 1.049604460531665e+04, -5.885018386847584e+00, 0.000000000000000e+00, 0.000000000000000e+00
141, 1.843144503504924e-02, -8.771560459581641e-02, 1.050289946721939e+04, -5.819525795219131e+00, 0.000000000000000e+00, 0.000000000000000e+00
140, 1.529737814623708e-02, -8.284176987456308e-02, 1.051302364345183e+04, -5.722797582605551e+00, 0.000000000000000e+00, 0.000000000000000e+00
139, 1.251908921820435e-02, -7.806211484398297e-02, 1.052493357331316e+04, -5.609007956527249e+00, 0.000000000000000e+00, 0.000000000000000e+00
138, 1.006239962634175e-02, -7.337706103714314e-02, 1.053696866941400e+04, -5.494022469536493e+00, 0.000000000000000e+00, 0.000000000000000e+00
137, 7.917903259379869e-03, -6.881664334966965e-02, 1.054915158667731e+04, -5.377624672397777e+00, 0.000000000000000e+00, 0.000000000000000e+00
95, 6.075661641799378e-03, -6.441142917571804e-02, 1.055869098397449e+04, -5.286483543600472e+00, 0.000000000000000e+00, 0.000000000000000e+00
94, 4.487485890136537e-03, -6.008978763426663e-02, 1.058070710847173e+04, -5.076137504337217e+00, 0.000000000000000e+00, 0.000000000000000e+00
59, 3.124498051550219e-03, -5.578784288256845e-02, 1.057814177309256e+04, -5.100647182980206e+00, 0.000000000000000e+00, 0.000000000000000e+00
60, 2.537646184044878e-03, -5.368052997573730e-02, 1.057437309806326e+04, -5.136653786494032e+00, 0.000000000000000e+00, 0.000000000000000e+00
61, 2.003080565366857e-03, -5.156465613465835e-02, 1.059968937769602e+04, -4.894777467603273e+00, 0.000000000000000e+00, 0.000000000000000e+00
