"Point","Sensitivity","PsiRho","Phi_x","Phi_y","PsiE","x_coord","y_coord"
547, 5.409515812671148e-04, -9.286437404941656e+00, 8.719737171693872e-01, -2.844666460129826e-01, -3.803011977453076e-05, 4.864746862420334e-01, -1.520179299057171e-01
546, -2.788946190486919e-03, -9.503164849881655e+00, 8.808613512904742e-01, -2.820503906491140e-01, -3.885890867141814e-05, 4.702995377529798e-01, -1.534946763710580e-01
543, 1.128998117822303e-03, -9.791000594264434e+00, 8.913432058506405e-01, -2.806431417832949e-01, -3.994989973351807e-05, 4.541381176622994e-01, -1.547383830397680e-01
542, 3.218124425212247e-03, -1.013450093475945e+01, 9.028617251368380e-01, -2.788055040499171e-01, -4.110944675951446e-05, 4.380247555402706e-01, -1.557542545000129e-01
142, 1.097295321328827e-01, -2.502893123014140e+01, 1.143510156099756e+00, -4.305555688135366e-01, -1.424861082160474e-04, 2.196161454589945e-02, -7.284655033914589e-02
141, 1.008269465096669e-01, -2.526419325451208e+01, 1.136594018086683e+00, -4.378338785929054e-01, -1.464591500831563e-04, 1.843144503504924e-02, -6.965269331080645e-02
140, 1.144794420749921e-01, -2.551118558886494e+01, 1.128776766503514e+00, -4.444455668656027e-01, -1.497416132986975e-04, 1.529737814623708e-02, -6.654752488903223e-02
139, 1.073982429432640e-01, -2.553603839280021e+01, 1.117613958953056e+00, -4.499664651677331e-01, -1.528285518836545e-04, 1.251908921820435e-02, -6.352182316784899e-02
138, 1.188350392033568e-01, -2.576993206780189e+01, 1.108511408944776e+00, -4.552607707064930e-01, -1.550042553527596e-04, 1.006239962634175e-02, -6.057552718156930e-02
137, 1.031470510846808e-01, -2.546205767780557e+01, 1.094937854056446e+00, -4.588864535373271e-01, -1.582391510696975e-04, 7.917903259379869e-03, -5.772271528435141e-02
95, 8.766622642313196e-02, -2.565563131413927e+01, 1.083328899867616e+00, -4.610205880165648e-01, -1.587704390646150e-04, 6.075661641799378e-03, -5.497537046649012e-02
94, 9.448802233120807e-02, -2.493571550601059e+01, 1.062198211366555e+00, -4.530839902764511e-01, -1.588284622183545e-04, 4.487485890136537e-03, -5.228092888223307e-02
59, 2.768206631529146e-01, -2.467367721176062e+01, 1.048980827304495e+00, -4.536739910560568e-01, -1.591020725871368e-04, 3.124498051550219e-03, -4.958983394217520e-02
60, 1.537238099183884e-01, -2.547178458748935e+01, 1.040960229552617e+00, -4.643342556743292e-01, -1.645817128787200e-04, 2.537646184044878e-03, -4.826432014613557e-02
61, 2.149201684454785e-01, -2.584504550243351e+01, 1.030676096734663e+00, -4.655703046879970e-01, -1.649517977630305e-04, 2.003080565366857e-03, -4.692570645177865e-02
100, -3.372277441096450e-02, -2.473785625575373e+01, 1.014179730593516e+00, -4.526058811313881e-01, -1.621318782768966e-04, 1.078855380144595e-03, -4.412468306450189e-02
158, 1.619431206701217e-02, -2.338940001331756e+01, 9.927571664430882e-01, -4.389120911548891e-01, -1.590705308388562e-04, 4.060150173504681e-04, -4.120091157440327e-02
217, 6.075024551190849e-04, -2.198005690361217e+01, 9.722766692726490e-01, -4.220948488233346e-01, -1.545451832286052e-04, 3.518008537548110e-05, -3.808491766816596e-02
282, 6.972480261645349e-02, -2.039456985091796e+01, 9.545632495995512e-01, -3.992352766487669e-01, -1.485013969276356e-04, 6.353361456930447e-05, -3.468781955477407e-02
345, 4.153497818824618e-02, -1.880763734154713e+01, 9.431044666009633e-01, -3.722979472874027e-01, -1.405713253502422e-04, 6.108891382802526e-04, -3.099566192038775e-02
346, 1.684622790146568e-02, -1.746898659753914e+01, 9.382986763158629e-01, -3.454185454472603e-01, -1.327270765735761e-04, 1.772810715458482e-03, -2.702931890971065e-02
418, 1.930352156537806e-02, -1.643763894367857e+01, 9.391115989928995e-01, -3.216203131109455e-01, -1.258994801423097e-04, 3.645682386023376e-03, -2.286167023702751e-02
497, 1.738464322818107e-04, -1.566157913207596e+01, 9.438715461632172e-01, -3.022145924547548e-01, -1.205372377791729e-04, 6.317071397390414e-03, -1.862773567047672e-02
645, 5.362628752249886e-02, -1.516439204264183e+01, 9.514349869546983e-01, -2.873067355625853e-01, -1.163303139641795e-04, 9.835137844882587e-03, -1.455581405413806e-02
789, 1.451023571191591e-01, -1.498252311001227e+01, 9.620512147578532e-01, -2.766116215488074e-01, -1.127993506984746e-04, 1.424138035236019e-02, -1.092212627558249e-02
936, 1.159914608126605e-01, -1.509883337060376e+01, 9.741967593910880e-01, -2.704672466264984e-01, -1.097122506940249e-04, 1.948043821382322e-02, -7.946414249478510e-03
1079, 1.363586993311682e-02, -1.557152923579538e+01, 9.845243179272019e-01, -2.681004660946151e-01, -1.067322655570605e-04, 2.546082614906927e-02, -5.538815431136469e-03
1080, 2.019618299367907e-03, -1.665093654721706e+01, 9.938279207226972e-01, -2.677086804463479e-01, -1.025121516062801e-04, 3.203755371556350e-02, -3.565291131744572e-03
1221, 6.376990458190332e-03, -1.828133108039263e+01, 1.004681543721381e+00, -2.684261586626260e-01, -9.685384860240024e-05, 3.916171245395839e-02, -2.022482342674777e-03
1355, 3.086855436032378e-03, -1.949597348721797e+01, 1.011647366531347e+00, -2.702347441575321e-01, -9.284678067035763e-05, 4.680417568812203e-02, -9.201135420431120e-04
1356, 2.524910782006274e-03, -1.911779136688089e+01, 1.000707412844449e+00, -2.727054972664513e-01, -9.401068339700284e-05, 5.490741045153565e-02, -2.466496959804207e-04
1471, 3.155893368336541e-03, -1.719443648297278e+01, 9.641365863081646e-01, -2.738787258395406e-01, -9.972779871508709e-05, 6.343256670888568e-02, 1.695196883497868e-05
1588, 3.707053836976689e-03, -1.511221447867533e+01, 9.125554624172046e-01, -2.721865703247903e-01, -1.052661009645734e-04, 7.237285643911417e-02, -1.021367332947887e-04
1707, 4.473779217795627e-03, -1.416040981616269e+01, 8.672908890859449e-01, -2.683788977295659e-01, -1.066444406261986e-04, 8.169831926581642e-02, -5.568246261558468e-04
1892, 4.016810407881741e-03, -1.433766025568485e+01, 7.744128539978203e-01, -2.836120670680675e-01, -8.130719929311122e-05, 6.353413518091157e-01, -8.343529419137403e-02
1883, 5.527380483055883e-03, -1.433331990469479e+01, 7.625182132902262e-01, -2.873864798554919e-01, -7.988934603497099e-05, 6.509436757422313e-01, -8.258011776346122e-02
1882, 4.064176773240270e-03, -1.431588050500822e+01, 7.495113896276310e-01, -2.917447805948894e-01, -7.836202126211146e-05, 6.663788378657320e-01, -8.147776594660651e-02
1881, 6.148070524625774e-03, -1.433122429511680e+01, 7.379155332638527e-01, -2.963158881899334e-01, -7.676587845507668e-05, 6.816223760623115e-01, -8.014015012813101e-02
1880, 4.402201739002403e-03, -1.432014161476653e+01, 7.250051874791510e-01, -3.012813523275123e-01, -7.514810293635119e-05, 6.966604904903797e-01, -7.857912019018271e-02
1879, 6.632484240069409e-03, -1.433712544422746e+01, 7.135681603055221e-01, -3.065000591929103e-01, -7.343757810847144e-05, 7.114798218994717e-01, -7.680705004021889e-02
1878, 4.870737809702230e-03, -1.432090288904544e+01, 7.007590158169320e-01, -3.120187176946929e-01, -7.174805018617368e-05, 7.260476641029290e-01, -7.484064313645056e-02
1877, 7.003667210744123e-03, -1.432615079992740e+01, 6.893235020623961e-01, -3.177892906134659e-01, -6.995174906515517e-05, 7.403628351635495e-01, -7.269368024145390e-02
1876, 5.483793958523026e-03, -1.429328919668040e+01, 6.765341126219130e-01, -3.237509319342109e-01, -6.822863031572756e-05, 7.544139676059348e-01, -7.038123804262020e-02
1875, 7.267759158771721e-03, -1.427206852109229e+01, 6.648792854679461e-01, -3.301021352990904e-01, -6.636047075119314e-05, 7.681698453684167e-01, -6.792221956922653e-02
1874, 6.170960203758721e-03, -1.421071917925439e+01, 6.519644885924035e-01, -3.364382875587963e-01, -6.464161310403575e-05, 7.816200112440748e-01, -6.533259299653384e-02
1873, 7.585781303458531e-03, -1.414630310094206e+01, 6.396473170730136e-01, -3.433110649800385e-01, -6.272324189937530e-05, 7.947643367020157e-01, -6.262614502075724e-02
1872, 6.085559583664889e-03, -1.403827188302109e+01, 6.260228002753530e-01, -3.501754245318416e-01, -6.101146889186317e-05, 8.075827638164247e-01, -5.982069781378191e-02
1871, 9.018716867665307e-03, -1.392629027174047e+01, 6.131129737711795e-01, -3.572630910472726e-01, -5.915695874655867e-05, 8.200664379766400e-01, -5.693297536548021e-02
1870, 1.002454995423892e-02, -1.374962498822353e+01, 5.988609430318244e-01, -3.643935473038192e-01, -5.719110573835312e-05, 8.321870529867161e-01, -5.398512889625481e-02
1869, 1.657784937089612e-02, -1.355774834942127e+01, 5.860997590753886e-01, -3.711883611051940e-01, -5.486850144317112e-05, 8.439566727036734e-01, -5.098933527042541e-02
1867, 1.858772897221768e-02, -1.330620078200175e+01, 5.729157591602305e-01, -3.782997856415914e-01, -5.198050170389280e-05, 8.553672813929958e-01, -4.796187890704322e-02
1866, 2.179239873339370e-02, -1.308905356172789e+01, 5.625745336983803e-01, -3.849748065217244e-01, -4.905094602772363e-05, 8.663810816600793e-01, -4.492696808407495e-02
1865, 2.278561843398559e-02, -1.284665409989338e+01, 5.520726074457712e-01, -3.916106932175832e-01, -4.581037571598086e-05, 8.770202903501004e-01, -4.189208860669032e-02
1862, 2.246247004405090e-02, -1.258620177971157e+01, 5.414775954166730e-01, -3.980409522667816e-01, -4.289659064719642e-05, 8.872672295746256e-01, -3.887502077415803e-02
1861, 2.308762580359865e-02, -1.232336877113549e+01, 5.314257684488493e-01, -4.047830915700283e-01, -3.981342720902124e-05, 8.971042476804670e-01, -3.589339531227590e-02
1739, 2.292754920274802e-02, -1.204945648313873e+01, 5.212654095737932e-01, -4.112929812915633e-01, -3.704530504656245e-05, 9.065337092413835e-01, -3.295812917585116e-02
1738, 2.565919206446728e-02, -1.178555471164252e+01, 5.118511944018418e-01, -4.179825049678005e-01, -3.394522453343557e-05, 9.155475464014634e-01, -3.008070732085472e-02
1618, 2.687922919513628e-02, -1.151181664745306e+01, 5.021905739528770e-01, -4.245730208073019e-01, -3.086967959310740e-05, 9.241277825024581e-01, -2.727481617617572e-02
1617, 3.076711206005869e-02, -1.125052750539145e+01, 4.930996739053708e-01, -4.312905871774232e-01, -2.736879174439291e-05, 9.322861238029431e-01, -2.454466906025256e-02
1538, 3.320522932536681e-02, -1.097771094266246e+01, 4.833822436418092e-01, -4.378966926585421e-01, -2.374930814556139e-05, 9.399950942287938e-01, -2.190766545109656e-02
1537, 3.864126764685596e-02, -1.071575811126790e+01, 4.737772642877479e-01, -4.446722765693933e-01, -1.956922881060739e-05, 9.472666673770933e-01, -1.936801344410222e-02
1419, 4.224530761243082e-02, -1.044109628480811e+01, 4.630178596873150e-01, -4.513585444395450e-01, -1.506101212148545e-05, 9.540933139134353e-01, -1.693683449765628e-02
1301, 4.840525065450239e-02, -1.018243320840995e+01, 4.518474040215769e-01, -4.579593179078721e-01, -9.930114224289727e-06, 9.604691403531374e-01, -1.462936578344041e-02
1300, 5.440119186162866e-02, -9.931764251969661e+00, 4.393693163396301e-01, -4.641605511845591e-01, -4.315016479973866e-06, 9.663887694175468e-01, -1.246184709995283e-02
1196, 6.360412235706248e-02, -9.722237426685041e+00, 4.261828101338997e-01, -4.702737908427456e-01, 2.192637759515353e-06, 9.718554596003331e-01, -1.044413433431151e-02
1059, 7.430243078349326e-02, -9.570089205378473e+00, 4.116060051322978e-01, -4.762112600823243e-01, 9.650170976784796e-06, 9.768521630321518e-01, -8.590693424624637e-03
915, 9.018125214020106e-02, -9.536728793041361e+00, 3.958857453263259e-01, -4.823673435765545e-01, 1.872700619115510e-05, 9.814000232833900e-01, -6.899380894519084e-03
767, 1.127332935733073e-01, -9.712843704026923e+00, 3.785474641406743e-01, -4.886610605601106e-01, 2.965894658090959e-05, 9.854707918496221e-01, -5.384376260682370e-03
616, 1.429392931139196e-01, -1.026913927507702e+01, 3.596128453932019e-01, -4.950932017527544e-01, 4.435133227558841e-05, 9.890844275484538e-01, -4.040329284972152e-03
540, 1.554886943888390e-03, -1.047184298644876e+01, 9.141896924331455e-01, -2.778970628633090e-01, -4.244982994133157e-05, 4.219629181381086e-01, -1.565503797565292e-01
539, 7.587767588605373e-03, -1.090031114167163e+01, 9.266294119057866e-01, -2.766905872067844e-01, -4.370599369978465e-05, 4.059765767759537e-01, -1.571340787117216e-01
536, 4.082840436328413e-03, -1.125024912495818e+01, 9.377941310927558e-01, -2.763070559467982e-01, -4.520886643510645e-05, 3.900895362754929e-01, -1.575128337321135e-01
535, 1.017728494352803e-02, -1.169379532131928e+01, 9.501672799632792e-01, -2.757056751697203e-01, -4.654952027791316e-05, 3.743255435915018e-01, -1.576853349886462e-01
534, 6.566949190577189e-03, -1.205834323864976e+01, 9.612335683556285e-01, -2.758931697831037e-01, -4.827046523031662e-05, 3.586875277512065e-01, -1.576445001550756e-01
533, 1.225629288317074e-02, -1.249880674442919e+01, 9.732439814277059e-01, -2.758757884844705e-01, -4.974993259271367e-05, 3.431988534453950e-01, -1.573841080868966e-01
532, 1.030289172635513e-02, -1.286787140592280e+01, 9.839744426662753e-01, -2.767283204465055e-01, -5.167101482490007e-05, 3.278928679042408e-01, -1.569000900882596e-01
531, 1.508398603770208e-02, -1.329045582661654e+01, 9.951608013235236e-01, -2.772669810058823e-01, -5.326384332551513e-05, 3.127717919495528e-01, -1.561891758672410e-01
530, 1.324466287440094e-02, -1.364190299832345e+01, 1.005075146636341e+00, -2.788261133769495e-01, -5.532223984836575e-05, 2.978478708810876e-01, -1.552494665095069e-01
529, 1.885957795958203e-02, -1.406408312176234e+01, 1.015779324300908e+00, -2.800846603364991e-01, -5.705024717796400e-05, 2.831542654336226e-01, -1.540836657673950e-01
528, 1.764540566666530e-02, -1.442048411740298e+01, 1.025304374614207e+00, -2.822781607671269e-01, -5.925799679538157e-05, 2.687049171666472e-01, -1.526987346922075e-01
527, 2.305537738672058e-02, -1.484655015848292e+01, 1.035505762303750e+00, -2.842026566440990e-01, -6.111128656553082e-05, 2.545033622501100e-01, -1.511018756968550e-01
526, 2.191265036725589e-02, -1.521508403616835e+01, 1.044665762465510e+00, -2.870189865873668e-01, -6.344410735414429e-05, 2.405830986273921e-01, -1.493046016754054e-01
525, 2.683157572162302e-02, -1.566182786635022e+01, 1.054688596150399e+00, -2.896677068072850e-01, -6.545472836837259e-05, 2.269565356045778e-01, -1.473173959131885e-01
524, 2.773189243263693e-02, -1.606913381895400e+01, 1.063865612208583e+00, -2.930258584091663e-01, -6.792526352323642e-05, 2.136354334665590e-01, -1.451514737190419e-01
523, 3.132874533322738e-02, -1.651989826309048e+01, 1.073382660919961e+00, -2.964113612493153e-01, -7.012894341502571e-05, 2.006410148863055e-01, -1.428206491617828e-01
522, 3.535944067615927e-02, -1.696811335456372e+01, 1.082516144859284e+00, -3.002166157129417e-01, -7.273761599045545e-05, 1.879741388647125e-01, -1.403337062847236e-01
520, 3.419489627361805e-02, -1.738090654135581e+01, 1.090950947189610e+00, -3.043435974572661e-01, -7.524575157702468e-05, 1.756579597024759e-01, -1.376942512793677e-01
519, 4.107676867728371e-02, -1.785165842065713e+01, 1.099859127179678e+00, -3.089642338166259e-01, -7.803837937442372e-05, 1.637051355587112e-01, -1.349037336232976e-01
518, 4.106422027169280e-02, -1.827430826390671e+01, 1.107676788613111e+00, -3.137877760475341e-01, -8.080816138483768e-05, 1.521370322869927e-01, -1.319689210629669e-01
517, 4.713097270058315e-02, -1.874718373739866e+01, 1.115402528985528e+00, -3.191140539130354e-01, -8.368505931055692e-05, 1.409639116463298e-01, -1.288976391589937e-01
509, 5.045607325623850e-02, -1.916098028543981e+01, 1.122262164204144e+00, -3.244230537193110e-01, -8.663462711637825e-05, 1.301864855825720e-01, -1.257004873074781e-01
508, 5.474585210745461e-02, -1.959469286054899e+01, 1.128836132716406e+00, -3.304084547677633e-01, -8.972066660987338e-05, 1.198146290926759e-01, -1.223935114356818e-01
428, 6.107574148260127e-02, -2.006250669614666e+01, 1.135386974544085e+00, -3.363851928045988e-01, -9.289376199487794e-05, 1.098763314320922e-01, -1.190009042060580e-01
355, 6.345865002443317e-02, -2.049447474399423e+01, 1.140855665681589e+00, -3.425573871061707e-01, -9.618383056363672e-05, 1.003586460298808e-01, -1.155349130325152e-01
354, 6.997413226505707e-02, -2.096382949398368e+01, 1.146128715502194e+00, -3.488652039344628e-01, -9.953739280479683e-05, 9.127835101500112e-02, -1.120165111138960e-01
287, 7.227850508078582e-02, -2.139203693397474e+01, 1.150105628655886e+00, -3.552858170500470e-01, -1.030441093992960e-04, 8.264737344339340e-02, -1.084555001794844e-01
221, 7.848955194895239e-02, -2.183741860122428e+01, 1.153503796104942e+00, -3.620187886469315e-01, -1.066098479041703e-04, 7.446653992783221e-02, -1.048583055974252e-01
161, 8.114185781962702e-02, -2.224491503625344e+01, 1.156022244006020e+00, -3.690166402087515e-01, -1.104044687801427e-04, 6.675310715960703e-02, -1.012395964668934e-01
149, 8.464468675330486e-02, -2.263740190660864e+01, 1.157582495994941e+00, -3.763883137364690e-01, -1.143126782185668e-04, 5.950359869004128e-02, -9.759851177322112e-02
148, 9.040822004843106e-02, -2.300040116129063e+01, 1.158209669505103e+00, -3.839298071473027e-01, -1.182866978707244e-04, 5.272091744529669e-02, -9.394295792429047e-02
147, 9.527753750638195e-02, -2.335724451234948e+01, 1.157876344523570e+00, -3.918244226177853e-01, -1.223512025628355e-04, 4.640551350775141e-02, -9.028756901831479e-02
146, 1.014042531514869e-01, -2.370951135794224e+01, 1.157043504739327e+00, -3.996976414138519e-01, -1.263986588016134e-04, 4.055945135619536e-02, -8.665100007607272e-02
145, 1.035762828090595e-01, -2.402943158674039e+01, 1.154744092278342e+00, -4.076170031667871e-01, -1.304983615652000e-04, 3.519676327449885e-02, -8.306270470993557e-02
144, 1.111605912939363e-01, -2.436672597258164e+01, 1.151882404144879e+00, -4.154131299449134e-01, -1.344618096659649e-04, 3.032086160957542e-02, -7.955245021405152e-02
