"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"C<sub>p</sub>"	"Mach"	"<greek>m</greek>"	"C<sub>f</sub>_x"	"C<sub>f</sub>_y"	"h"	"y<sup>+</sup>"
0	1.002196917944106e+00	-1.304305403997107e-03	1.291003245990653e-01	6.019238822516584e-01	1.965210655806196e+00	2.781866194138471e+04	1.112092046259520e+04	3.000846257370576e+02	8.515868161244618e-02	4.584401859975588e-02	1.846316650244443e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1	1.002613973022572e+00	-9.195522899317391e-04	1.290580565663811e-01	3.953098633193807e-01	1.631894373054411e+00	2.780784401317588e+04	1.111876848766878e+04	3.001248195183287e+02	6.459832357010588e-02	3.746187477881794e-02	1.846506804246482e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
2	1.002286381296891e+00	-1.615754758948861e-03	1.289483445542295e-01	7.781302940245124e-01	1.931346313887749e+00	2.778613551651556e+04	1.110772967616943e+04	3.000819520536892e+02	-4.086847996988192e-02	4.649853982862595e-02	1.846304000793415e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
3	1.001800484883417e+00	-1.543544396725904e-03	1.289080311617627e-01	7.289063641054621e-01	2.475841583828546e+00	2.777993849347270e+04	1.110164074876274e+04	3.000112491912960e+02	-9.904319475759522e-02	5.766008222069329e-02	1.845969478900007e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
4	1.002461105817051e+00	-2.008759459347847e-03	1.289586218848289e-01	9.693657663781415e-01	1.861956424030270e+00	2.778894874057957e+04	1.110874544101379e+04	3.000854763918786e+02	-3.116367875195798e-02	4.687353621269216e-02	1.846320674762031e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
5	1.002671157820107e+00	-2.505637314928167e-03	1.289604840988119e-01	1.256322135909727e+00	1.799109763094945e+00	2.779081273999096e+04	1.110885747320869e+04	3.000841694321305e+02	-3.009330287948439e-02	4.899790068464369e-02	1.846314491426193e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
6	1.002756070141356e+00	-1.467054823510444e-03	1.289011130098990e-01	7.927510749171304e-01	1.662607733278861e+00	2.777479622322775e+04	1.110465442498270e+04	3.001087969583355e+02	-7.024998655374784e-02	4.114613564387680e-02	1.846431004108089e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
7	1.003177352493224e+00	-1.055608129493422e-03	1.289588371791193e-01	6.368398477116606e-01	1.521161022270121e+00	2.778602412786518e+04	1.111019203270782e+04	3.001240527639017e+02	-1.734267981505469e-02	3.682085299352956e-02	1.846503176900249e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
8	1.003061328713787e+00	-2.013387476119846e-03	1.289615213036227e-01	1.052794511819921e+00	1.650780360587834e+00	2.778896212219658e+04	1.110963973898186e+04	3.001028871490620e+02	-2.261939406058146e-02	4.371705921490719e-02	1.846403045259525e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
9	1.003130782722908e+00	-6.582397016661545e-04	1.289318939412807e-01	2.613960147182112e-01	1.479023198226319e+00	2.777920467132251e+04	1.110818259859905e+04	3.001324774894006e+02	-3.654117707981968e-02	3.354194184635256e-02	1.846543032172622e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
10	1.002159556973445e+00	-9.616938087177945e-04	1.288443677556381e-01	3.705317436041549e-01	1.912112419809661e+00	2.776354785885096e+04	1.109953069417300e+04	3.001024376313557e+02	-1.192030383139686e-01	4.352804366972490e-02	1.846400918615210e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
11	1.001763540466730e+00	-1.164575687906466e-03	1.287903494484800e-01	4.822978478130931e-01	2.524513130367720e+00	2.775462335571054e+04	1.109159115479161e+04	3.000135545341880e+02	-1.950588349442584e-01	5.747240541824374e-02	1.845980386951355e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
12	1.002644554093682e+00	-3.628928703541560e-04	1.290672893283470e-01	-4.980039156461839e-01	1.351189700107904e+00	2.780764316397132e+04	1.111984386966696e+04	3.001323755576187e+02	7.487271786876290e-02	3.212578574805278e-02	1.846542549962073e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
13	1.002146981680085e+00	-6.223186291190702e-04	1.290347944731700e-01	-2.482947007666378e-01	1.761992406661439e+00	2.780390114174259e+04	1.111665283854258e+04	3.001218080919312e+02	4.438502879965681e-02	3.970720745085789e-02	1.846492557825855e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
14	1.001394300413365e+00	-1.368025719256378e-03	1.290297421608320e-01	7.313983882641403e-01	3.588375456452425e+00	2.781314461744976e+04	1.110446979952010e+04	2.998046352712676e+02	-7.201393164816644e-02	8.176716126983101e-02	1.844991690609375e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
15	1.001934502932868e+00	-1.962732137603754e-03	1.288926605329004e-01	9.540039089601031e-01	2.275412166093702e+00	2.777656905587670e+04	1.110118158568924e+04	3.000346160259225e+02	-1.034301218890384e-01	5.512659831943230e-02	1.846080040447491e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
16	1.001492295091585e+00	-1.786404997428248e-03	1.289811935012305e-01	9.445771675785090e-01	2.963339412405393e+00	2.779924619996499e+04	1.110469845364722e+04	2.999236577122123e+02	-6.982932872198451e-02	6.945661440453350e-02	1.845554997377820e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
17	1.002103866001913e+00	-2.398855355358561e-03	1.288527744623338e-01	1.255837784442056e+00	2.071974852436374e+00	2.776868639343329e+04	1.109836306038855e+04	3.000512904086688e+02	-1.303588228799251e-01	5.414849474602376e-02	1.846158933704357e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
18	1.002280217515928e+00	-2.888657714558434e-03	1.289133857752095e-01	1.546916828420052e+00	1.916044106729495e+00	2.778302822890838e+04	1.110380315034277e+04	3.000572221802927e+02	-7.838321857909346e-02	5.500941433812238e-02	1.846186998803319e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
19	1.002896776732689e+00	-3.026774472659270e-03	1.289516316341311e-01	1.576432933269760e+00	1.732878643077392e+00	2.779097898730515e+04	1.110787986208831e+04	3.000783599843625e+02	-3.943357651111398e-02	5.231357371055265e-02	1.846287006284465e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
20	1.003315399733351e+00	-2.571909955205136e-03	1.289252375441135e-01	1.343560392757032e+00	1.658527790750718e+00	2.778314038549392e+04	1.110618869549288e+04	3.000940971615162e+02	-5.559128833399681e-02	4.767273850226598e-02	1.846361460015560e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
21	1.003363385072401e+00	-1.557055611474243e-03	1.290212256350359e-01	8.872892615578186e-01	1.516462117129035e+00	2.780011571845505e+04	1.111526112188515e+04	3.001157943298984e+02	3.108831589702978e-02	3.921115461825743e-02	1.846464107782851e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
22	1.003713562536074e+00	-7.825766822985819e-04	1.290548568393839e-01	4.385707799259870e-01	1.428138233772623e+00	2.780529535432609e+04	1.111865926664672e+04	3.001293124397232e+02	6.355480615195849e-02	3.333206442481348e-02	1.846528059176890e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
23	1.003716337109686e+00	-2.073668044848871e-03	1.289588666963719e-01	1.165338693576504e+00	1.554200567876779e+00	2.778839047632445e+04	1.110950385362173e+04	3.001053940167077e+02	-2.391766739206149e-02	4.337488258801670e-02	1.846414905088338e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
24	1.003189778717050e+00	-1.360266852418737e-04	1.288651727676174e-01	-3.522183222643098e-01	1.258553735323890e+00	2.776225774220335e+04	1.110225224061885e+04	3.001275583786036e+02	-9.320089085930870e-02	2.920172649630979e-02	1.846519761154078e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
25	1.002807923689113e+00	2.133946502525303e-04	1.291525649803178e-01	-1.058470471651929e+00	9.390043484356142e-01	2.782193243294338e+04	1.112567262607074e+04	3.000914252929300e+02	1.305617117931762e-01	3.154735882221422e-02	1.846348819344655e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
26	1.001748356901716e+00	-8.181715334693535e-04	1.294215575688480e-01	-3.732948489658641e-01	2.345889810001246e+00	2.789042194303752e+04	1.114744913552482e+04	3.000538630767772e+02	3.386184255539526e-01	5.285457124742292e-02	1.846171105848927e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
27	1.001384425930292e+00	-1.006787983068807e-03	1.292397814201957e-01	-1.832812114942483e-01	3.701798565339626e+00	2.785929907447047e+04	1.112246161701552e+04	2.998023592667207e+02	9.988314995591294e-02	8.261936606119073e-02	1.844980917725234e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
28	1.002355002854904e+00	5.666845721248301e-04	1.284957492781047e-01	-4.222185001734142e-01	9.736542847233667e-01	2.767748747363119e+04	1.106924198029166e+04	3.000954879066350e+02	-4.085868942289852e-01	2.378231550880182e-02	1.846368039640593e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
29	1.002272514351118e+00	7.856154916602848e-05	1.287413402283771e-01	-1.171180230119848e+00	9.405301368191178e-01	2.773565972902291e+04	1.109075878584331e+04	3.001052405152564e+02	-2.030114385690030e-01	3.359625879532959e-02	1.846414178884278e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
30	1.002182390462892e+00	-3.140252276203810e-04	1.286002728086871e-01	-1.004691583459012e+00	1.278902253688934e+00	2.770877781314732e+04	1.107939760964252e+04	3.001266797423957e+02	-3.115581728277461e-01	3.641409202103140e-02	1.846515604537880e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
31	1.001748042149043e+00	-4.538360125070090e-04	1.293856930568809e-01	-1.558018312089078e+00	1.703020603770217e+00	2.788216820893933e+04	1.114463190590483e+04	3.000611833423148e+02	3.117021037311530e-01	5.137240292728882e-02	1.846205740170855e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
32	1.001040319422209e+00	-1.169825514666339e-03	1.283842260083298e-01	6.126769895845894e-01	5.100466687434647e+00	2.768718474590806e+04	1.103376272085535e+04	2.993934662631005e+02	-7.475621620768373e-01	1.153557168101969e-01	1.843044881342359e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
