TITLE = "SU2 Simulation"
VARIABLES = "Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","HeatFlux_Total","HeatFlux_Maximum","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
ZONE T= "Convergence history"
           0, -7.08205795e+00, 5.65448665e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.32873215e+00, 3.48336170e+00, -8.36629879e+00, 0.00000000e+00, -1.25246700e+00, 0.00000000e+00, 0.00000000e+00, -2.31109955e+00, -7.22400626e-01, -1.10811103e+00, 3.16922661e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0050626235
           1, -1.00417309e+01, 7.95978648e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.74050216e+00, 4.88356170e+00, -1.18467458e+01, 0.00000000e+00, -1.26155782e+00, 0.00000000e+00, 0.00000000e+00, -2.49132911e+00, -4.84414428e-01, -1.59673898e-01, 2.98554639e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0091296140
           2, -1.03144407e+01, 8.07690630e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.88124772e+00, 4.92097549e+00, -1.21411738e+01, 0.00000000e+00, -1.27702864e+00, 0.00000000e+00, 0.00000000e+00, -2.64856915e+00, -4.24245781e-01, -7.92052914e-02, 2.83214325e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0117968550
           3, -9.56536065e+00, 7.38914615e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.53000767e+00, 4.46633245e+00, -1.12315395e+01, 0.00000000e+00, -1.29451502e+00, 0.00000000e+00, 0.00000000e+00, -2.65141586e+00, -4.69004392e-01, -1.32674435e-01, 2.82892490e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0133295196
           4, -8.84591358e+00, 6.73898871e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.18276667e+00, 4.03966749e+00, -1.03607549e+01, 0.00000000e+00, -1.31264704e+00, 0.00000000e+00, 0.00000000e+00, -2.65995983e+00, -4.91956398e-01, -1.79305928e-01, 2.81862487e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0140124373
           5, -8.53443292e+00, 6.41242599e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.02283237e+00, 3.81161095e+00, -9.97132761e+00, 0.00000000e+00, -1.33092108e+00, 0.00000000e+00, 0.00000000e+00, -2.69498887e+00, -4.78947956e-01, -1.84069053e-01, 2.78420941e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0154703099
           6, -8.57275070e+00, 6.35176333e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.02685944e+00, 3.74273645e+00, -9.99144013e+00, 0.00000000e+00, -1.34966469e+00, 0.00000000e+00, 0.00000000e+00, -2.71559732e+00, -4.60389738e-01, -1.82202208e-01, 2.76486317e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0162708543
           7, -8.74223591e+00, 6.38258623e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.09152228e+00, 3.72564887e+00, -1.01628557e+01, 0.00000000e+00, -1.36970118e+00, 0.00000000e+00, 0.00000000e+00, -2.71797739e+00, -4.40601247e-01, -1.83878073e-01, 2.76277161e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0169739982
           8, -8.86899635e+00, 6.37334873e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.13269814e+00, 3.68182930e+00, -1.02821595e+01, 0.00000000e+00, -1.39157556e+00, 0.00000000e+00, 0.00000000e+00, -2.71953372e+00, -4.16994294e-01, -1.83519609e-01, 2.76109231e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0177119953
