"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y"
93, 1.000000000000000e+00, -1.000000000000000e-03, 9.705269056376384e+03, -1.344023114405527e+01, 0.000000000000000e+00, 0.000000000000000e+00
70, 9.997621355856203e-01, -1.104659687783939e-03, 1.122081201938959e+04, 1.039540699672625e+00, 0.000000000000000e+00, 0.000000000000000e+00
108, 9.990485012488061e-01, -1.418556373581671e-03, 1.097709515364458e+04, -1.288974358349753e+00, 0.000000000000000e+00, 0.000000000000000e+00
168, 9.978686702132833e-01, -1.936527433197415e-03, 1.108529377284135e+04, -2.552251621799984e-01, 0.000000000000000e+00, 0.000000000000000e+00
226, 9.962132437955421e-01, -2.659122487307241e-03, 1.108231136715594e+04, -2.837196060355170e-01, 0.000000000000000e+00, 0.000000000000000e+00
290, 9.940822606931574e-01, -3.577812105349078e-03, 1.109479429272479e+04, -1.644554752320410e-01, 0.000000000000000e+00, 0.000000000000000e+00
359, 9.914853571674017e-01, -4.673515345421717e-03, 1.109829807760711e+04, -1.309796801383502e-01, 0.000000000000000e+00, 0.000000000000000e+00
394, 9.884321728242919e-01, -5.921710699217478e-03, 1.110082044953926e+04, -1.068804820463113e-01, 0.000000000000000e+00, 0.000000000000000e+00
395, 9.849038280601278e-01, -7.307491323892243e-03, 1.110224548109084e+04, -9.326547261372502e-02, 0.000000000000000e+00, 0.000000000000000e+00
396, 9.809288756219902e-01, -8.801977561989086e-03, 1.110352063523715e+04, -8.108241904491478e-02, 0.000000000000000e+00, 0.000000000000000e+00
470, 9.764883938926089e-01, -1.040697450211318e-02, 1.110482198935792e+04, -6.864904617693823e-02, 0.000000000000000e+00, 0.000000000000000e+00
471, 9.716109697805432e-01, -1.212347641611409e-02, 1.110607614797795e+04, -5.666658766725266e-02, 0.000000000000000e+00, 0.000000000000000e+00
516, 9.662775255275239e-01, -1.398472882754278e-02, 1.110702579538362e+04, -4.759348442859236e-02, 0.000000000000000e+00, 0.000000000000000e+00
521, 9.605069335344338e-01, -1.601806115534955e-02, 1.110741891490588e+04, -4.383754934223826e-02, 0.000000000000000e+00, 0.000000000000000e+00
537, 9.542990465612926e-01, -1.825426704433517e-02, 1.110709743531786e+04, -4.690902352716493e-02, 0.000000000000000e+00, 0.000000000000000e+00
469, 9.922119222715451e-01, -2.762954717114729e-03, 1.118884041056428e+04, 7.340781607902529e-01, 0.000000000000000e+00, 0.000000000000000e+00
393, 9.948726051760148e-01, -1.857305388941304e-03, 1.116210711046129e+04, 4.786633717883756e-01, 0.000000000000000e+00, 0.000000000000000e+00
325, 9.970564384455434e-01, -1.078208238555043e-03, 1.126898081936390e+04, 1.499754135144976e+00, 0.000000000000000e+00, 0.000000000000000e+00
259, 9.987533013274225e-01, -4.586091765437482e-04, 1.094293851703175e+04, -1.615313048293324e+00, 0.000000000000000e+00, 0.000000000000000e+00
196, 9.999628926939207e-01, -1.365581890438842e-05, 1.486073464963472e+04, 3.581602048351386e+01, 0.000000000000000e+00, 0.000000000000000e+00
135, 1.000000000000000e+00, 0.000000000000000e+00, 1.436465033438723e+04, 3.107634112414153e+01, 0.000000000000000e+00, 0.000000000000000e+00
538, 9.476630050780430e-01, -2.070870023091075e-02, 1.110602416852641e+04, -5.716320875767000e-02, 0.000000000000000e+00, 0.000000000000000e+00
541, 9.406073032709968e-01, -2.337976365641302e-02, 1.110433284425463e+04, -7.332242704894440e-02, 0.000000000000000e+00, 0.000000000000000e+00
544, 9.331391429429394e-01, -2.625053714305082e-02, 1.110221820962334e+04, -9.352602915149623e-02, 0.000000000000000e+00, 0.000000000000000e+00
545, 9.252458505652166e-01, -2.930438739479969e-02, 1.109986779861201e+04, -1.159822814739634e-01, 0.000000000000000e+00, 0.000000000000000e+00
550, 9.169519941343894e-01, -3.250988858448511e-02, 1.109742875086859e+04, -1.392853851817782e-01, 0.000000000000000e+00, 0.000000000000000e+00
551, 9.082431930377265e-01, -3.585463381298861e-02, 1.109498372525845e+04, -1.626456025103524e-01, 0.000000000000000e+00, 0.000000000000000e+00
552, 8.991326220984526e-01, -3.932060751140472e-02, 1.109266946999041e+04, -1.847564163159036e-01, 0.000000000000000e+00, 0.000000000000000e+00
553, 8.896241310836983e-01, -4.289992846133936e-02, 1.109045229411959e+04, -2.059397159849524e-01, 0.000000000000000e+00, 0.000000000000000e+00
556, 8.797148393122844e-01, -4.659832200041114e-02, 1.108821080473244e+04, -2.273553113907655e-01, 0.000000000000000e+00, 0.000000000000000e+00
557, 8.694219966988325e-01, -5.041655375017041e-02, 1.108589717217902e+04, -2.494601756680090e-01, 0.000000000000000e+00, 0.000000000000000e+00
558, 8.587630404630028e-01, -5.435451006248183e-02, 1.108345021326958e+04, -2.728388640881856e-01, 0.000000000000000e+00, 0.000000000000000e+00
567, 8.477169457374284e-01, -5.842445971379503e-02, 1.108082843084681e+04, -2.978878480049481e-01, 0.000000000000000e+00, 0.000000000000000e+00
570, 8.363209362807044e-01, -6.261526330448174e-02, 1.107800831308444e+04, -3.248317636629570e-01, 0.000000000000000e+00, 0.000000000000000e+00
571, 8.245835781897208e-01, -6.692477743953462e-02, 1.107499678022431e+04, -3.536044938189668e-01, 0.000000000000000e+00, 0.000000000000000e+00
572, 8.124941550296225e-01, -7.135678657013021e-02, 1.107173766751477e+04, -3.847426466782458e-01, 0.000000000000000e+00, 0.000000000000000e+00
573, 8.000811995613997e-01, -7.589995571559700e-02, 1.106822491619245e+04, -4.183041087630075e-01, 0.000000000000000e+00, 0.000000000000000e+00
578, 7.873537456814902e-01, -8.054882706934818e-02, 1.106442353945446e+04, -4.546231503219776e-01, 0.000000000000000e+00, 0.000000000000000e+00
579, 7.743298438441808e-01, -8.529069910325160e-02, 1.106034933781400e+04, -4.935488103915948e-01, 0.000000000000000e+00, 0.000000000000000e+00
577, 7.610077150197835e-01, -9.011847142740363e-02, 1.105603560183926e+04, -5.347630248564572e-01, 0.000000000000000e+00, 0.000000000000000e+00
576, 7.473953596122606e-01, -9.502070792607759e-02, 1.105140304023324e+04, -5.790233571230714e-01, 0.000000000000000e+00, 0.000000000000000e+00
575, 7.335206854829130e-01, -9.997815737403548e-02, 1.104655399969862e+04, -6.253519682649756e-01, 0.000000000000000e+00, 0.000000000000000e+00
574, 7.193921869180818e-01, -1.049779862049621e-01, 1.104139020467448e+04, -6.746878007831395e-01, 0.000000000000000e+00, 0.000000000000000e+00
569, 7.050082799618819e-01, -1.100102587547902e-01, 1.103602457932181e+04, -7.259519567996140e-01, 0.000000000000000e+00, 0.000000000000000e+00
568, 6.903975049090465e-01, -1.150541818914610e-01, 1.103041056919396e+04, -7.795892259259442e-01, 0.000000000000000e+00, 0.000000000000000e+00
566, 6.755695490162060e-01, -1.200981483196429e-01, 1.102456035202257e+04, -8.354832599093239e-01, 0.000000000000000e+00, 0.000000000000000e+00
565, 6.605348555915000e-01, -1.251320137509219e-01, 1.101841710484844e+04, -8.941769555892669e-01, 0.000000000000000e+00, 0.000000000000000e+00
564, 6.453141758394891e-01, -1.301421642472995e-01, 1.101196036310155e+04, -9.558658351727668e-01, 0.000000000000000e+00, 0.000000000000000e+00
563, 6.299284279037715e-01, -1.351150394355656e-01, 1.100515440751848e+04, -1.020891166968957e+00, 0.000000000000000e+00, 0.000000000000000e+00
562, 6.143888443847303e-01, -1.400402546350291e-01, 1.099794045842507e+04, -1.089814542626491e+00, 0.000000000000000e+00, 0.000000000000000e+00
561, 5.987067674368181e-01, -1.449072927875441e-01, 1.099018016031686e+04, -1.163957835682827e+00, 0.000000000000000e+00, 0.000000000000000e+00
560, 5.829036256135732e-01, -1.497000591216314e-01, 1.098182967880891e+04, -1.243739847787631e+00, 0.000000000000000e+00, 0.000000000000000e+00
559, 5.669902863080678e-01, -1.543979451730546e-01, 1.097295230328212e+04, -1.328555900737690e+00, 0.000000000000000e+00, 0.000000000000000e+00
555, 5.509981481232903e-01, -1.589727223406018e-01, 1.096357368867889e+04, -1.418160882568746e+00, 0.000000000000000e+00, 0.000000000000000e+00
554, 5.349280422289686e-01, -1.634050141857271e-01, 1.095373854229904e+04, -1.512127651644549e+00, 0.000000000000000e+00, 0.000000000000000e+00
549, 5.188115378527824e-01, -1.676669367001323e-01, 1.094349505322152e+04, -1.609995800780545e+00, 0.000000000000000e+00, 0.000000000000000e+00
548, 5.026497511328263e-01, -1.717390816974989e-01, 1.093307225200953e+04, -1.709577130512070e+00, 0.000000000000000e+00, 0.000000000000000e+00
547, 4.864746862420334e-01, -1.755961396627109e-01, 1.092256599085450e+04, -1.809955851649105e+00, 0.000000000000000e+00, 0.000000000000000e+00
546, 4.702995377529798e-01, -1.792291029619195e-01, 1.091187909444232e+04, -1.912060394735242e+00, 0.000000000000000e+00, 0.000000000000000e+00
543, 4.541381176622994e-01, -1.826334620419167e-01, 1.090089733223697e+04, -2.016982138992134e+00, 0.000000000000000e+00, 0.000000000000000e+00
542, 4.380247555402706e-01, -1.858010560743116e-01, 1.088955302101048e+04, -2.125367742233123e+00, 0.000000000000000e+00, 0.000000000000000e+00
142, 2.196161454589945e-02, -9.987519558468856e-02, 1.054337650351884e+04, -5.432800862419477e+00, 0.000000000000000e+00, 0.000000000000000e+00
141, 1.843144503504924e-02, -9.424909104742343e-02, 1.055856029677079e+04, -5.287732152804392e+00, 0.000000000000000e+00, 0.000000000000000e+00
140, 1.529737814623708e-02, -8.873087483865653e-02, 1.057589498830026e+04, -5.122113371645452e+00, 0.000000000000000e+00, 0.000000000000000e+00
139, 1.251908921820435e-02, -8.331320692756897e-02, 1.059414133812955e+04, -4.947784442042818e+00, 0.000000000000000e+00, 0.000000000000000e+00
138, 1.006239962634175e-02, -7.799662556151207e-02, 1.061186233533161e+04, -4.778474826550959e+00, 0.000000000000000e+00, 0.000000000000000e+00
137, 7.917903259379869e-03, -7.281690173165606e-02, 1.062912732466905e+04, -4.613521992753714e+00, 0.000000000000000e+00, 0.000000000000000e+00
95, 6.075661641799378e-03, -6.781126909347128e-02, 1.064322536589990e+04, -4.478826754513585e+00, 0.000000000000000e+00, 0.000000000000000e+00
94, 4.487485890136537e-03, -6.290113093866666e-02, 1.066700501566471e+04, -4.251631675573918e+00, 0.000000000000000e+00, 0.000000000000000e+00
59, 3.124498051550219e-03, -5.801741078759874e-02, 1.066963972116997e+04, -4.226459222187532e+00, 0.000000000000000e+00, 0.000000000000000e+00
60, 2.537646184044878e-03, -5.562804102224109e-02, 1.066935883326738e+04, -4.229142876061051e+00, 0.000000000000000e+00, 0.000000000000000e+00
61, 2.003080565366857e-03, -5.323194821157093e-02, 1.069183310183873e+04, -4.014419645370901e+00, 0.000000000000000e+00, 0.000000000000000e+00
100, 1.078855380144595e-03, -4.830066422238039e-02, 1.069953706382916e+04, -3.940814597782964e+00, 0.000000000000000e+00, 0.000000000000000e+00
158, 4.060150173504681e-04, -4.334774622032742e-02, 1.070778047548116e+04, -3.862055550465975e+00, 0.000000000000000e+00, 0.000000000000000e+00
217, 3.518008537548110e-05, -3.847581289934016e-02, 1.067985130654369e+04, -4.128895886813467e+00, 0.000000000000000e+00, 0.000000000000000e+00
282, 6.353361456930447e-05, -3.458592760659190e-02, 1.069048584122279e+04, -4.027291617204716e+00, 0.000000000000000e+00, 0.000000000000000e+00
345, 6.108891382802526e-04, -3.051300791580576e-02, 1.074094821353216e+04, -3.545164976413150e+00, 0.000000000000000e+00, 0.000000000000000e+00
346, 1.772810715458482e-03, -2.605062634599504e-02, 1.080471960516878e+04, -2.935881555493581e+00, 0.000000000000000e+00, 0.000000000000000e+00
418, 3.645682386023376e-03, -2.131006231914867e-02, 1.087734897643907e+04, -2.241967393498213e+00, 0.000000000000000e+00, 0.000000000000000e+00
