"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"C<sub>p</sub>"	"Mach"	"<greek>m</greek>"	"C<sub>f</sub>_x"	"C<sub>f</sub>_y"	"h"	"y<sup>+</sup>"
0	1.002196926529511e+00	-1.303812050927277e-03	1.291001790516113e-01	5.929418567011230e-01	1.961904588511042e+00	2.781851617446245e+04	1.112089888832272e+04	3.000843818958821e+02	8.495255710733642e-02	4.571522324390496e-02	1.846315496610858e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1	1.002613870649145e+00	-9.189629217346524e-04	1.290579686726766e-01	3.859551027990527e-01	1.629830687472562e+00	2.780769678526552e+04	1.111873135076234e+04	3.001240214919783e+02	6.424351084273883e-02	3.736855766038812e-02	1.846503028959575e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
2	1.002286461907450e+00	-1.615233336016178e-03	1.289483786281727e-01	7.691790557513867e-01	1.928272418074512e+00	2.778602636747743e+04	1.110772590157865e+04	3.000817707857854e+02	-4.090454309350805e-02	4.636044485739812e-02	1.846303143195688e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
3	1.001800559429840e+00	-1.543141210734569e-03	1.289077788163765e-01	7.197012760341321e-01	2.470626691100418e+00	2.777977192308983e+04	1.110163481023314e+04	3.000116759994765e+02	-9.909993254455238e-02	5.749054556839613e-02	1.845971498405503e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
4	1.002461278151121e+00	-2.008191417160559e-03	1.289588811585395e-01	9.599483644539490e-01	1.859430871686364e+00	2.778887781154926e+04	1.110875983736650e+04	3.000852619599436e+02	-3.102613339187611e-02	4.672660691977384e-02	1.846319660267519e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
5	1.002671450486612e+00	-2.505017775635973e-03	1.289605070127777e-01	1.246110797346682e+00	1.797005513594714e+00	2.779067970632834e+04	1.110885562611932e+04	3.000840662170470e+02	-3.011095030574252e-02	4.882909683480740e-02	1.846314003106445e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
6	1.002756103224363e+00	-1.466416689313358e-03	1.289011655152700e-01	7.837810071446339e-01	1.661005042743561e+00	2.777467747870940e+04	1.110463713590814e+04	3.001082074692511e+02	-7.041516950217219e-02	4.102793564884664e-02	1.846428215293058e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
7	1.003177265237401e+00	-1.054862682327280e-03	1.289587811024070e-01	6.278317536498698e-01	1.520433102699199e+00	2.778587274011217e+04	1.111015257757975e+04	3.001231174528975e+02	-1.771964125165481e-02	3.672869873191019e-02	1.846498752143884e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
8	1.003061496507285e+00	-2.012664828703198e-03	1.289615126567031e-01	1.043131577704893e+00	1.649562950820905e+00	2.778881698877135e+04	1.110961932538252e+04	3.001023558418094e+02	-2.281442928436056e-02	4.357848845275474e-02	1.846400531673058e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
9	1.003130588169930e+00	-6.575166134773460e-04	1.289320573780499e-01	2.522588742317909e-01	1.477914373489331e+00	2.777910294473850e+04	1.110815427870104e+04	3.001313318600597e+02	-3.681175051248638e-02	3.348264273963875e-02	1.846537612518307e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
