"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Surface_Sensitivity"	"Solution_Sensor"
0	1.002196926529511e+00	-1.303812050927277e-03	1.098010730225550e+02	-7.952888515502388e+00	-1.981308654926367e+01	1.849630383900438e-03	0.000000000000000e+00	0.000000000000000e+00	
1	1.002613870649145e+00	-9.189629217346524e-04	1.091516599108484e+02	-6.186007775523293e+00	-1.938070578778474e+01	1.590141781165796e-03	0.000000000000000e+00	0.000000000000000e+00	
2	1.002286461907450e+00	-1.615233336016178e-03	1.246724432706278e+02	-9.394034376132803e+00	-1.930661630168141e+01	1.852846333449217e-03	0.000000000000000e+00	0.000000000000000e+00	
3	1.001800559429840e+00	-1.543141210734569e-03	1.028629477461224e+02	-9.776960211502114e+00	-1.981741990667317e+01	2.049654983139939e-03	0.000000000000000e+00	0.000000000000000e+00	
4	1.002461278151121e+00	-2.008191417160559e-03	1.420898519799571e+02	-1.008853119947299e+01	-1.840607714982868e+01	1.750426174750985e-03	0.000000000000000e+00	0.000000000000000e+00	
5	1.002671450486612e+00	-2.505017775635973e-03	1.586932564614518e+02	-1.065404035161214e+01	-1.721210321599892e+01	1.628165456357853e-03	0.000000000000000e+00	0.000000000000000e+00	
6	1.002756103224363e+00	-1.466416689313358e-03	1.319460464565167e+02	-8.160598095664259e+00	-1.885241125071822e+01	1.652721525442483e-03	0.000000000000000e+00	0.000000000000000e+00	
7	1.003177265237401e+00	-1.054862682327280e-03	1.218695883939744e+02	-6.564862504909375e+00	-1.839223379474437e+01	1.432448715954162e-03	0.000000000000000e+00	0.000000000000000e+00	
8	1.003061496507285e+00	-2.012664828703198e-03	1.489545448693368e+02	-9.187032811065952e+00	-1.752841069530088e+01	1.532302087229288e-03	0.000000000000000e+00	0.000000000000000e+00	
9	1.003130588169930e+00	-6.575166134773460e-04	1.096783844218353e+02	-5.111352694658594e+00	-1.850937205459800e+01	1.611371400544904e-03	0.000000000000000e+00	0.000000000000000e+00	
10	1.002159484627592e+00	-9.612193541124753e-04	9.283949360318942e+01	-6.311299977630018e+00	-2.012711170304432e+01	1.980665649833882e-03	0.000000000000000e+00	0.000000000000000e+00	
11	1.001763532107233e+00	-1.164190495987548e-03	8.224022504389097e+01	-7.836029943624214e+00	-2.039534208571664e+01	2.008674477933351e-03	0.000000000000000e+00	0.000000000000000e+00	
12	1.002644302737806e+00	-3.623136216761287e-04	9.285679655682193e+01	-3.814554361506228e+00	-1.908785048926564e+01	1.471790632066125e-03	0.000000000000000e+00	0.000000000000000e+00	
13	1.002146827080654e+00	-6.218601312498846e-04	8.557543917368756e+01	-4.555821041796959e+00	-2.000595228372974e+01	1.904911526363752e-03	0.000000000000000e+00	0.000000000000000e+00	
14	1.001394348182050e+00	-1.367718597972078e-03	5.545683246987581e+01	-9.526347774382383e+00	-1.978968384895065e+01	2.554106491360049e-03	0.000000000000000e+00	0.000000000000000e+00	
15	1.001934669103697e+00	-1.962292313102882e-03	1.254196030122235e+02	-1.106756815518592e+01	-1.897825257453258e+01	1.930575127522846e-03	0.000000000000000e+00	0.000000000000000e+00	
16	1.001492427466703e+00	-1.786068402808117e-03	8.760386532288614e+01	-1.162046029853061e+01	-1.897864181998581e+01	2.341055318639487e-03	0.000000000000000e+00	0.000000000000000e+00	
17	1.002104131290626e+00	-2.398374879081108e-03	1.464339030506561e+02	-1.176202472610956e+01	-1.784040766209959e+01	1.857388062016274e-03	0.000000000000000e+00	0.000000000000000e+00	
18	1.002280598947918e+00	-2.888139836683907e-03	1.652031888617663e+02	-1.196047402291776e+01	-1.664912086103005e+01	1.700621224887346e-03	0.000000000000000e+00	0.000000000000000e+00	
19	1.002897201323160e+00	-3.026104659184527e-03	1.721795635340933e+02	-1.079304868165617e+01	-1.597831052607818e+01	1.493960830766152e-03	0.000000000000000e+00	0.000000000000000e+00	
20	1.003315712101983e+00	-2.571123422940910e-03	1.632755314070025e+02	-9.654829679351831e+00	-1.639646820696247e+01	1.412956103981822e-03	0.000000000000000e+00	0.000000000000000e+00	
21	1.003363429090560e+00	-1.556253368868243e-03	1.373430336508032e+02	-7.633959127874794e+00	-1.763112714826690e+01	1.503484137892781e-03	0.000000000000000e+00	0.000000000000000e+00	
22	1.003713382423301e+00	-7.816852408146775e-04	1.177160251862605e+02	-5.724619278882689e+00	-1.739573406240005e+01	1.329320987241357e-03	0.000000000000000e+00	0.000000000000000e+00	
23	1.003716516511923e+00	-2.072768331419874e-03	1.511060322939285e+02	-8.404184188594996e+00	-1.652221402908420e+01	1.335251676368454e-03	0.000000000000000e+00	0.000000000000000e+00	
24	1.003189433186502e+00	-1.353012417918371e-04	9.967413268183614e+01	-3.659939434865037e+00	-1.798913259246498e+01	1.422896548296902e-03	0.000000000000000e+00	0.000000000000000e+00	
25	1.002807498029768e+00	2.139955067242531e-04	8.480460809626395e+01	-1.880369195804998e+00	-1.798995434382318e+01	1.480680873551943e-03	0.000000000000000e+00	0.000000000000000e+00	
26	1.001748271493380e+00	-8.178029275039602e-04	6.647214729068760e+01	-5.645677714003535e+00	-2.055844447181044e+01	1.861268724479637e-03	0.000000000000000e+00	0.000000000000000e+00	
27	1.001384400683410e+00	-1.006494784044435e-03	3.244935530053239e+01	-6.822380326758335e+00	-2.031131511227240e+01	2.606264471774137e-03	0.000000000000000e+00	0.000000000000000e+00	
28	1.002354506964292e+00	5.671350395281639e-04	8.026706572841346e+01	2.404035100290141e-01	-1.765452648611330e+01	1.649800975978410e-03	0.000000000000000e+00	0.000000000000000e+00	
29	1.002272166781171e+00	7.901757875368871e-05	8.076054578651507e+01	-1.409681364995550e+00	-1.885421216495464e+01	1.747798174285449e-03	0.000000000000000e+00	0.000000000000000e+00	
30	1.002182154666791e+00	-3.135724513375655e-04	7.989682457851339e+01	-2.672490807148734e+00	-1.967738234065661e+01	1.941006630826737e-03	0.000000000000000e+00	0.000000000000000e+00	
