"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y"
93, 1.000000000000000e+00, -1.000000000000000e-03, 9.694435006850146e+03, -1.354374161463387e+01, 0.000000000000000e+00, 0.000000000000000e+00
70, 9.997621355856203e-01, -1.104659180386609e-03, 1.121669430442913e+04, 1.000199305466069e+00, 0.000000000000000e+00, 0.000000000000000e+00
108, 9.990485012488061e-01, -1.418524305057503e-03, 1.097505857528641e+04, -1.308432196687514e+00, 0.000000000000000e+00, 0.000000000000000e+00
168, 9.978686702132833e-01, -1.936175063033691e-03, 1.108383987820244e+04, -2.691159347743938e-01, 0.000000000000000e+00, 0.000000000000000e+00
226, 9.962132437955421e-01, -2.657214035260918e-03, 1.108105614587628e+04, -2.957122173876441e-01, 0.000000000000000e+00, 0.000000000000000e+00
290, 9.940822606931574e-01, -3.570884675482488e-03, 1.109356544977957e+04, -1.761960632013054e-01, 0.000000000000000e+00, 0.000000000000000e+00
359, 9.914853571674017e-01, -4.654241833972657e-03, 1.109701701008595e+04, -1.432192311609614e-01, 0.000000000000000e+00, 0.000000000000000e+00
394, 9.884321728242919e-01, -5.877502453231495e-03, 1.109954760979910e+04, -1.190414233597913e-01, 0.000000000000000e+00, 0.000000000000000e+00
395, 9.849038280601278e-01, -7.219760346680537e-03, 1.110112693825926e+04, -1.039522333285241e-01, 0.000000000000000e+00, 0.000000000000000e+00
396, 9.809288756219902e-01, -8.647969308118605e-03, 1.110276343946688e+04, -8.831680451739121e-02, 0.000000000000000e+00, 0.000000000000000e+00
470, 9.764883938926089e-01, -1.016235858914343e-02, 1.110458994773344e+04, -7.086601386620428e-02, 0.000000000000000e+00, 0.000000000000000e+00
471, 9.716109697805432e-01, -1.176762028798147e-02, 1.110645795036139e+04, -5.301877857406823e-02, 0.000000000000000e+00, 0.000000000000000e+00
516, 9.662775255275239e-01, -1.350368242783255e-02, 1.110800576646841e+04, -3.823066326973921e-02, 0.000000000000000e+00, 0.000000000000000e+00
521, 9.605069335344338e-01, -1.540740189213749e-02, 1.110891139192229e+04, -2.957815372826266e-02, 0.000000000000000e+00, 0.000000000000000e+00
537, 9.542990465612926e-01, -1.751786847523399e-02, 1.110899086703720e+04, -2.881883409212585e-02, 0.000000000000000e+00, 0.000000000000000e+00
469, 9.922119222715451e-01, -2.730214059301288e-03, 1.119134737828535e+04, 7.580301842607314e-01, 0.000000000000000e+00, 0.000000000000000e+00
393, 9.948726051760148e-01, -1.847278653814588e-03, 1.116504213368571e+04, 5.067051150334996e-01, 0.000000000000000e+00, 0.000000000000000e+00
325, 9.970564384455434e-01, -1.076211554292531e-03, 1.127047551091726e+04, 1.514034688845905e+00, 0.000000000000000e+00, 0.000000000000000e+00
259, 9.987533013274225e-01, -4.584520591809131e-04, 1.094592258213298e+04, -1.586802750078651e+00, 0.000000000000000e+00, 0.000000000000000e+00
196, 9.999628926939207e-01, -1.365581466763101e-05, 1.485981918248446e+04, 3.580727394462340e+01, 0.000000000000000e+00, 0.000000000000000e+00
135, 1.000000000000000e+00, 0.000000000000000e+00, 1.435979388170938e+04, 3.102994169604132e+01, 0.000000000000000e+00, 0.000000000000000e+00
