"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y"
60, 4.872498890898046e-03, -1.181278859967121e-02, 9.683719489631679e-01, -3.357827738749796e+00, 1.227789565552653e-04, -1.670121353906280e-04
61, 4.046480638699640e-03, -1.066556244911613e-02, 9.715041032930120e-01, -3.025299038876767e+00, 1.216784630492837e-04, -1.814429037845921e-04
100, 2.460601509199515e-03, -8.216246914323121e-03, 9.753121355668276e-01, -2.621014994179165e+00, 1.263226146910439e-04, -2.217699259450976e-04
158, 1.139124544718175e-03, -5.561455419387185e-03, 9.688954890055149e-01, -3.302245519203868e+00, 1.082587543143157e-04, -2.791624418012077e-04
217, 2.766529520824719e-04, -2.584587693463264e-03, 9.705395331184571e-01, -3.127703720224956e+00, 5.139221971078130e-05, -3.336049787865939e-04
282, 1.555478500666445e-04, 8.232869443557892e-04, 9.725741737780850e-01, -2.911693797978069e+00, -3.931549804402982e-05, -3.515157074761757e-04
345, 1.056389962039704e-03, 4.386958397432453e-03, 9.798377529734135e-01, -2.140547713880853e+00, -1.305527384948108e-04, -2.849745513220705e-04
346, 3.258228147473183e-03, 7.595913362180042e-03, 9.892117577905145e-01, -1.145345911487758e+00, -1.439052766158770e-04, -1.514746804894360e-04
418, 6.687207749935512e-03, 1.031395666583123e-02, 9.980624220992615e-01, -2.057051448889982e-01, -1.011321106431361e-04, -6.865731354055137e-05
497, 1.086649729182902e-02, 1.276107126131852e-02, 1.006581173789026e+00, 6.986977438663352e-01, -6.692314637606957e-05, -3.678424868562390e-05
645, 1.540412422677270e-02, 1.510520215889203e-02, 1.010626781369000e+00, 1.128204239107399e+00, -4.453197692976380e-05, -2.154487840051074e-05
789, 2.036227244815201e-02, 1.735519295019488e-02, 1.011982642689191e+00, 1.272150786605164e+00, -2.849502146552393e-05, -1.203310634928216e-05
936, 2.579934677757792e-02, 1.949498016378449e-02, 1.012243567654994e+00, 1.299852180120807e+00, -1.669844532342052e-05, -6.115886103541936e-06
1079, 3.176442076638443e-02, 2.153128474193764e-02, 1.012058260110545e+00, 1.280178795497011e+00, -8.023282872620570e-06, -2.565889942013961e-06
1080, 3.822599347192904e-02, 2.346909004775797e-02, 1.011690279649902e+00, 1.241111734531795e+00, -1.611539444568627e-06, -4.580350426279972e-07
1221, 4.513186504269628e-02, 2.533060714112769e-02, 1.011173899211135e+00, 1.186289622381411e+00, 3.215071769425300e-06, 8.264127945245379e-07
1355, 5.246314073685756e-02, 2.712865397076492e-02, 1.010704643062007e+00, 1.136470513632429e+00, 6.931928255031608e-06, 1.620906931342635e-06
1356, 6.021933239703031e-02, 2.885854042481317e-02, 1.010174543600219e+00, 1.080191905917637e+00, 9.796597745305012e-06, 2.085644042689140e-06
1471, 6.840097291060658e-02, 3.052173446572445e-02, 1.009707400833253e+00, 1.030597166771352e+00, 1.194174014850762e-05, 2.321008806615262e-06
1588, 7.701408401156860e-02, 3.212278549441726e-02, 1.009239801370160e+00, 9.809539419653714e-01, 1.350412917977808e-05, 2.403869589936338e-06
1707, 8.603727387216184e-02, 3.366117181825905e-02, 1.008789882275444e+00, 9.331877734249634e-01, 1.463403747046402e-05, 2.396875978448273e-06
1892, 6.354212233424028e-01, 4.953717269137470e-02, 9.987610029247393e-01, -1.315395230232557e-01, 1.929361673244142e-05, -1.641702817427655e-06
1883, 6.506667815809567e-01, 4.813229076477464e-02, 9.985298569189570e-01, -1.560793996351054e-01, 1.932168804542421e-05, -1.928596605214067e-06
1882, 6.657418930729686e-01, 4.651071141259245e-02, 9.983220137348361e-01, -1.781453058820187e-01, 1.926667627657778e-05, -2.225461485597252e-06
1881, 6.806220938027978e-01, 4.467220285538307e-02, 9.981558631312678e-01, -1.957848722537151e-01, 1.912966882667940e-05, -2.520053078891994e-06
1880, 6.952933817863574e-01, 4.261773653713852e-02, 9.980156045033944e-01, -2.106755877999790e-01, 1.891477327747260e-05, -2.806782818235342e-06
1879, 7.097418759312391e-01, 4.035108819279238e-02, 9.979098119625904e-01, -2.219071723086428e-01, 1.861721113061422e-05, -3.077369553707588e-06
1878, 7.239337272851919e-01, 3.788357272348078e-02, 9.978286081232492e-01, -2.305282695718054e-01, 1.824297351205319e-05, -3.326417557049592e-06
1877, 7.378656746219894e-01, 3.522300434867395e-02, 9.977764413729786e-01, -2.360666114979397e-01, 1.778695765844450e-05, -3.538340134909872e-06
1876, 7.515286401751720e-01, 3.239414672534768e-02, 9.977606489842628e-01, -2.377432282717476e-01, 1.727266509273351e-05, -3.681120621106948e-06
1875, 7.649034095510934e-01, 2.946076887075575e-02, 9.977982101752366e-01, -2.337555020345017e-01, 1.674314827120848e-05, -3.739900056659441e-06
1874, 7.779911587787434e-01, 2.648324077016170e-02, 9.978541400158254e-01, -2.278176473771236e-01, 1.623723563836213e-05, -3.727577379107023e-06
1873, 7.908023067165588e-01, 2.351516671482460e-02, 9.979218165325859e-01, -2.206326935848122e-01, 1.576599104737155e-05, -3.651469569078460e-06
1872, 8.033290710195186e-01, 2.061487415665938e-02, 9.980300330240347e-01, -2.091437676198932e-01, 1.535741972509985e-05, -3.522527436905150e-06
1871, 8.155729401529332e-01, 1.783353285503368e-02, 9.981639677170566e-01, -1.949244397553272e-01, 1.506893023136521e-05, -3.362014854636880e-06
1870, 8.275137236550896e-01, 1.521905904791449e-02, 9.982910782768085e-01, -1.814296037021701e-01, 1.492698167406402e-05, -3.190524868748606e-06
1869, 8.391651993367473e-01, 1.279087310777160e-02, 9.983828928254431e-01, -1.716820085099451e-01, 1.489623782360751e-05, -3.020817325752497e-06
1867, 8.505161249109146e-01, 1.055438780203885e-02, 9.984730863626681e-01, -1.621065098237566e-01, 1.496036272865092e-05, -2.859332661740410e-06
1866, 8.615249090732184e-01, 8.517323761666109e-03, 9.985636614407095e-01, -1.524905044261173e-01, 1.514866096320601e-05, -2.709725187697884e-06
1865, 8.722095167604623e-01, 6.673970222947476e-03, 9.986322809463425e-01, -1.452054371557576e-01, 1.545671872187486e-05, -2.567567222903173e-06
1862, 8.825474171024413e-01, 5.025204668972678e-03, 9.986705573635631e-01, -1.411417781167043e-01, 1.586748275705240e-05, -2.425703734213960e-06
1861, 8.925156281460566e-01, 3.569721680845978e-03, 9.986881037336887e-01, -1.392789479267179e-01, 1.636607429393959e-05, -2.278915489737044e-06
1739, 9.021114747401866e-01, 2.300981792306636e-03, 9.986809272847293e-01, -1.400408437309594e-01, 1.694959560698477e-05, -2.124136039817431e-06
1738, 9.113221346672628e-01, 1.212876171901028e-03, 9.986598033991994e-01, -1.422834848820120e-01, 1.761814525310984e-05, -1.955724359945656e-06
1618, 9.201243021009569e-01, 3.014452488821363e-04, 9.986267944056344e-01, -1.457879219430101e-01, 1.837907355984170e-05, -1.768140652790068e-06
1617, 9.285250599889247e-01, -4.421142991423033e-04, 9.985904134849679e-01, -1.496503434508335e-01, 1.924892822163857e-05, -1.560392771336169e-06
1538, 9.364913309640915e-01, -1.025329584096674e-03, 9.985554821974406e-01, -1.533588630201489e-01, 2.025484711962168e-05, -1.330118574432462e-06
1537, 9.440305906309339e-01, -1.460349301932762e-03, 9.985211265028486e-01, -1.570062741157813e-01, 2.143678864237933e-05, -1.070543265802132e-06
1419, 9.511294276839221e-01, -1.756349333789718e-03, 9.984813064393728e-01, -1.612338161019164e-01, 2.283144351420672e-05, -7.715791993932515e-07
1301, 9.577748672260056e-01, -1.924831450197548e-03, 9.984314610168764e-01, -1.665257116446822e-01, 2.447705481828285e-05, -4.270017355002147e-07
1300, 9.639546507608435e-01, -1.980085095819889e-03, 9.983704336202531e-01, -1.730047540923721e-01, 2.642113666183098e-05, -3.097380129607057e-08
1196, 9.696670513054255e-01, -1.938772793878813e-03, 9.982973379886988e-01, -1.807650343236372e-01, 2.872119905372558e-05, 4.202038477308429e-07
