TITLE = "SU2 Simulation"
VARIABLES = "Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","HeatFlux_Total","HeatFlux_Maximum","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
ZONE T= "Convergence history"
           0, -7.08131276e+00, 5.64161748e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.32944786e+00, 3.47119647e+00, -8.36203524e+00, 0.00000000e+00, -1.25519193e+00, 0.00000000e+00, 0.00000000e+00, -2.31168268e+00, -7.22981557e-01, -1.10839150e+00, 3.16864348e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0095971365
           1, -1.00403286e+01, 7.94162012e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.74144934e+00, 4.86648560e+00, -1.18403905e+01, 0.00000000e+00, -1.26426704e+00, 0.00000000e+00, 0.00000000e+00, -2.49191543e+00, -4.85777941e-01, -1.60075159e-01, 2.98495921e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0112974978
           2, -1.03126258e+01, 8.05849326e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.88212741e+00, 4.90377600e+00, -1.21343539e+01, 0.00000000e+00, -1.27972134e+00, 0.00000000e+00, 0.00000000e+00, -2.64914807e+00, -4.25739710e-01, -7.96072357e-02, 2.83156402e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0125374159
           3, -9.56345892e+00, 7.37233522e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.53073170e+00, 4.45069693e+00, -1.12250777e+01, 0.00000000e+00, -1.29720891e+00, 0.00000000e+00, 0.00000000e+00, -2.65199028e+00, -4.70416935e-01, -1.33086154e-01, 2.82834979e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0135385707
           4, -8.84408372e+00, 6.72368223e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.18335821e+00, 4.02545833e+00, -1.03547769e+01, 0.00000000e+00, -1.31536313e+00, 0.00000000e+00, 0.00000000e+00, -2.66053141e+00, -4.93251499e-01, -1.79723509e-01, 2.81805341e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0143612621
           5, -8.53264367e+00, 6.39787610e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.02333673e+00, 3.79811789e+00, -9.96559718e+00, 0.00000000e+00, -1.33366816e+00, 0.00000000e+00, 0.00000000e+00, -2.69555745e+00, -4.80151935e-01, -1.84488079e-01, 2.78364195e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0155410241
           6, -8.57085683e+00, 6.33736710e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.02729792e+00, 3.72941993e+00, -9.98565148e+00, 0.00000000e+00, -1.35243181e+00, 0.00000000e+00, 0.00000000e+00, -2.71616226e+00, -4.61496546e-01, -1.82625289e-01, 2.76429995e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0181392436
           7, -8.74010824e+00, 6.36814959e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.09189034e+00, 3.71235795e+00, -1.01568312e+01, 0.00000000e+00, -1.37247219e+00, 0.00000000e+00, 0.00000000e+00, -2.71853774e+00, -4.41610377e-01, -1.84307009e-01, 2.76221364e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0254736111
           8, -8.86658221e+00, 6.35897594e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.13298050e+00, 3.66867872e+00, -1.02758772e+01, 0.00000000e+00, -1.39434121e+00, 0.00000000e+00, 0.00000000e+00, -2.72008987e+00, -4.17921105e-01, -1.83954535e-01, 2.76053939e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0264053456
           9, -8.88443610e+00, 6.26395707e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.11755403e+00, 3.57241952e+00, -1.02668487e+01, 0.00000000e+00, -1.41834243e+00, 0.00000000e+00, 0.00000000e+00, -2.72524401e+00, -3.91964770e-01, -1.81484215e-01, 2.75544323e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0281028063
          10, -8.81003061e+00, 6.09817178e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.05240153e+00, 3.43356541e+00, -1.01496289e+01, 0.00000000e+00, -1.44470030e+00, 0.00000000e+00, 0.00000000e+00, -2.73086949e+00, -3.65775839e-01, -1.79442317e-01, 2.75003186e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0297404629
          11, -8.69170555e+00, 5.89809292e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.96032355e+00, 3.27385207e+00, -9.98073836e+00, 0.00000000e+00, -1.47364676e+00, 0.00000000e+00, 0.00000000e+00, -2.73520160e+00, -3.40246269e-01, -1.78112140e-01, 2.74595307e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0319330383
          12, -8.57045790e+00, 5.69290174e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.86106155e+00, 3.11003003e+00, -9.80762928e+00, 0.00000000e+00, -1.50546387e+00, 0.00000000e+00, 0.00000000e+00, -2.73826360e+00, -3.15863325e-01, -1.76456726e-01, 2.74317843e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0336698147
          13, -8.46420262e+00, 5.49439822e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.76338936e+00, 2.94850412e+00, -9.65077516e+00, 0.00000000e+00, -1.54051495e+00, 0.00000000e+00, 0.00000000e+00, -2.74009796e+00, -2.93031734e-01, -1.73807154e-01, 2.74167833e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0384047768
          14, -8.37110673e+00, 5.30057806e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.66652707e+00, 2.78785293e+00, -9.50786157e+00, 0.00000000e+00, -1.57928185e+00, 0.00000000e+00, 0.00000000e+00, -2.74053445e+00, -2.71937775e-01, -1.69975811e-01, 2.74159762e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0400736024
          15, -8.28034571e+00, 5.10383858e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.56530906e+00, 2.62375193e+00, -9.36638773e+00, 0.00000000e+00, -1.62237610e+00, 0.00000000e+00, 0.00000000e+00, -2.73956848e+00, -2.52501207e-01, -1.64860530e-01, 2.74290220e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0417370182
          16, -8.18158865e+00, 4.89761289e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.45483914e+00, 2.45273621e+00, -9.21461285e+00, 0.00000000e+00, -1.67052579e+00, 0.00000000e+00, 0.00000000e+00, -2.73740023e+00, -2.34482129e-01, -1.58350015e-01, 2.74536345e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0437325891
