"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y"
548, 5.026497511328263e-01, -1.650546374806265e-01, 1.092881010292191e+04, -1.750298474518050e+00, 0.000000000000000e+00, 0.000000000000000e+00
547, 4.864746862420334e-01, -1.682594670523156e-01, 1.091940391849609e+04, -1.840166863425416e+00, 0.000000000000000e+00, 0.000000000000000e+00
546, 4.702995377529798e-01, -1.712362843626297e-01, 1.090995285327706e+04, -1.930464051556380e+00, 0.000000000000000e+00, 0.000000000000000e+00
543, 4.541381176622994e-01, -1.739837590496432e-01, 1.090034838108516e+04, -2.022226917679078e+00, 0.000000000000000e+00, 0.000000000000000e+00
542, 4.380247555402706e-01, -1.764978237626250e-01, 1.089051837681816e+04, -2.116144558077727e+00, 0.000000000000000e+00, 0.000000000000000e+00
142, 2.196161454589945e-02, -9.173673425084705e-02, 1.048968243271876e+04, -5.945803735660528e+00, 0.000000000000000e+00, 0.000000000000000e+00
141, 1.843144503504924e-02, -8.684734983217640e-02, 1.049519928815729e+04, -5.893094700024955e+00, 0.000000000000000e+00, 0.000000000000000e+00
140, 1.529737814623708e-02, -8.205914891460007e-02, 1.050412476946215e+04, -5.807819035762135e+00, 0.000000000000000e+00, 0.000000000000000e+00
139, 1.251908921820435e-02, -7.736428134426156e-02, 1.051494789933357e+04, -5.704412893542540e+00, 0.000000000000000e+00, 0.000000000000000e+00
138, 1.006239962634175e-02, -7.276315314371393e-02, 1.052597986016718e+04, -5.599011542503289e+00, 0.000000000000000e+00, 0.000000000000000e+00
137, 7.917903259379869e-03, -6.828503692150756e-02, 1.053723901906427e+04, -5.491439500033438e+00, 0.000000000000000e+00, 0.000000000000000e+00
95, 6.075661641799378e-03, -6.395961417218143e-02, 1.054593887811918e+04, -5.408319471593496e+00, 0.000000000000000e+00, 0.000000000000000e+00
94, 4.487485890136537e-03, -5.971617972455566e-02, 1.056755853472744e+04, -5.201761358318423e+00, 0.000000000000000e+00, 0.000000000000000e+00
59, 3.124498051550219e-03, -5.549154886424065e-02, 1.056406736399306e+04, -5.235116635558972e+00, 0.000000000000000e+00, 0.000000000000000e+00
60, 2.537646184044878e-03, -5.342171934592628e-02, 1.055967916222106e+04, -5.277042309732195e+00, 0.000000000000000e+00, 0.000000000000000e+00
61, 2.003080565366857e-03, -5.134308465074811e-02, 1.058541774167480e+04, -5.031131261898274e+00, 0.000000000000000e+00, 0.000000000000000e+00
100, 1.078855380144595e-03, -4.705077533543867e-02, 1.059209045134834e+04, -4.967378985644697e+00, 0.000000000000000e+00, 0.000000000000000e+00
158, 4.060150173504681e-04, -4.270575198390598e-02, 1.060020495219827e+04, -4.889851575468783e+00, 0.000000000000000e+00, 0.000000000000000e+00
217, 3.518008537548110e-05, -3.835907152178045e-02, 1.057755646736989e+04, -5.106239299818760e+00, 0.000000000000000e+00, 0.000000000000000e+00
282, 6.353361456930447e-05, -3.461611086382154e-02, 1.059960132016901e+04, -4.895618785158342e+00, 0.000000000000000e+00, 0.000000000000000e+00
345, 6.108891382802526e-04, -3.065624957174620e-02, 1.066398274904222e+04, -4.280506958038758e+00, 0.000000000000000e+00, 0.000000000000000e+00
346, 1.772810715458482e-03, -2.634153451195998e-02, 1.074342732104163e+04, -3.521479134448094e+00, 0.000000000000000e+00, 0.000000000000000e+00
418, 3.645682386023376e-03, -2.177196386969650e-02, 1.083049770790666e+04, -2.689592895047727e+00, 0.000000000000000e+00, 0.000000000000000e+00
497, 6.317071397390414e-03, -1.710143336214412e-02, 1.091218459391028e+04, -1.909141597510481e+00, 0.000000000000000e+00, 0.000000000000000e+00
645, 9.835137844882587e-03, -1.257651137903418e-02, 1.099067452193413e+04, -1.159234615291866e+00, 0.000000000000000e+00, 0.000000000000000e+00
789, 1.424138035236019e-02, -8.486094078107060e-03, 1.106673750738742e+04, -4.325150817679085e-01, 0.000000000000000e+00, 0.000000000000000e+00
936, 1.948043821382322e-02, -5.066270861473602e-03, 1.112829295833857e+04, 1.555968406670231e-01, 0.000000000000000e+00, 0.000000000000000e+00
1079, 2.546082614906927e-02, -2.238457026583979e-03, 1.116645225553266e+04, 5.201776744487981e-01, 0.000000000000000e+00, 0.000000000000000e+00
1080, 3.203755371556350e-02, 1.228142626856620e-04, 1.119057873673327e+04, 7.506864437166808e-01, 0.000000000000000e+00, 0.000000000000000e+00
1221, 3.916171245395839e-02, 2.021708922791090e-03, 1.120541126165525e+04, 8.923990721133482e-01, 0.000000000000000e+00, 0.000000000000000e+00
1355, 4.680417568812203e-02, 3.450412335567865e-03, 1.121317969997329e+04, 9.666201382081214e-01, 0.000000000000000e+00, 0.000000000000000e+00
1356, 5.490741045153565e-02, 4.421208848312408e-03, 1.121669753509249e+04, 1.000230171808625e+00, 0.000000000000000e+00, 0.000000000000000e+00
1471, 6.343256670888568e-02, 4.954868390633214e-03, 1.121762638297215e+04, 1.009104552610260e+00, 0.000000000000000e+00, 0.000000000000000e+00
1588, 7.237285643911417e-02, 5.081086919886130e-03, 1.121699452326808e+04, 1.003067650605211e+00, 0.000000000000000e+00, 0.000000000000000e+00
1707, 8.169831926581642e-02, 4.848511471012149e-03, 1.121560139853276e+04, 9.897574846715282e-01, 0.000000000000000e+00, 0.000000000000000e+00
1892, 6.353413518091157e-01, -7.687506154305240e-02, 1.119592352400117e+04, 8.017515088987298e-01, 0.000000000000000e+00, 0.000000000000000e+00
1883, 6.509436757422313e-01, -7.604608654037297e-02, 1.119552827886955e+04, 7.979752653557406e-01, 0.000000000000000e+00, 0.000000000000000e+00
1882, 6.663788378657320e-01, -7.497087521693623e-02, 1.119508822083520e+04, 7.937708712271755e-01, 0.000000000000000e+00, 0.000000000000000e+00
1881, 6.816223760623115e-01, -7.366161911108499e-02, 1.119460712003097e+04, 7.891743470446324e-01, 0.000000000000000e+00, 0.000000000000000e+00
1880, 6.966604904903797e-01, -7.213052314901215e-02, 1.119407577226968e+04, 7.840977543376747e-01, 0.000000000000000e+00, 0.000000000000000e+00
1879, 7.114798218994717e-01, -7.039037926956165e-02, 1.119350213109293e+04, 7.786170826825320e-01, 0.000000000000000e+00, 0.000000000000000e+00
1878, 7.260476641029290e-01, -6.845833182240012e-02, 1.119287166211679e+04, 7.725934679438867e-01, 0.000000000000000e+00, 0.000000000000000e+00
1877, 7.403628351635495e-01, -6.634875431120378e-02, 1.119220287757036e+04, 7.662037793100506e-01, 0.000000000000000e+00, 0.000000000000000e+00
1876, 7.544139676059348e-01, -6.407740839221293e-02, 1.119147327088218e+04, 7.592329849225973e-01, 0.000000000000000e+00, 0.000000000000000e+00
1875, 7.681698453684167e-01, -6.166396949074854e-02, 1.119071785556168e+04, 7.520156101895159e-01, 0.000000000000000e+00, 0.000000000000000e+00
1874, 7.816200112440748e-01, -5.912543902877473e-02, 1.118988813671394e+04, 7.440883261052935e-01, 0.000000000000000e+00, 0.000000000000000e+00
1873, 7.947643367020157e-01, -5.647696084915811e-02, 1.118903750695099e+04, 7.359612553513812e-01, 0.000000000000000e+00, 0.000000000000000e+00
1872, 8.075827638164247e-01, -5.373795850830363e-02, 1.118810465640827e+04, 7.270486323822306e-01, 0.000000000000000e+00, 0.000000000000000e+00
1871, 8.200664379766400e-01, -5.092710422385549e-02, 1.118715479857867e+04, 7.179735187151766e-01, 0.000000000000000e+00, 0.000000000000000e+00
1870, 8.321870529867161e-01, -4.806849503332737e-02, 1.118614454916475e+04, 7.083214129182379e-01, 0.000000000000000e+00, 0.000000000000000e+00
1869, 8.439566727036734e-01, -4.517631568192679e-02, 1.118511044493165e+04, 6.984413938601314e-01, 0.000000000000000e+00, 0.000000000000000e+00
1867, 8.553672813929958e-01, -4.226795453794407e-02, 1.118405976374221e+04, 6.884029955600903e-01, 0.000000000000000e+00, 0.000000000000000e+00
1866, 8.663810816600793e-01, -3.936679073988612e-02, 1.118298570407376e+04, 6.781412350391224e-01, 0.000000000000000e+00, 0.000000000000000e+00
1865, 8.770202903501004e-01, -3.647795413658037e-02, 1.118192784456453e+04, 6.680342537721955e-01, 0.000000000000000e+00, 0.000000000000000e+00
1862, 8.872672295746256e-01, -3.361410137254753e-02, 1.118081394098779e+04, 6.573918173380426e-01, 0.000000000000000e+00, 0.000000000000000e+00
1861, 8.971042476804670e-01, -3.078637538838778e-02, 1.117968096946500e+04, 6.465672022952152e-01, 0.000000000000000e+00, 0.000000000000000e+00
1739, 9.065337092413835e-01, -2.800073432939609e-02, 1.117842401056094e+04, 6.345579893649768e-01, 0.000000000000000e+00, 0.000000000000000e+00
1738, 9.155475464014634e-01, -2.526866816061457e-02, 1.117705830624285e+04, 6.215098030617509e-01, 0.000000000000000e+00, 0.000000000000000e+00
1618, 9.241277825024581e-01, -2.261293763315909e-02, 1.117548971240909e+04, 6.065231735945438e-01, 0.000000000000000e+00, 0.000000000000000e+00
1617, 9.322861238029431e-01, -2.005876682894599e-02, 1.117379119225145e+04, 5.902952045070767e-01, 0.000000000000000e+00, 0.000000000000000e+00
1538, 9.399950942287938e-01, -1.765281449233435e-02, 1.117206721400949e+04, 5.738240042729496e-01, 0.000000000000000e+00, 0.000000000000000e+00
1537, 9.472666673770933e-01, -1.543049384597614e-02, 1.117063772984597e+04, 5.601664537797668e-01, 0.000000000000000e+00, 0.000000000000000e+00
1419, 9.540933139134353e-01, -1.342240469584965e-02, 1.116979754722209e+04, 5.521391968838837e-01, 0.000000000000000e+00, 0.000000000000000e+00
1301, 9.604691403531374e-01, -1.163995141158307e-02, 1.116983789476862e+04, 5.525246846479313e-01, 0.000000000000000e+00, 0.000000000000000e+00
1300, 9.663887694175468e-01, -1.006694859816425e-02, 1.117094500079057e+04, 5.631021760130384e-01, 0.000000000000000e+00, 0.000000000000000e+00
