"Point","Sensitivity","PsiRho","Phi_x","Phi_y","PsiE","x_coord","y_coord"
139, -2.052683826999102e-01, 4.261206252120177e+02, -4.174012361289379e+00, 8.805778803917164e+00, 1.804845674566434e-03, 1.251908921820435e-02, -7.715391567093062e-02
138, -2.203208985354572e-01, 4.141826023394365e+02, -3.749790103414184e+00, 8.844247365538864e+00, 1.767146031002488e-03, 1.006239962634175e-02, -7.257808729718268e-02
137, -1.355361845005200e-01, 4.020997772996941e+02, -3.327867808048893e+00, 8.861924607479992e+00, 1.732283635469459e-03, 7.917903259379869e-03, -6.812478129570149e-02
95, -2.912796903927811e-01, 3.894918242993561e+02, -2.913708264260816e+00, 8.846709554606212e+00, 1.693633293791663e-03, 6.075661641799378e-03, -6.382341210180714e-02
94, -5.327481761488683e-02, 3.747284099711362e+02, -2.469738076088933e+00, 8.790243630928934e+00, 1.657888778319954e-03, 4.487485890136537e-03, -5.960355360454579e-02
59, -5.620871468096756e-01, 3.677131364216429e+02, -2.142701655992254e+00, 8.766390817382486e+00, 1.615391990644296e-03, 3.124498051550219e-03, -5.540222943389986e-02
60, -5.905540687233563e-01, 3.676139107229195e+02, -1.863264615672142e+00, 8.800513745348963e+00, 1.636055658546155e-03, 2.537646184044878e-03, -5.334369948527823e-02
61, -7.714057626237970e-02, 3.565738699998237e+02, -1.521386582718918e+00, 8.721619489863153e+00, 1.603875889116470e-03, 2.003080565366857e-03, -5.127629073153843e-02
100, -9.363301718928500e-02, 3.450577622119455e+02, -1.152724634419924e+00, 8.628774378881436e+00, 1.543145836718013e-03, 1.078855380144595e-03, -4.700657681360433e-02
158, 1.533416660562671e-01, 3.398608720172764e+02, -6.337357223919411e-01, 8.614068313838610e+00, 1.541288011404029e-03, 4.060150173504681e-04, -4.268304980887883e-02
217, -8.107971157236561e-02, 3.377788919074255e+02, -4.750567849409715e-02, 8.612179978763121e+00, 1.514260119623411e-03, 3.518008537548110e-05, -3.835494331776258e-02
282, -2.823352033004274e-01, 3.235004740809812e+02, 8.216477510953831e-01, 8.408878525315997e+00, 1.516701912545109e-03, 6.353361456930447e-05, -3.461717820298092e-02
345, 5.178096878616600e-01, 2.789470106571948e+02, 1.657845045017920e+00, 7.754288021845782e+00, 1.385219145943649e-03, 6.108891382802526e-04, -3.066131487757033e-02
346, 4.716605033312192e-01, 2.235950427511657e+02, 2.272610472139569e+00, 6.872321366755515e+00, 1.188616814986547e-03, 1.772810715458482e-03, -2.635182159512483e-02
418, 2.933822105701185e-01, 1.689017776445729e+02, 2.686641883075630e+00, 5.902626246650632e+00, 1.001775859605323e-03, 3.645682386023376e-03, -2.178829761422596e-02
497, 2.711744443090625e-01, 1.174020459688415e+02, 2.900389378874729e+00, 4.893027437986063e+00, 8.257102338658056e-04, 6.317071397390414e-03, -1.712436128494518e-02
645, 1.820372642112233e-01, 7.091516960602119e+01, 2.920696507689645e+00, 3.863956140572825e+00, 6.697664239184398e-04, 9.835137844882587e-03, -1.260631049572510e-02
789, 1.383629102739699e-01, 3.047570897750039e+01, 2.701109276204967e+00, 2.869212455244420e+00, 5.332660211199382e-04, 1.424138035236019e-02, -8.522853240780715e-03
936, 8.954415409828208e-02, 7.018506134491907e-03, 2.261412567007032e+00, 2.078738980633878e+00, 4.147856092888473e-04, 1.948043821382322e-02, -5.109832004251012e-03
1079, 6.293899202633084e-02, -1.928838485358348e+01, 1.739537142352342e+00, 1.575940164900628e+00, 3.279711221860524e-04, 2.546082614906927e-02, -2.288489030035828e-03
1080, 3.537644890048680e-02, -3.156430015315470e+01, 1.254626562132851e+00, 1.273297672181252e+00, 2.820601154987263e-04, 3.203755371556350e-02, 6.677716377818076e-05
1221, 2.391067141031051e-02, -4.030103272610353e+01, 8.347065663012397e-01, 1.091536437901674e+00, 2.620012930789967e-04, 3.916171245395839e-02, 1.960123883704125e-03
1355, 1.686186036295548e-02, -4.261552082553620e+01, 4.837864661839196e-01, 9.943260888055762e-01, 2.418960758195136e-04, 4.680417568812203e-02, 3.383710664324328e-03
1356, 7.949421786842496e-03, -3.325161557205720e+01, 1.829087453596358e-01, 9.531981283996686e-01, 1.972263243373665e-04, 5.490741045153565e-02, 4.349814099159745e-03
1471, 3.798568770977633e-04, -1.330868779817472e+01, -1.110152842440731e-01, 9.479606500495842e-01, 1.267144535604777e-04, 6.343256670888568e-02, 4.879180994255022e-03
1588, -5.201378799464060e-03, 8.177823478768007e+00, -4.281506719762311e-01, 9.684252004629403e-01, 5.768664074385244e-05, 7.237285643911417e-02, 5.001471177316113e-03
1707, -1.163419436714882e-02, 2.236419170319881e+01, -7.645205324280534e-01, 1.007772277535608e+00, 1.785343004694745e-05, 8.169831926581642e-02, 4.765310611813006e-03
1892, -3.933136009280006e-02, 3.605250072881024e+01, -2.525549016354046e+00, 8.357333961222064e-01, -4.372364102009773e-05, 6.353413518091157e-01, -7.697941597597356e-02
1883, -4.864654355083904e-02, 3.484254452807817e+01, -2.488452484927008e+00, 7.905995438250315e-01, -4.612321411301713e-05, 6.509436757422313e-01, -7.614996724959439e-02
1882, -4.119423833244995e-02, 3.341749978063917e+01, -2.440175308168345e+00, 7.492078856800700e-01, -4.873001535369529e-05, 6.663788378657320e-01, -7.507426832626904e-02
1881, -5.418040125728336e-02, 3.215379872252379e+01, -2.398804923678926e+00, 7.096343800532174e-01, -5.167990372236589e-05, 6.816223760623115e-01, -7.376450738977076e-02
1880, -4.509751933923591e-02, 3.063455749773322e+01, -2.344360774545167e+00, 6.729433500789098e-01, -5.444864740872694e-05, 6.966604904903797e-01, -7.223288470367091e-02
1879, -5.950056009851991e-02, 2.928803859866111e+01, -2.297332570924974e+00, 6.390260322057252e-01, -5.789393716834265e-05, 7.114798218994717e-01, -7.049218644469110e-02
1878, -5.064103707451496e-02, 2.766616947138755e+01, -2.236653698195985e+00, 6.082032347350756e-01, -6.102380820369030e-05, 7.260476641029290e-01, -6.855955077542447e-02
1877, -6.491123877212554e-02, 2.620361731261902e+01, -2.182886112957185e+00, 5.809048708632916e-01, -6.509631659742772e-05, 7.403628351635495e-01, -6.644934236526417e-02
1876, -5.794947964702534e-02, 2.445565252507929e+01, -2.115483117749668e+00, 5.564502772336245e-01, -6.865454922710417e-05, 7.544139676059348e-01, -6.417731245807225e-02
1875, -7.023785771704048e-02, 2.282274440723981e+01, -2.053360731514460e+00, 5.368378381741566e-01, -7.358444867312393e-05, 7.681698453684167e-01, -6.176312455063641e-02
1874, -6.644827414524072e-02, 2.090607711626762e+01, -1.978189876398692e+00, 5.190394602866427e-01, -7.759306070986323e-05, 7.816200112440748e-01, -5.922376376409240e-02
1873, -7.746718515600681e-02, 1.900992813693603e+01, -1.904717656416607e+00, 5.076187716963859e-01, -8.347969256339066e-05, 7.947643367020157e-01, -5.657435231022377e-02
1872, -7.221012297763091e-02, 1.681245040685413e+01, -1.818179982368491e+00, 4.984216579291861e-01, -8.814094753758796e-05, 8.075827638164247e-01, -5.383428807646037e-02
1871, -9.606211526340734e-02, 1.464982355804492e+01, -1.733930366230443e+00, 4.940692112780824e-01, -9.466765899139014e-05, 8.200664379766400e-01, -5.102221190097825e-02
1870, -1.073110079807007e-01, 1.216465408490444e+01, -1.635970457190140e+00, 4.935833923697791e-01, -1.029264854508249e-04, 8.321870529867161e-01, -4.816218928388850e-02
1869, -1.541679476028381e-01, 9.926141119301187e+00, -1.547528690579671e+00, 4.945861433601483e-01, -1.148570593336877e-04, 8.439566727036734e-01, -4.526837226755515e-02
1867, -1.696300362537431e-01, 7.628594742513153e+00, -1.456407324457570e+00, 5.001309767794307e-01, -1.314378844034137e-04, 8.553672813929958e-01, -4.235813069671856e-02
1866, -1.957363996106050e-01, 5.816848061034555e+00, -1.384730565337903e+00, 5.051041378159108e-01, -1.490043863799634e-04, 8.663810816600793e-01, -3.945485568176831e-02
1865, -2.076726276167861e-01, 3.992137916940844e+00, -1.312550870466217e+00, 5.113715690559860e-01, -1.697212920900515e-04, 8.770202903501004e-01, -3.656371323626777e-02
1862, -2.150246928379664e-01, 2.168492303985563e+00, -1.239956338259269e+00, 5.171352130328218e-01, -1.890974946761784e-04, 8.872672295746256e-01, -3.369744004975386e-02
1861, -2.295471921528946e-01, 4.442849425629211e-01, -1.171620698115138e+00, 5.262668394657564e-01, -2.111570385560096e-04, 8.971042476804670e-01, -3.086728089561459e-02
1739, -2.401033360485466e-01, -1.284676938046884e+00, -1.101897741423776e+00, 5.347163431251728e-01, -2.320438145419535e-04, 9.065337092413835e-01, -2.807927184436561e-02
1738, -2.710866291067623e-01, -2.865871591844041e+00, -1.037284222066389e+00, 5.462683771628035e-01, -2.564185524354728e-04, 9.155475464014634e-01, -2.534490255899832e-02
1618, -2.962595236358627e-01, -4.481833018750513e+00, -9.698900337889862e-01, 5.600462879803743e-01, -2.816361326769836e-04, 9.241277825024581e-01, -2.268679030807444e-02
1617, -3.450296498461186e-01, -5.973830059072093e+00, -9.060743224430849e-01, 5.796974271161255e-01, -3.117888429815258e-04, 9.322861238029431e-01, -2.012982706436711e-02
1538, -3.844969173553877e-01, -7.605328237590037e+00, -8.349094253300489e-01, 6.042013016588065e-01, -3.449299025117518e-04, 9.399950942287938e-01, -1.772020916558824e-02
1537, -4.447123759808179e-01, -9.229277446657328e+00, -7.614833054276655e-01, 6.357036393066898e-01, -3.847331091057116e-04, 9.472666673770933e-01, -1.549285669872349e-02
1419, -4.905664655881462e-01, -1.109137462878778e+01, -6.747243369115864e-01, 6.711629289366148e-01, -4.296339337668321e-04, 9.540933139134353e-01, -1.347806194089362e-02
1301, -5.530537334153554e-01, -1.297289068243722e+01, -5.800347580050232e-01, 7.099030306642242e-01, -4.825901831887350e-04, 9.604691403531374e-01, -1.168729056835667e-02
1300, -6.081314142836185e-01, -1.495372634647540e+01, -4.691701926217727e-01, 7.458746473899309e-01, -5.421600870276214e-04, 9.663887694175468e-01, -1.010487084800710e-02
1196, -6.855190467627408e-01, -1.671349746246318e+01, -3.471480692287636e-01, 7.792583526482971e-01, -6.112111574421238e-04, 9.718554596003331e-01, -8.687225814665351e-03
1059, -7.845962608733582e-01, -1.807553039804953e+01, -2.096944675111939e-01, 8.094308272266920e-01, -6.905289080410116e-04, 9.768521630321518e-01, -7.386050400443361e-03
915, -9.291091502963886e-01, -1.859020440898975e+01, -5.865118184198418e-02, 8.431986793453496e-01, -7.865179876731444e-04, 9.814000232833900e-01, -6.151856930943322e-03
767, -1.152036976849433e+00, -1.776724387810734e+01, 1.113751019403267e-01, 8.856316916114205e-01, -9.033514913238566e-04, 9.854707918496221e-01, -4.971083050783685e-03
616, -1.443260485179053e+00, -1.465661287576050e+01, 2.999551252565467e-01, 9.356142853996008e-01, -1.055149019675455e-03, 9.890844275484538e-01, -3.842713454292189e-03
540, 6.437434863391320e-02, 2.592257350183367e+02, -8.114404128585509e+00, -1.578810367046543e-01, 1.057153912520103e-03, 4.219629181381086e-01, -1.784281499084936e-01
539, 1.825006246872058e-02, 2.676176014213123e+02, -8.221438829207303e+00, -5.633163707409752e-02, 1.082994346957135e-03, 4.059765767759537e-01, -1.804547031421225e-01
536, 6.407380868160931e-02, 2.757245918698400e+02, -8.321674934240567e+00, 5.603378420112595e-02, 1.112735998893475e-03, 3.900895362754929e-01, -1.822475381659891e-01
535, 2.846436756367197e-03, 2.852840077921218e+02, -8.438836567126236e+00, 1.734870595501685e-01, 1.142655303659653e-03, 3.743255435915018e-01, -1.837969342311516e-01
534, 4.664011371189458e-02, 2.945254435398920e+02, -8.548499704934278e+00, 3.085958396051293e-01, 1.177243434552182e-03, 3.586875277512065e-01, -1.850892487166569e-01
533, 3.399333538598674e-03, 3.047343032723718e+02, -8.666637011944056e+00, 4.517318864824206e-01, 1.209813027364665e-03, 3.431988534453950e-01, -1.861099813992882e-01
532, 3.237573926904066e-02, 3.144357993537899e+02, -8.773154773335758e+00, 6.138436976913320e-01, 1.246684704940431e-03, 3.278928679042408e-01, -1.868461887504588e-01
531, 2.611621374054358e-04, 3.246857613947947e+02, -8.880573310573055e+00, 7.837175973089279e-01, 1.280199381400250e-03, 3.127717919495528e-01, -1.872884428453448e-01
530, 1.920020944802480e-02, 3.342358861378369e+02, -8.972552491855648e+00, 9.729351696389471e-01, 1.317487385027229e-03, 2.978478708810876e-01, -1.874279864200438e-01
529, -9.460442253016439e-03, 3.441282297131912e+02, -9.061841198646487e+00, 1.167142119540019e+00, 1.350494609177850e-03, 2.831542654336226e-01, -1.872594566574252e-01
528, 6.125136592591670e-03, 3.532707989272960e+02, -9.134394175669385e+00, 1.376360527860087e+00, 1.386780017031013e-03, 2.687049171666472e-01, -1.867835228669310e-01
527, -2.338166164626313e-02, 3.628164915423200e+02, -9.204402311268421e+00, 1.588726324054224e+00, 1.419104717800700e-03, 2.545033622501100e-01, -1.860019674407788e-01
526, -1.366335837889230e-02, 3.717314236679017e+02, -9.258646845041110e+00, 1.814375604838417e+00, 1.454963477215208e-03, 2.405830986273921e-01, -1.849195135649495e-01
525, -3.902738455876342e-02, 3.810641655722970e+02, -9.310059306290569e+00, 2.043500807759035e+00, 1.487329840231585e-03, 2.269565356045778e-01, -1.835415975604130e-01
524, -4.125161725297379e-02, 3.900598026377531e+02, -9.348585829885019e+00, 2.283570712799373e+00, 1.523223432492260e-03, 2.136354334665590e-01, -1.818747987833814e-01
523, -4.857881708803063e-02, 3.995576696729887e+02, -9.384214932612663e+00, 2.529564897143326e+00, 1.556956722517602e-03, 2.006410148863055e-01, -1.799284518937095e-01
522, -8.353471041041831e-02, 4.093679933736974e+02, -9.412549621557474e+00, 2.789274378062707e+00, 1.594601057424824e-03, 1.879741388647125e-01, -1.777079588134511e-01
520, -6.923149829132350e-02, 4.190058753115452e+02, -9.426838509343456e+00, 3.065029750200650e+00, 1.631509568634635e-03, 1.756579597024759e-01, -1.752134663187468e-01
519, -1.103642279431934e-01, 4.286276344597866e+02, -9.427729765016855e+00, 3.356814524535233e+00, 1.668820372517319e-03, 1.637051355587112e-01, -1.724438857272014e-01
518, -9.589646420494315e-02, 4.371936839021254e+02, -9.402991785959404e+00, 3.658797217804155e+00, 1.703414883316732e-03, 1.521370322869927e-01, -1.694041956799136e-01
517, -1.271104569047915e-01, 4.451704083385536e+02, -9.356358527721349e+00, 3.969317482164656e+00, 1.735425673319726e-03, 1.409639116463298e-01, -1.661012373370855e-01
509, -1.318094680787996e-01, 4.519945417690293e+02, -9.284685986540138e+00, 4.280886741785546e+00, 1.764158680034103e-03, 1.301864855825720e-01, -1.625449218978738e-01
508, -1.547166502089685e-01, 4.581492444560881e+02, -9.192695275264406e+00, 4.595232191040945e+00, 1.790820194191761e-03, 1.198146290926759e-01, -1.587513106402950e-01
428, -1.759933808690096e-01, 4.639528177024113e+02, -9.084644451804440e+00, 4.907850104902280e+00, 1.815791435563718e-03, 1.098763314320922e-01, -1.547466115703978e-01
355, -1.715648795921168e-01, 4.692365686179031e+02, -8.957574362259797e+00, 5.218949614916464e+00, 1.839580041215311e-03, 1.003586460298808e-01, -1.505436005685591e-01
354, -2.188070916711315e-01, 4.746748802579169e+02, -8.815607636879417e+00, 5.534274015667649e+00, 1.863387123082650e-03, 9.127835101500112e-02, -1.461663249644866e-01
287, -2.179272371131105e-01, 4.794918143464626e+02, -8.648095173563187e+00, 5.854578025127076e+00, 1.887156465293797e-03, 8.264737344339340e-02, -1.416286501677032e-01
221, -2.312398093204766e-01, 4.837758850993770e+02, -8.455906683288967e+00, 6.177502932289845e+00, 1.907930994943638e-03, 7.446653992783221e-02, -1.369409298556678e-01
161, -2.488564042707138e-01, 4.870979601199439e+02, -8.233561874205106e+00, 6.502748359631373e+00, 1.926826823202498e-03, 6.675310715960703e-02, -1.321252184622607e-01
149, -2.513775506375169e-01, 4.888867906743978e+02, -7.975231682943815e+00, 6.825841681097256e+00, 1.941284680284108e-03, 5.950359869004128e-02, -1.271865225198225e-01
148, -2.450218875214492e-01, 4.886303262422707e+02, -7.681138012376033e+00, 7.135309045879410e+00, 1.948936582569015e-03, 5.272091744529669e-02, -1.221407362445932e-01
147, -2.588284316259001e-01, 4.865413360554505e+02, -7.356389519333520e+00, 7.425396597684211e+00, 1.950070035770693e-03, 4.640551350775141e-02, -1.170114782271968e-01
146, -2.776464271755982e-01, 4.827699537205420e+02, -7.005951466527995e+00, 7.691995598698997e+00, 1.945327711758317e-03, 4.055945135619536e-02, -1.118284807103152e-01
145, -2.877476484396775e-01, 4.774167048102330e+02, -6.633805969834260e+00, 7.931557320820187e+00, 1.935607154357860e-03, 3.519676327449885e-02, -1.066383193894347e-01
144, -2.809979668772180e-01, 4.709395538512362e+02, -6.249688083642939e+00, 8.141556931050033e+00, 1.921332564497652e-03, 3.032086160957542e-02, -1.014887864769246e-01
