"Point","Sensitivity","PsiRho","Phi_x","Phi_y","PsiE","x_coord","y_coord"
579, 1.533986567694102e-01, 1.554858285467253e+02, -6.774253303608137e+00, -1.327138882403733e+00, 7.114687313140864e-04, 7.743298438441808e-01, -8.978948887152655e-02
577, 1.168005344136125e-01, 1.588287668766766e+02, -6.844776575176038e+00, -1.294423777707240e+00, 7.201689269333747e-04, 7.610077150197835e-01, -9.406747777501355e-02
576, 1.329875001899034e-01, 1.619457457491908e+02, -6.914109918117690e+00, -1.246999917229274e+00, 7.332243795096537e-04, 7.473953596122606e-01, -9.831972596490778e-02
575, 9.667257799187072e-02, 1.659705628653363e+02, -6.997559786834344e+00, -1.209900932038049e+00, 7.431275165768054e-04, 7.335206854829130e-01, -1.025272610807828e-01
574, 1.232734914556273e-01, 1.695456786495397e+02, -7.073200768716256e+00, -1.155974250392920e+00, 7.578817880341219e-04, 7.193921869180818e-01, -1.066773152763145e-01
569, 7.500975548299715e-02, 1.740170310723643e+02, -7.160711385324086e+00, -1.110841632538256e+00, 7.688715312607206e-04, 7.050082799618819e-01, -1.107598425729038e-01
568, 1.283912641314192e-01, 1.775570219154864e+02, -7.230298429651945e+00, -1.048554119193078e+00, 7.833875713701740e-04, 6.903975049090465e-01, -1.147564709760203e-01
566, 5.560648297129583e-02, 1.822815830247270e+02, -7.316821899174926e+00, -9.954699537905791e-01, 7.946736043739470e-04, 6.755695490162060e-01, -1.186574593076492e-01
565, 1.283122073795133e-01, 1.858813057916217e+02, -7.381314586538805e+00, -9.290251170275714e-01, 8.089218531744968e-04, 6.605348555915000e-01, -1.224551105000392e-01
564, 4.262168579597148e-02, 1.908740573426249e+02, -7.466670470722129e+00, -8.713397601779816e-01, 8.206733579590675e-04, 6.453141758394891e-01, -1.261397096631241e-01
563, 1.241906025652597e-01, 1.946773629822686e+02, -7.529351138330177e+00, -8.015393507283353e-01, 8.354816527983565e-04, 6.299284279037715e-01, -1.297023232597213e-01
562, 3.516121273300987e-02, 2.000251176240112e+02, -7.615284987024308e+00, -7.402290713616749e-01, 8.480871584999393e-04, 6.143888443847303e-01, -1.331369289768896e-01
561, 1.202337346136040e-01, 2.042616348142082e+02, -7.680338431629862e+00, -6.678016172740513e-01, 8.640059101199853e-04, 5.987067674368181e-01, -1.364378879257814e-01
560, 3.012022328127799e-02, 2.101705598496086e+02, -7.770760494140909e+00, -5.997146594085341e-01, 8.783893956219105e-04, 5.829036256135732e-01, -1.395955473027298e-01
559, 1.112692397234135e-01, 2.149293089511552e+02, -7.840719189829756e+00, -5.173107101374954e-01, 8.961212806928307e-04, 5.669902863080678e-01, -1.425952204439945e-01
555, 3.344849247203151e-02, 2.210076955602658e+02, -7.931252796581363e+00, -4.327307105236444e-01, 9.123124728791731e-04, 5.509981481232903e-01, -1.454173430120061e-01
554, 1.020101179672167e-01, 2.259567803228888e+02, -8.001165075449695e+00, -3.364118992669877e-01, 9.302789010194592e-04, 5.349280422289686e-01, -1.480483895534045e-01
549, 3.073535060852547e-02, 2.319031267629166e+02, -8.081477175095570e+00, -2.345677181161495e-01, 9.463276631566025e-04, 5.188115378527824e-01, -1.504701885218183e-01
548, 8.822935923626327e-02, 2.365642139863469e+02, -8.134553402872339e+00, -1.232235305122667e-01, 9.619666753446774e-04, 5.026497511328263e-01, -1.526700282771712e-01
547, 4.210248406508413e-02, 2.414335057936427e+02, -8.188168800942218e+00, -4.875970853878605e-03, 9.757840807118848e-04, 4.864746862420334e-01, -1.546332324366351e-01
546, 7.036269833649486e-02, 2.455333203293244e+02, -8.229311633409633e+00, 1.114921559687986e-01, 9.887886229323925e-04, 4.702995377529798e-01, -1.563596075250480e-01
543, 5.177184748941019e-02, 2.498994702027421e+02, -8.275860277143614e+00, 2.313283449530186e-01, 1.002619810685028e-03, 4.541381176622994e-01, -1.578538122439123e-01
542, 3.073929045270844e-02, 2.545994164631919e+02, -8.326507305544311e+00, 3.429641455052338e-01, 1.016532247297937e-03, 4.380247555402706e-01, -1.591195210206800e-01
142, -3.932792314293270e-01, 5.345204036417642e+02, -7.251868664006991e+00, 8.053814710929217e+00, 2.093199586946561e-03, 2.196161454589945e-02, -7.602450110428409e-02
141, -4.118278762500798e-01, 5.488639131292836e+02, -6.990136579009065e+00, 8.437522188621328e+00, 2.153725020658879e-03, 1.843144503504924e-02, -7.254755375010667e-02
140, -3.874125195857149e-01, 5.606095828804392e+02, -6.668913623981180e+00, 8.812430918755016e+00, 2.204761729258297e-03, 1.529737814623708e-02, -6.916094743663660e-02
139, -3.342193487438250e-01, 5.698995120417561e+02, -6.305411513642230e+00, 9.162650790616945e+00, 2.245300915458669e-03, 1.251908921820435e-02, -6.585571663495403e-02
138, -3.878331036036446e-01, 5.794121425697360e+02, -5.920183983517776e+00, 9.501089395607405e+00, 2.282021735394668e-03, 1.006239962634175e-02, -6.263190069852384e-02
137, -2.654873902700862e-01, 5.879950903168112e+02, -5.489138502785522e+00, 9.832667268101458e+00, 2.322561448974028e-03, 7.917903259379869e-03, -5.950614865110650e-02
95, -6.609718601935951e-01, 5.948834341485915e+02, -5.016952952317518e+00, 1.013469191379095e+01, 2.353671667925358e-03, 6.075661641799378e-03, -5.649344429242125e-02
94, -3.440427218394656e-02, 5.947694034739028e+02, -4.433491138398587e+00, 1.037897462204209e+01, 2.382349813144937e-03, 4.487485890136537e-03, -5.353819657972634e-02
59, -1.348581340622335e+00, 6.057297752621812e+02, -3.980299884859019e+00, 1.063467809644242e+01, 2.388971116538262e-03, 3.124498051550219e-03, -5.058856178008488e-02
60, -1.285246821292802e+00, 6.215323686917649e+02, -3.561367071223341e+00, 1.090169187872116e+01, 2.490446981888395e-03, 2.537646184044878e-03, -4.913743871119854e-02
61, 1.224794526590170e-01, 6.080906074760742e+02, -2.971658281424667e+00, 1.094512942535452e+01, 2.454531643481667e-03, 2.003080565366857e-03, -4.767385651319102e-02
100, -1.852246281122791e-01, 5.960609875132518e+02, -2.310739590429780e+00, 1.099779515990027e+01, 2.373507473350833e-03, 1.078855380144595e-03, -4.462072671589869e-02
158, -1.848455820813038e-01, 5.862440933072915e+02, -1.350825376475756e+00, 1.108312311741368e+01, 2.387336055171965e-03, 4.060150173504681e-04, -4.145630687563961e-02
217, 2.771142829888197e-01, 5.557508380504179e+02, -2.460316789175078e-01, 1.091170582453450e+01, 2.296564435401651e-03, 3.518008537548110e-05, -3.813152487176188e-02
282, 4.225767979171919e-02, 4.989138771443130e+02, 1.000286146471888e+00, 1.035459397963637e+01, 2.149832507308249e-03, 6.353361456930447e-05, -3.467537457132559e-02
345, 6.187318927982164e-01, 4.140960649693408e+02, 2.086769653028098e+00, 9.346391605017564e+00, 1.879666203314990e-03, 6.108891382802526e-04, -3.093688122855689e-02
346, 5.038303253266586e-01, 3.235575908616740e+02, 2.867797599423759e+00, 8.116088831744221e+00, 1.567948395886937e-03, 1.772810715458482e-03, -2.691041762580004e-02
418, 3.318274119102935e-01, 2.392271495936556e+02, 3.355876649391625e+00, 6.816153263828514e+00, 1.280190632854738e-03, 3.645682386023376e-03, -2.267361443786795e-02
497, 2.813765623663592e-01, 1.642756885511063e+02, 3.572453757521397e+00, 5.516499637856453e+00, 1.024900530974034e-03, 6.317071397390414e-03, -1.836480167328523e-02
645, 1.483606163595637e-01, 9.985618605623829e+01, 3.537975796306021e+00, 4.237670750248141e+00, 8.077373885976619e-04, 9.835137844882587e-03, -1.421546325188014e-02
789, 9.645508588426839e-02, 4.604070395986898e+01, 3.207627421171800e+00, 3.044950437383646e+00, 6.245574781491565e-04, 1.424138035236019e-02, -1.050402574143613e-02
936, 5.831757463638109e-02, 6.760173937532090e+00, 2.631289107401425e+00, 2.138903464402740e+00, 4.729416257067180e-04, 1.948043821382322e-02, -7.453035780955184e-03
1079, 4.497267087429530e-02, -1.727386935465127e+01, 1.993251555532389e+00, 1.591930175779124e+00, 3.675436085269765e-04, 2.546082614906927e-02, -4.974540618573178e-03
1080, 2.313709204465244e-02, -3.156603965763663e+01, 1.424204637951511e+00, 1.275987393815109e+00, 3.125284515977730e-04, 3.203755371556350e-02, -2.935923872924669e-03
1221, 1.818586623031253e-02, -4.114022579785971e+01, 9.402017760679836e-01, 1.090983697828937e+00, 2.878470178666531e-04, 3.916171245395839e-02, -1.333655301506635e-03
1355, 1.546995121149126e-02, -4.428036979606204e+01, 5.389447335684119e-01, 9.948669845409110e-01, 2.671633632330598e-04, 4.680417568812203e-02, -1.771043462151077e-04
1356, 8.510290795709681e-03, -3.588512522561135e+01, 2.034499638825916e-01, 9.573349529280031e-01, 2.246541352957251e-04, 5.490741045153565e-02, 5.454255316716900e-04
1471, 1.833015634988850e-03, -1.628070532606665e+01, -1.075405517852358e-01, 9.571302027575389e-01, 1.552817421409014e-04, 6.343256670888568e-02, 8.533007532360740e-04
1588, -3.060452896967153e-03, 5.999221168006811e+00, -4.288228630275727e-01, 9.827916264830858e-01, 8.406746564630790e-05, 7.237285643911417e-02, 7.741443283382903e-04
1707, -8.776614283762394e-03, 2.155810975637288e+01, -7.652032445154057e-01, 1.026503801562304e+00, 4.031499208533946e-05, 8.169831926581642e-02, 3.553368053940042e-04
1892, -3.825855762185671e-02, 3.579205271612719e+01, -2.703958443344632e+00, 8.238214183577199e-01, 5.354608141107495e-06, 6.353413518091157e-01, -8.236473259586771e-02
1883, -4.774261225121234e-02, 3.451239108958944e+01, -2.667224051302489e+00, 7.755430663985247e-01, 3.337545559309158e-06, 6.509436757422313e-01, -8.151328101293620e-02
1882, -4.026210004714464e-02, 3.301879716234637e+01, -2.618873075526804e+00, 7.310860800869469e-01, 1.090780861201763e-06, 6.663788378657320e-01, -8.041479451533354e-02
1881, -5.338728922604809e-02, 3.169289674899753e+01, -2.577617072538759e+00, 6.884147933107814e-01, -1.528827460830902e-06, 6.816223760623115e-01, -7.908124047481030e-02
1880, -4.424634347233094e-02, 3.011363258569122e+01, -2.522833159266827e+00, 6.486791493546772e-01, -3.974469757785272e-06, 6.966604904903797e-01, -7.752453616717894e-02
1879, -5.871448730682591e-02, 2.871508254591877e+01, -2.475675774601185e+00, 6.117023183729947e-01, -7.137864681575057e-06, 7.114798218994717e-01, -7.575713257588861e-02
1878, -4.979148500499967e-02, 2.704633099483880e+01, -2.414455782679471e+00, 5.778768373681109e-01, -9.990300198245459e-06, 7.260476641029290e-01, -7.379581393473428e-02
1877, -6.404044338589604e-02, 2.554655447917975e+01, -2.360347834620281e+00, 5.475686035249897e-01, -1.383859147200896e-05, 7.403628351635495e-01, -7.165446456127157e-02
1876, -5.699423032776670e-02, 2.376945615962411e+01, -2.292245770166371e+00, 5.201265885257252e-01, -1.717029318101074e-05, 7.544139676059348e-01, -6.934827921562003e-02
1875, -6.919063018280416e-02, 2.211866848156292e+01, -2.229587231003093e+00, 4.975243294519425e-01, -2.194383841017280e-05, 7.681698453684167e-01, -6.689629287175079e-02
1874, -6.533237172229663e-02, 2.019625437467871e+01, -2.153609726953972e+00, 4.766631068748665e-01, -2.578248947319332e-05, 7.816200112440748e-01, -6.431464648914814e-02
1873, -7.616499768359605e-02, 1.830851281233102e+01, -2.079443777237387e+00, 4.621801847005354e-01, -3.158912813754278e-05, 7.947643367020157e-01, -6.161735120116474e-02
1872, -7.062547652212256e-02, 1.613715808439629e+01, -1.992060085350640e+00, 4.498071307585036e-01, -3.615381145512237e-05, 8.075827638164247e-01, -5.882249301878665e-02
1871, -9.298518047668189e-02, 1.401551925057534e+01, -1.907082731968841e+00, 4.422157200697292e-01, -4.258316204591398e-05, 8.200664379766400e-01, -5.594711506324051e-02
1870, -1.021662280383595e-01, 1.157525468049244e+01, -1.807992206606806e+00, 4.384763672970149e-01, -5.054126974409167e-05, 8.321870529867161e-01, -5.301368630228609e-02
1869, -1.473331077446988e-01, 9.358220589058245e+00, -1.718173118214815e+00, 4.362534288119604e-01, -6.183545171084046e-05, 8.439566727036734e-01, -5.003470933347010e-02
1867, -1.628467080736257e-01, 7.051953104250146e+00, -1.625616659384071e+00, 4.391082997463666e-01, -7.782754294132032e-05, 8.553672813929958e-01, -4.702664496024296e-02
1866, -1.875336478193340e-01, 5.260242728783716e+00, -1.555497480358754e+00, 4.406350966376500e-01, -9.448876896020525e-05, 8.663810816600793e-01, -4.401355941088055e-02
1865, -2.001606347611894e-01, 3.464659376660640e+00, -1.486388212749660e+00, 4.437008521752449e-01, -1.143081173375725e-04, 8.770202903501004e-01, -4.100254383143337e-02
1862, -2.080260608464914e-01, 1.652923414391515e+00, -1.417428409131674e+00, 4.464945819963925e-01, -1.327396044433801e-04, 8.872672295746256e-01, -3.801052939446069e-02
1861, -2.226161267326924e-01, -8.216281759286771e-02, -1.353408150457381e+00, 4.532102895937314e-01, -1.540596504746535e-04, 8.971042476804670e-01, -3.505407422135164e-02
1739, -2.312304308484511e-01, -1.862235080945657e+00, -1.287634269567385e+00, 4.594676849559615e-01, -1.741842105805356e-04, 9.065337092413835e-01, -3.214327572878910e-02
1738, -2.580175108336187e-01, -3.536237253341247e+00, -1.226343598320343e+00, 4.683959162042329e-01, -1.978593923287149e-04, 9.155475464014634e-01, -2.928961873215790e-02
1618, -2.765862691870122e-01, -5.285984231168446e+00, -1.160768650341464e+00, 4.781207717588473e-01, -2.221074582630247e-04, 9.241277825024581e-01, -2.650828485947555e-02
1617, -3.156572361211243e-01, -6.936184743282773e+00, -1.097422607010975e+00, 4.911960776709184e-01, -2.508528439589925e-04, 9.322861238029431e-01, -2.380694889497404e-02
1538, -3.453995820302438e-01, -8.716489240763437e+00, -1.025462961367019e+00, 5.061892631381049e-01, -2.816563019605487e-04, 9.399950942287938e-01, -2.120783159540396e-02
1537, -3.973621846901891e-01, -1.044024712773181e+01, -9.511459170680957e-01, 5.257691984832523e-01, -3.180669579259648e-04, 9.472666673770933e-01, -1.872028222515489e-02
1419, -4.424860917336315e-01, -1.231511876852378e+01, -8.641153621361146e-01, 5.493078005253746e-01, -3.585394221955223e-04, 9.540933139134353e-01, -1.635863276636491e-02
1301, -5.116330459728319e-01, -1.413000199505690e+01, -7.702585085017846e-01, 5.794525361518417e-01, -4.066402115721546e-04, 9.604691403531374e-01, -1.413749210704528e-02
1300, -5.810648101314707e-01, -1.601334326110997e+01, -6.599777161027848e-01, 6.140216875223290e-01, -4.617109612371840e-04, 9.663887694175468e-01, -1.206776316272820e-02
1196, -6.768556437297013e-01, -1.773967660191557e+01, -5.362872920732448e-01, 6.547978520904368e-01, -5.273042629837577e-04, 9.718554596003331e-01, -1.015036332929556e-02
1059, -7.938745545627341e-01, -1.924624221893909e+01, -3.921055575227738e-01, 7.007302100842671e-01, -6.045351578442724e-04, 9.768521630321518e-01, -8.389256903003421e-03
915, -9.530223973709354e-01, -2.016854141755892e+01, -2.280839456390574e-01, 7.551881766828877e-01, -6.993829211449608e-04, 9.814000232833900e-01, -6.774377972126728e-03
767, -1.187492938044042e+00, -2.006464849508714e+01, -3.898214210424303e-02, 8.190450031600045e-01, -8.151957800584698e-04, 9.854707918496221e-01, -5.315262483965686e-03
616, -1.494075401562294e+00, -1.800466874940993e+01, 1.734433526127507e-01, 8.883868268563629e-01, -9.657619846134373e-04, 9.890844275484538e-01, -4.007281951573538e-03
540, 6.024455574591766e-02, 2.589928356491473e+02, -8.370056980799285e+00, 4.581628340017324e-01, 1.031808051655300e-03, 4.219629181381086e-01, -1.601637456824539e-01
539, 1.551449123937695e-02, 2.643074780113882e+02, -8.423540181538211e+00, 5.660498421484822e-01, 1.046486215230179e-03, 4.059765767759537e-01, -1.609923925812319e-01
536, 5.984513803413517e-02, 2.691811991226849e+02, -8.468201962760968e+00, 6.797068826396919e-01, 1.064317394085453e-03, 3.900895362754929e-01, -1.616115249690382e-01
535, 2.115984463020402e-03, 2.752659358484786e+02, -8.527942568344891e+00, 7.950744394239918e-01, 1.081869334193986e-03, 3.743255435915018e-01, -1.620184178145105e-01
534, 4.398029633515774e-02, 2.808688962110954e+02, -8.578050347737483e+00, 9.223674189818328e-01, 1.103250108277729e-03, 3.586875277512065e-01, -1.622048867077140e-01
533, 4.657767968281407e-03, 2.871921059010184e+02, -8.635008535420539e+00, 1.052874240579077e+00, 1.122147373168734e-03, 3.431988534453950e-01, -1.621633136471149e-01
532, 3.138130019996636e-02, 2.929003239450404e+02, -8.679390285112721e+00, 1.195558749587600e+00, 1.144594254255245e-03, 3.278928679042408e-01, -1.618881275983603e-01
531, 4.005835204202659e-03, 2.989554424230545e+02, -8.724185036342789e+00, 1.339930433253984e+00, 1.163388995449612e-03, 3.127717919495528e-01, -1.613750173499960e-01
530, 2.111007170884316e-02, 3.042916493895304e+02, -8.754342520866144e+00, 1.496076269352591e+00, 1.185398871129510e-03, 2.978478708810876e-01, -1.606209207931780e-01
529, -1.782616052863188e-03, 3.098453823795373e+02, -8.783147360124683e+00, 1.650529180093345e+00, 1.203112455370682e-03, 2.831542654336226e-01, -1.596271664223725e-01
528, 1.162809985721503e-02, 3.147363437342526e+02, -8.798270741812891e+00, 1.812360105082286e+00, 1.223829068838396e-03, 2.687049171666472e-01, -1.583996404886870e-01
527, -1.083392587529791e-02, 3.199678483991831e+02, -8.813801983788501e+00, 1.970677878267448e+00, 1.240835494505159e-03, 2.545033622501100e-01, -1.569446179106004e-01
526, -2.764438793435693e-03, 3.247417875594994e+02, -8.818557486819220e+00, 2.135027521436510e+00, 1.261308681263866e-03, 2.405830986273921e-01, -1.552724407843265e-01
525, -2.082743417808596e-02, 3.299543695773800e+02, -8.825159066619712e+00, 2.296415820249902e+00, 1.278816508799546e-03, 2.269565356045778e-01, -1.533927182752652e-01
524, -2.325972154646927e-02, 3.350608642028384e+02, -8.825548586300274e+00, 2.462253850711695e+00, 1.300069832266791e-03, 2.136354334665590e-01, -1.513158581131696e-01
523, -2.550963320458398e-02, 3.407607277411229e+02, -8.829241926224720e+00, 2.627785986172320e+00, 1.319835757497246e-03, 2.006410148863055e-01, -1.490548864867872e-01
522, -5.567733117535519e-02, 3.469956755948041e+02, -8.833624700848498e+00, 2.801198716916250e+00, 1.344001364010553e-03, 1.879741388647125e-01, -1.466179894191253e-01
520, -3.985348959213816e-02, 3.533636647204122e+02, -8.833038036688656e+00, 2.984396721906446e+00, 1.368406079294490e-03, 1.756579597024759e-01, -1.440081504081273e-01
519, -7.582300438093970e-02, 3.601166714173771e+02, -8.829735823666862e+00, 3.178714579861291e+00, 1.394651841099579e-03, 1.637051355587112e-01, -1.412263528327093e-01
518, -6.116700403682635e-02, 3.664212098947657e+02, -8.813044790442852e+00, 3.379064591450391e+00, 1.419929311680306e-03, 1.521370322869927e-01, -1.382790181983327e-01
517, -8.961598437419098e-02, 3.727838654736821e+02, -8.788025615640349e+00, 3.585835104733550e+00, 1.445109715664637e-03, 1.409639116463298e-01, -1.351737640699972e-01
509, -9.123424792321551e-02, 3.787795040788831e+02, -8.752534816731652e+00, 3.792939533655601e+00, 1.469584117075583e-03, 1.301864855825720e-01, -1.319210345052955e-01
508, -1.140019829487388e-01, 3.849580237959616e+02, -8.712121399207897e+00, 4.003859236621847e+00, 1.494938841041553e-03, 1.198146290926759e-01, -1.285368331463594e-01
428, -1.323007868013120e-01, 3.916545490359289e+02, -8.671090186161070e+00, 4.215347262423387e+00, 1.521610268108973e-03, 1.098763314320922e-01, -1.250456380608342e-01
355, -1.324858596966151e-01, 3.988821734461592e+02, -8.627947881283903e+00, 4.429861806066397e+00, 1.550573361760220e-03, 1.003586460298808e-01, -1.214597498827480e-01
354, -1.762765666428622e-01, 4.073792474649173e+02, -8.587969239349931e+00, 4.654777627262717e+00, 1.583438781931762e-03, 9.127835101500112e-02, -1.178006104394443e-01
287, -1.803901536357119e-01, 4.166366725760662e+02, -8.542005189276271e+00, 4.894393212260942e+00, 1.620772016341874e-03, 8.264737344339340e-02, -1.140786600603431e-01
221, -1.982542652715451e-01, 4.269030147889686e+02, -8.491234802061911e+00, 5.149911186599489e+00, 1.660559930542355e-03, 7.446653992783221e-02, -1.103009462153850e-01
161, -2.216303079969779e-01, 4.379339589768734e+02, -8.430054837914625e+00, 5.425280388657077e+00, 1.704327609117221e-03, 6.675310715960703e-02, -1.064833387844161e-01
149, -2.366912586551884e-01, 4.493051686528299e+02, -8.350812907400368e+00, 5.721321252190871e+00, 1.750241475699080e-03, 5.950359869004128e-02, -1.026259334615733e-01
148, -2.434952880812816e-01, 4.605374230059255e+02, -8.249984797299691e+00, 6.030286052938727e+00, 1.795944226450924e-03, 5.272091744529669e-02, -9.873795245905924e-02
147, -2.671695511936780e-01, 4.717860869360797e+02, -8.128722348571621e+00, 6.349067270297453e+00, 1.841660725422329e-03, 4.640551350775141e-02, -9.483551990811545e-02
146, -3.018883478481025e-01, 4.831647110648513e+02, -7.987800664707767e+00, 6.676031620326657e+00, 1.887869634810583e-03, 4.055945135619536e-02, -9.093914020811826e-02
145, -3.387311313159725e-01, 4.946052824492347e+02, -7.825526712033744e+00, 7.009186589745668e+00, 1.935029079539179e-03, 3.519676327449885e-02, -8.708114446250172e-02
144, -3.438627360989819e-01, 5.064585116535135e+02, -7.647113282496847e+00, 7.345579753389233e+00, 1.983333347073698e-03, 3.032086160957542e-02, -8.329434593691956e-02
