TITLE = "SU2 Simulation"
VARIABLES = "Iteration","Sens_Geo","Sens_Mach","Sens_AoA","Sens_Press","Sens_Temp","Sens_AoS","Res_AdjFlow[0]","Res_AdjFlow[1]","Res_AdjFlow[2]","Res_AdjFlow[3]","Res_AdjFlow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
ZONE T= "Convergence history"
           0, 0.00000000e+00, -3.65120074e-26, 1.06831212e-26, -2.71229544e-30, -2.11651895e-29, 0.0, 1.80767446e-01, -1.40015403e+00, -1.94009484e+00, -3.07653685e+00, 0.0, 5.0000000000, 2.0000000000, 0.0022652786
           1, 0.00000000e+00, -1.31842129e-24, 3.84130831e-25, -9.33387932e-29, -7.64267984e-28, 0.0, 1.05219435e-01, -1.17434344e+00, -5.97062522e-01, -3.15350660e+00, 0.0, 5.0000000000, 2.0000000000, 0.0032400974
           2, 0.00000000e+00, -2.43729349e-23, 6.91219980e-24, -1.68299680e-27, -1.41288149e-26, 0.0, 2.41698606e-02, -1.01976688e+00, -3.92608953e-01, -3.26699947e+00, 0.0, 5.0000000000, 2.0000000000, 0.0039837767
           3, 0.00000000e+00, -3.05980786e-22, 8.50579715e-23, -2.08511941e-26, -1.77376596e-25, 0.0, 1.88260972e-03, -9.70956202e-01, -3.36861058e-01, -3.35497725e+00, 0.0, 5.0000000000, 2.0000000000, 0.0047168005
           4, 0.00000000e+00, -2.95156713e-21, 8.08312248e-22, -1.99503984e-25, -1.71103078e-24, 0.0, 5.24302911e-02, -9.79610920e-01, -3.51471063e-01, -3.35924326e+00, 0.0, 5.0000000000, 2.0000000000, 0.0081647385
           5, 0.00000000e+00, -2.33815504e-20, 6.32606404e-21, -1.57112925e-24, -1.35544157e-23, 0.0, 1.21152353e-01, -1.01367638e+00, -4.00212334e-01, -3.32882819e+00, 0.0, 5.0000000000, 2.0000000000, 0.0088979267
           6, 0.00000000e+00, -1.58459577e-19, 4.24261463e-20, -1.05963787e-23, -9.18603197e-23, 0.0, 1.78896245e-01, -1.04317120e+00, -4.46563055e-01, -3.31772508e+00, 0.0, 5.0000000000, 2.0000000000, 0.0101002487
           7, 0.00000000e+00, -9.44359446e-19, 2.50484475e-19, -6.28797039e-23, -5.47455110e-22, 0.0, 2.24910800e-01, -1.04994548e+00, -4.62525100e-01, -3.33462390e+00, 0.0, 5.0000000000, 2.0000000000, 0.0107243756
           8, 0.00000000e+00, -5.04769038e-18, 1.32743478e-18, -3.34756839e-22, -2.92620970e-21, 0.0, 2.65860650e-01, -1.03960127e+00, -4.54837599e-01, -3.36760051e+00, 0.0, 5.0000000000, 2.0000000000, 0.0114604302
           9, 0.00000000e+00, -2.45589257e-17, 6.40747651e-18, -1.62251351e-21, -1.42371651e-20, 0.0, 3.07009396e-01, -1.02660712e+00, -4.46538119e-01, -3.39674493e+00, 0.0, 5.0000000000, 2.0000000000, 0.0131084313
          10, 0.00000000e+00, -1.10021365e-16, 2.84938507e-17, -7.24186637e-21, -6.37811712e-20, 0.0, 3.49936119e-01, -1.01768437e+00, -4.48453838e-01, -3.40746035e+00, 0.0, 5.0000000000, 2.0000000000, 0.0149646349
          11, 0.00000000e+00, -4.58011235e-16, 1.17803837e-16, -3.00387443e-20, -2.65517284e-19, 0.0, 3.93650477e-01, -1.01125394e+00, -4.58087456e-01, -3.40249228e+00, 0.0, 5.0000000000, 2.0000000000, 0.0157930808
