"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Surface_Sensitivity"	"Solution_Sensor"
0	1.002196923922618e+00	-1.303961853836310e-03	1.102649477020887e+02	-7.957630148430876e+00	-1.981732220290779e+01	1.849279295857483e-03	0.000000000000000e+00	0.000000000000000e+00	
1	1.002613901734058e+00	-9.191418789071448e-04	1.095325416872657e+02	-6.190703693906529e+00	-1.938451536024697e+01	1.589701242692655e-03	0.000000000000000e+00	0.000000000000000e+00	
2	1.002286437430666e+00	-1.615391662125669e-03	1.251567528227620e+02	-9.398522771418646e+00	-1.931053441625882e+01	1.852546697211750e-03	0.000000000000000e+00	0.000000000000000e+00	
3	1.001800536794385e+00	-1.543263635095692e-03	1.034000187632083e+02	-9.781681195436759e+00	-1.982232089985851e+01	2.049400566690749e-03	0.000000000000000e+00	0.000000000000000e+00	
4	1.002461225823190e+00	-2.008363898852295e-03	1.425548611294092e+02	-1.009238612438619e+01	-1.840931463826151e+01	1.750096732126890e-03	0.000000000000000e+00	0.000000000000000e+00	
5	1.002671361620653e+00	-2.505205894032113e-03	1.591298647552844e+02	-1.065680940258171e+01	-1.721451904613468e+01	1.627914338769353e-03	0.000000000000000e+00	0.000000000000000e+00	
6	1.002756093178959e+00	-1.466610453911013e-03	1.323565704344145e+02	-8.164939735047680e+00	-1.885560748889446e+01	1.652368675280547e-03	0.000000000000000e+00	0.000000000000000e+00	
7	1.003177291731969e+00	-1.055089031692166e-03	1.222129177059471e+02	-6.569144386850074e+00	-1.839528166834276e+01	1.432045161888271e-03	0.000000000000000e+00	0.000000000000000e+00	
8	1.003061445558065e+00	-2.012884255097474e-03	1.493474509932043e+02	-9.190357161216467e+00	-1.753069299141103e+01	1.531970940148198e-03	0.000000000000000e+00	0.000000000000000e+00	
9	1.003130647244463e+00	-6.577361737087477e-04	1.099883160076583e+02	-5.115632265392330e+00	-1.851288244810534e+01	1.611015096716897e-03	0.000000000000000e+00	0.000000000000000e+00	
10	1.002159506594861e+00	-9.613634186464342e-04	9.327723807285227e+01	-6.316029905215008e+00	-2.013155534277558e+01	1.980339047811347e-03	0.000000000000000e+00	0.000000000000000e+00	
11	1.001763534645531e+00	-1.164307456585381e-03	8.274814315094802e+01	-7.840734556642388e+00	-2.040039318016600e+01	2.008321844381321e-03	0.000000000000000e+00	0.000000000000000e+00	
12	1.002644379060107e+00	-3.624895061335944e-04	9.316249337454967e+01	-3.818871948728856e+00	-1.909194869777398e+01	1.471324620860130e-03	0.000000000000000e+00	0.000000000000000e+00	
13	1.002146874023596e+00	-6.219993506422269e-04	8.595685785183720e+01	-4.560386027074414e+00	-2.001038370089183e+01	1.904538547157765e-03	0.000000000000000e+00	0.000000000000000e+00	
14	1.001394333677452e+00	-1.367811853015223e-03	5.602204120205112e+01	-9.531013759595949e+00	-1.979545359854896e+01	2.554047173781955e-03	0.000000000000000e+00	0.000000000000000e+00	
15	1.001934618647188e+00	-1.962425862468887e-03	1.259557857100217e+02	-1.107187260048616e+01	-1.898263411099997e+01	1.930291062388585e-03	0.000000000000000e+00	0.000000000000000e+00	
16	1.001492387272005e+00	-1.786170607205620e-03	8.818970478614844e+01	-1.162509766013706e+01	-1.898410147472690e+01	2.340967323248730e-03	0.000000000000000e+00	0.000000000000000e+00	
17	1.002104050737725e+00	-2.398520772050021e-03	1.469450596119128e+02	-1.176539614882551e+01	-1.784407008267156e+01	1.857182782885942e-03	0.000000000000000e+00	0.000000000000000e+00	
18	1.002280483128994e+00	-2.888297086363430e-03	1.656740591182073e+02	-1.196268088103814e+01	-1.665205579457902e+01	1.700353352996693e-03	0.000000000000000e+00	0.000000000000000e+00	
19	1.002897072399491e+00	-3.026308042953996e-03	1.725765229098431e+02	-1.079455700346638e+01	-1.598006745111260e+01	1.493690048181757e-03	0.000000000000000e+00	0.000000000000000e+00	
