"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"C<sub>p</sub>"	"Mach"	"<greek>m</greek>"	"C<sub>f</sub>_x"	"C<sub>f</sub>_y"	"h"	"y<sup>+</sup>"
0	1.002196923922618e+00	-1.303961853836310e-03	1.291002239592421e-01	5.956922781901425e-01	1.962912352444251e+00	2.781856079458106e+04	1.112090554650170e+04	3.000844571743251e+02	8.501617055471052e-02	4.575449661739870e-02	1.846315852759698e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1	1.002613901734058e+00	-9.191418789071448e-04	1.290579957977856e-01	3.888152203099393e-01	1.630460465085255e+00	2.780774173288010e+04	1.111874271479311e+04	3.001242651578487e+02	6.435208485005101e-02	3.739695802925528e-02	1.846504181689661e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
2	1.002286437430666e+00	-1.615391662125669e-03	1.289483684577782e-01	7.719222298750236e-01	1.929207997751808e+00	2.778605976287634e+04	1.110772710475018e+04	3.000818269581770e+02	-4.089304777488247e-02	4.640257283035575e-02	1.846303408953272e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
3	1.001800536794385e+00	-1.543263635095692e-03	1.289078567599051e-01	7.225226280928099e-01	2.472217192326839e+00	2.777982299381123e+04	1.110163673442583e+04	3.000115465983714e+02	-9.908154845918901e-02	5.754228947407157e-02	1.845970886125346e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
4	1.002461225823190e+00	-2.008363898852295e-03	1.289588020042478e-01	9.628350232635534e-01	1.860197765725911e+00	2.778889949856008e+04	1.110875547596344e+04	3.000853283344787e+02	-3.106780302621729e-02	4.677144160177262e-02	1.846319974290753e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
5	1.002671361620653e+00	-2.505205894032113e-03	1.289604996182089e-01	1.249242108778138e+00	1.797642590419994e+00	2.779072030556079e+04	1.110885619579192e+04	3.000840988124014e+02	-3.010550755058575e-02	4.888065455867163e-02	1.846314157317977e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
6	1.002756093178959e+00	-1.466610453911013e-03	1.289011495239810e-01	7.865271654271375e-01	1.661492200558112e+00	2.777471372241956e+04	1.110464243050488e+04	3.001083877893028e+02	-7.036458396631085e-02	4.106398050709596e-02	1.846429068369818e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
7	1.003177291731969e+00	-1.055089031692166e-03	1.289587978351300e-01	6.305854347926851e-01	1.520655159275120e+00	2.778591878376573e+04	1.111016457404113e+04	3.001234025764801e+02	-1.760502488774209e-02	3.675676703184610e-02	1.846500101003297e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
8	1.003061445558065e+00	-2.012884255097474e-03	1.289615148433597e-01	1.046091651288932e+00	1.649930866603105e+00	2.778886122172180e+04	1.110962554517739e+04	3.001025187676214e+02	-2.275500423815290e-02	4.362077440395835e-02	1.846401302466674e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
9	1.003130647244463e+00	-6.577361737087477e-04	1.289320076475296e-01	2.550493438116074e-01	1.478253512905820e+00	2.777913388066439e+04	1.110816290063121e+04	3.001316805801859e+02	-3.672937503066715e-02	3.350064113225446e-02	1.846539262217464e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
