"Point","Sensitivity","PsiRho","Phi_x","Phi_y","PsiE","x_coord","y_coord"
1079, 4.029008705739780e-02, -1.735484282688044e+01, 2.035223217284838e+00, 1.588317946968686e+00, 3.747072395163198e-04, 2.546082614906927e-02, -5.538815431136469e-03
1080, 2.037907642306857e-02, -3.208121329115958e+01, 1.446983601394928e+00, 1.271579684226361e+00, 3.184814422277541e-04, 3.203755371556350e-02, -3.565291131744572e-03
1221, 1.686855490172546e-02, -4.177120703810909e+01, 9.494291446666454e-01, 1.087638642186259e+00, 2.932102553707120e-04, 3.916171245395839e-02, -2.022482342674777e-03
1355, 1.489786077066199e-02, -4.472863472521557e+01, 5.380869308134909e-01, 9.931306281759339e-01, 2.716988255350802e-04, 4.680417568812203e-02, -9.201135420431120e-04
1356, 8.297830036297648e-03, -3.595612744078701e+01, 1.951558186780857e-01, 9.573232412889044e-01, 2.280976626352892e-04, 5.490741045153565e-02, -2.466496959804207e-04
1471, 1.831359353979852e-03, -1.600409577768985e+01, -1.208831231345336e-01, 9.588682838374426e-01, 1.579002201948872e-04, 6.343256670888568e-02, 1.695196883497868e-05
1588, -2.912098975255729e-03, 6.417060939310782e+00, -4.450665927638559e-01, 9.861770134144408e-01, 8.660231747017544e-05, 7.237285643911417e-02, -1.021367332947887e-04
1707, -8.517587472948014e-03, 2.192893925404918e+01, -7.826821589450417e-01, 1.031265443297657e+00, 4.338967165898641e-05, 8.169831926581642e-02, -5.568246261558468e-04
1892, -3.803591095667130e-02, 3.569372439875283e+01, -2.743194557752322e+00, 8.213376126660600e-01, 1.590231145370991e-05, 6.353413518091157e-01, -8.343529419137403e-02
1883, -4.755932779034844e-02, 3.439113783052262e+01, -2.706383236598448e+00, 7.723816951874357e-01, 1.398565744119265e-05, 6.509436757422313e-01, -8.258011776346122e-02
1882, -4.007306856196756e-02, 3.287488310437610e+01, -2.657873908546161e+00, 7.272653282996697e-01, 1.183537441803712e-05, 6.663788378657320e-01, -8.147776594660651e-02
1881, -5.323256483097822e-02, 3.152790789221200e+01, -2.616508521120099e+00, 6.839304320705758e-01, 9.306432112462137e-06, 6.816223760623115e-01, -8.014015012813101e-02
1880, -4.407820708556373e-02, 2.992808948763202e+01, -2.561530661263336e+00, 6.435420729152828e-01, 6.950739888335693e-06, 6.966604904903797e-01, -7.857912019018271e-02
1879, -5.856419865090884e-02, 2.851099006617701e+01, -2.514231694895131e+00, 6.059113233636325e-01, 3.868747965622048e-06, 7.114798218994717e-01, -7.680705004021889e-02
1878, -4.962676274472660e-02, 2.682498222889827e+01, -2.452797269824881e+00, 5.714425411678564e-01, 1.097015113300357e-06, 7.260476641029290e-01, -7.484064313645056e-02
1877, -6.387550207705370e-02, 2.531040631182841e+01, -2.398524985804648e+00, 5.404897056496015e-01, -2.681807368997549e-06, 7.403628351635495e-01, -7.269368024145390e-02
1876, -5.681015589157141e-02, 2.352054150953788e+01, -2.330199315914022e+00, 5.124059035763459e-01, -5.944073091521577e-06, 7.544139676059348e-01, -7.038123804262020e-02
1875, -6.899386721250259e-02, 2.185984646207337e+01, -2.267359732640137e+00, 4.891588001147597e-01, -1.066282766824392e-05, 7.681698453684167e-01, -6.792221956922653e-02
1874, -6.511995555972615e-02, 1.993047999355731e+01, -2.191161899244453e+00, 4.676348819140973e-01, -1.444504246590434e-05, 7.816200112440748e-01, -6.533259299653384e-02
1873, -7.591765258216737e-02, 1.803931011010345e+01, -2.116810561165501e+00, 4.524841351659806e-01, -2.021371195814750e-05, 7.947643367020157e-01, -6.262614502075724e-02
1872, -7.032741144009261e-02, 1.586886456919843e+01, -2.029235083993911e+00, 4.394127683538640e-01, -2.473842778060441e-05, 8.075827638164247e-01, -5.982069781378191e-02
1871, -9.239091147408214e-02, 1.375208834260907e+01, -1.944108616438231e+00, 4.311020272387273e-01, -3.112977419766934e-05, 8.200664379766400e-01, -5.693297536548021e-02
1870, -1.011448020079291e-01, 1.131859723137123e+01, -1.844817016269018e+00, 4.266263571515163e-01, -3.900829888565756e-05, 8.321870529867161e-01, -5.398512889625481e-02
1869, -1.459454690478737e-01, 9.104016321178214e+00, -1.754738841217354e+00, 4.236689712871777e-01, -5.014962686290927e-05, 8.439566727036734e-01, -5.098933527042541e-02
1867, -1.614730303318598e-01, 6.793723165191410e+00, -1.661905308931102e+00, 4.259057738043246e-01, -6.599129869585323e-05, 8.553672813929958e-01, -4.796187890704322e-02
1866, -1.858574588654160e-01, 5.002551678120493e+00, -1.592127508911553e+00, 4.266506652572399e-01, -8.243284008476900e-05, 8.663810816600793e-01, -4.492696808407495e-02
1865, -1.986282583069875e-01, 3.208787942703156e+00, -1.523683832375045e+00, 4.289834862710242e-01, -1.020254890373102e-04, 8.770202903501004e-01, -4.189208860669032e-02
1862, -2.066353484645509e-01, 1.394313283674514e+00, -1.455506858121725e+00, 4.311013802104740e-01, -1.202226037327154e-04, 8.872672295746256e-01, -3.887502077415803e-02
1861, -2.213068458924722e-01, -3.495280510011233e-01, -1.392402007226283e+00, 4.372655812835612e-01, -1.413517951052289e-04, 8.971042476804670e-01, -3.589339531227590e-02
1739, -2.296050674240471e-01, -2.148393848127525e+00, -1.327447840028065e+00, 4.430304395654227e-01, -1.612885051247155e-04, 9.065337092413835e-01, -3.295812917585116e-02
1738, -2.556131493843661e-01, -3.851827018622731e+00, -1.266799903546370e+00, 4.513726634158780e-01, -1.847905476027351e-04, 9.155475464014634e-01, -3.008070732085472e-02
1618, -2.729019933969196e-01, -5.641480134555762e+00, -1.201499270240998e+00, 4.601805373629336e-01, -2.088123999948754e-04, 9.241277825024581e-01, -2.727481617617572e-02
1617, -3.100174612739538e-01, -7.338581651403395e+00, -1.138073052074318e+00, 4.717342362792369e-01, -2.372298290875182e-04, 9.322861238029431e-01, -2.454466906025256e-02
1538, -3.377443940048233e-01, -9.165072022834796e+00, -1.065736059476128e+00, 4.844716181677844e-01, -2.674944190526493e-04, 9.399950942287938e-01, -2.190766545109656e-02
1537, -3.879213462081825e-01, -1.092541058748358e+01, -9.910260491098867e-01, 5.011391157407177e-01, -3.031123790545244e-04, 9.472666673770933e-01, -1.936801344410222e-02
1419, -4.327381981529862e-01, -1.281807156604909e+01, -9.038452623461273e-01, 5.216103410024046e-01, -3.425408833639254e-04, 9.540933139134353e-01, -1.693683449765628e-02
1301, -5.031527408807783e-01, -1.463240996036459e+01, -8.102811817055258e-01, 5.492642696022010e-01, -3.894660077211093e-04, 9.604691403531374e-01, -1.462936578344041e-02
1300, -5.756545842959028e-01, -1.650556304738824e+01, -7.005964799412204e-01, 5.828319200948820e-01, -4.434085669193184e-04, 9.663887694175468e-01, -1.246184709995283e-02
1196, -6.755980514415382e-01, -1.823231181573219e+01, -5.774137572142545e-01, 6.245986227821141e-01, -5.080863654295516e-04, 9.718554596003331e-01, -1.044413433431151e-02
1059, -7.967490689776874e-01, -1.977599411368990e+01, -4.329835409333296e-01, 6.735934472198263e-01, -5.847230022114384e-04, 9.768521630321518e-01, -8.590693424624637e-03
915, -9.590605185371692e-01, -2.079485522570065e+01, -2.674455313924765e-01, 7.325294408499088e-01, -6.792246972611145e-04, 9.814000232833900e-01, -6.899380894519084e-03
767, -1.195804270551140e+00, -2.086130782482112e+01, -7.533430239097873e-02, 8.013049246708526e-01, -7.947586963680768e-04, 9.854707918496221e-01, -5.384376260682370e-03
616, -1.504618927424313e+00, -1.905353761424772e+01, 1.415077140208801e-01, 8.752742025381228e-01, -9.449957582648936e-04, 9.890844275484538e-01, -4.040329284972152e-03
540, 5.802063578071709e-02, 2.595404957393725e+02, -8.452016035822220e+00, 5.874642814533174e-01, 1.029115153130052e-03, 4.219629181381086e-01, -1.565503797565292e-01
539, 1.353269390924768e-02, 2.642211472782458e+02, -8.493926956862232e+00, 6.962094496546112e-01, 1.041422810335877e-03, 4.059765767759537e-01, -1.571340787117216e-01
536, 5.765804096638476e-02, 2.684360608868037e+02, -8.526715985626566e+00, 8.096753453234520e-01, 1.056762723798064e-03, 3.900895362754929e-01, -1.575128337321135e-01
535, 5.295274457934137e-04, 2.738225935764775e+02, -8.574372048869360e+00, 9.241562621245557e-01, 1.071757441495497e-03, 3.743255435915018e-01, -1.576853349886462e-01
534, 4.210471381425875e-02, 2.787019040823567e+02, -8.612070050441606e+00, 1.049428978784792e+00, 1.090447983133809e-03, 3.586875277512065e-01, -1.576445001550756e-01
533, 3.475233482852699e-03, 2.842614930860678e+02, -8.656436566358975e+00, 1.176978580634350e+00, 1.106584739487880e-03, 3.431988534453950e-01, -1.573841080868966e-01
532, 2.983313967312561e-02, 2.891926179600569e+02, -8.688133774184770e+00, 1.315421900200809e+00, 1.126158994567369e-03, 3.278928679042408e-01, -1.569000900882596e-01
531, 3.366157315172058e-03, 2.944393782101828e+02, -8.720258147262369e+00, 1.454415484130054e+00, 1.142039548089571e-03, 3.127717919495528e-01, -1.561891758672410e-01
530, 2.016976302760959e-02, 2.989705413032603e+02, -8.737975968860432e+00, 1.603816091841020e+00, 1.161059414258762e-03, 2.978478708810876e-01, -1.552494665095069e-01
529, -1.593834943105576e-03, 3.037013062666375e+02, -8.754673220723562e+00, 1.750314592593438e+00, 1.175786890497418e-03, 2.831542654336226e-01, -1.540836657673950e-01
528, 1.146736151229921e-02, 3.077898130302397e+02, -8.758300539296069e+00, 1.902856847136758e+00, 1.193486887681240e-03, 2.687049171666472e-01, -1.526987346922075e-01
527, -9.619543995853382e-03, 3.122085458762176e+02, -8.762902897047498e+00, 2.050711136385566e+00, 1.207516537751138e-03, 2.545033622501100e-01, -1.511018756968550e-01
526, -1.800361737815751e-03, 3.162008838793618e+02, -8.757624868593314e+00, 2.203356815817945e+00, 1.225006340111080e-03, 2.405830986273921e-01, -1.493046016754054e-01
525, -1.843066285884479e-02, 3.206306490846603e+02, -8.754989016593088e+00, 2.351911223351050e+00, 1.239602888177343e-03, 2.269565356045778e-01, -1.473173959131885e-01
524, -2.082879717828443e-02, 3.249883865973899e+02, -8.747250371056190e+00, 2.503794690302314e+00, 1.257969077124206e-03, 2.136354334665590e-01, -1.451514737190419e-01
523, -2.202835902925493e-02, 3.299424703302013e+02, -8.743782097186834e+00, 2.654242763860986e+00, 1.274921372327486e-03, 2.006410148863055e-01, -1.428206491617828e-01
522, -5.121448320421237e-02, 3.354543007233280e+02, -8.742257469174547e+00, 2.811511328973531e+00, 1.296318006656409e-03, 1.879741388647125e-01, -1.403337062847236e-01
520, -3.494070574344583e-02, 3.411306926524176e+02, -8.737131215886855e+00, 2.977344386229719e+00, 1.318051859137595e-03, 1.756579597024759e-01, -1.376942512793677e-01
519, -6.978472448768873e-02, 3.472380760096501e+02, -8.730945586293595e+00, 3.153269037719570e+00, 1.341804818952784e-03, 1.637051355587112e-01, -1.349037336232976e-01
518, -5.477832537082227e-02, 3.529738714949003e+02, -8.713229698622465e+00, 3.334202021343657e+00, 1.364793261327619e-03, 1.521370322869927e-01, -1.319689210629669e-01
517, -8.242885651075187e-02, 3.588497514668509e+02, -8.689347574765819e+00, 3.520825644882224e+00, 1.388021682298525e-03, 1.409639116463298e-01, -1.288976391589937e-01
509, -8.305475439078655e-02, 3.644605211178174e+02, -8.657320512727745e+00, 3.707146193914275e+00, 1.410870038346248e-03, 1.301864855825720e-01, -1.257004873074781e-01
508, -1.053490769831019e-01, 3.703675721791579e+02, -8.622935223841090e+00, 3.896853078370557e+00, 1.434989005212274e-03, 1.198146290926759e-01, -1.223935114356818e-01
428, -1.225381045525450e-01, 3.769050053340271e+02, -8.590553689730388e+00, 4.086747124667031e+00, 1.460807111821610e-03, 1.098763314320922e-01, -1.190009042060580e-01
355, -1.231179174229672e-01, 3.841179609583350e+02, -8.559067081147580e+00, 4.279539547625716e+00, 1.489380565299852e-03, 1.003586460298808e-01, -1.155349130325152e-01
354, -1.654683824038528e-01, 3.927544486052483e+02, -8.534140042063353e+00, 4.482694569066906e+00, 1.522387730608423e-03, 9.127835101500112e-02, -1.120165111138960e-01
287, -1.698504353715127e-01, 4.023619061019618e+02, -8.507165783654550e+00, 4.700960802362497e+00, 1.560522896464814e-03, 8.264737344339340e-02, -1.084555001794844e-01
221, -1.879746857044557e-01, 4.132303249220706e+02, -8.479759895613467e+00, 4.936043555294912e+00, 1.601998999105282e-03, 7.446653992783221e-02, -1.048583055974252e-01
161, -2.115798918137913e-01, 4.251711446166819e+02, -8.446779586273514e+00, 5.192555978392454e+00, 1.648476362520229e-03, 6.675310715960703e-02, -1.012395964668934e-01
149, -2.282597941418229e-01, 4.378259786384980e+02, -8.400867852526641e+00, 5.472351173029791e+00, 1.698386202938373e-03, 5.950359869004128e-02, -9.759851177322112e-02
148, -2.371120129947952e-01, 4.507720292171427e+02, -8.338432352138893e+00, 5.768590627419337e+00, 1.749531697362779e-03, 5.272091744529669e-02, -9.394295792429047e-02
147, -2.623294517010223e-01, 4.642087374928360e+02, -8.260531465217355e+00, 6.079030385854416e+00, 1.802320600058389e-03, 4.640551350775141e-02, -9.028756901831479e-02
146, -2.999321551268591e-01, 4.783067966815077e+02, -8.167805071019291e+00, 6.403036115271324e+00, 1.857419445949085e-03, 4.055945135619536e-02, -8.665100007607272e-02
145, -3.428035287156579e-01, 4.930457285037940e+02, -8.058075003883962e+00, 6.739763746112797e+00, 1.915465968916426e-03, 3.519676327449885e-02, -8.306270470993557e-02
144, -3.518956560581771e-01, 5.088399355752674e+02, -7.936157954981772e+00, 7.087126595687551e+00, 1.976918104205648e-03, 3.032086160957542e-02, -7.955245021405152e-02
