TITLE = "SU2 Simulation"
VARIABLES = "Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","HeatFlux_Total","HeatFlux_Maximum","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
ZONE T= "Convergence history"
           0, -7.08374279e+00, 5.40075228e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.34985407e+00, 3.23899216e+00, -8.29797969e+00, 0.00000000e+00, -1.31162150e+00, 0.00000000e+00, 0.00000000e+00, -2.32362054e+00, -7.34873783e-01, -1.11418073e+00, 3.15670562e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0048130500
           1, -1.00396484e+01, 7.60242015e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.76977849e+00, 4.54061316e+00, -1.17462404e+01, 0.00000000e+00, -1.32058584e+00, 0.00000000e+00, 0.00000000e+00, -2.50376791e+00, -5.13816104e-01, -1.68658978e-01, 2.97313893e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0125364554
           2, -1.03070568e+01, 7.71514681e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.90999788e+00, 4.57526522e+00, -1.20343616e+01, 0.00000000e+00, -1.33595084e+00, 0.00000000e+00, 0.00000000e+00, -2.66078971e+00, -4.55860815e-01, -8.80093559e-02, 2.81994335e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0170687046
           3, -9.55529435e+00, 7.05900955e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.55511684e+00, 4.15175942e+00, -1.11308652e+01, 0.00000000e+00, -1.35363103e+00, 0.00000000e+00, 0.00000000e+00, -2.66349090e+00, -4.99272386e-01, -1.41566427e-01, 2.81687254e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0187342869
           4, -8.83531045e+00, 6.43825240e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.20440368e+00, 3.75350381e+00, -1.02676684e+01, 0.00000000e+00, -1.37231502e+00, 0.00000000e+00, 0.00000000e+00, -2.67193777e+00, -5.20264680e-01, -1.88295271e-01, 2.80668815e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0239283089
           5, -8.52358914e+00, 6.12634739e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.04224331e+00, 3.53960351e+00, -9.88204995e+00, 0.00000000e+00, -1.39130033e+00, 0.00000000e+00, 0.00000000e+00, -2.70693561e+00, -5.05712930e-01, -1.93050252e-01, 2.77230517e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0250084436
           6, -8.56028603e+00, 6.06860987e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.04496044e+00, 3.47398761e+00, -9.90141064e+00, 0.00000000e+00, -1.41058434e+00, 0.00000000e+00, 0.00000000e+00, -2.72750986e+00, -4.85414884e-01, -1.91199762e-01, 2.75299440e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0272678271
           7, -8.72660978e+00, 6.09867032e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.10853635e+00, 3.45703853e+00, -1.00695771e+01, 0.00000000e+00, -1.43090368e+00, 0.00000000e+00, 0.00000000e+00, -2.72976546e+00, -4.63781369e-01, -1.92929457e-01, 2.75104151e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0296012443
           8, -8.84938971e+00, 6.09075042e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.14838014e+00, 3.41558269e+00, -1.01854177e+01, 0.00000000e+00, -1.45292273e+00, 0.00000000e+00, 0.00000000e+00, -2.73115845e+00, -4.38535751e-01, -1.92612891e-01, 2.74954336e+00, 0.00000000e+00, 8.0000000000, 4.0000000000, 0.0312735991
