"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Surface_Sensitivity"	"Solution_Sensor"
41	1.003403479133413e+00	-3.604866082703200e-03	-1.845778757944112e+01	1.432440290690374e+00	6.894802646306332e-01	-1.120575531683205e-04	0.000000000000000e+00	0.000000000000000e+00	
42	1.004050198159959e+00	-2.644881584173457e-03	-1.681663253870292e+01	1.293026403734901e+00	7.502908071980683e-01	-1.259999737660784e-04	0.000000000000000e+00	0.000000000000000e+00	
43	1.003831674525515e+00	8.028770040035410e-08	-1.368034867049252e+01	8.404763094060129e-01	8.980504132799110e-01	-1.458399928170169e-04	0.000000000000000e+00	0.000000000000000e+00	
44	1.004048334111846e+00	-1.419931680365953e-03	-1.552242505599502e+01	1.121731243525111e+00	8.562682811384859e-01	-1.245282362060260e-04	0.000000000000000e+00	0.000000000000000e+00	
45	1.004427086436373e+00	-6.254645863409312e-04	-1.414788528929400e+01	9.821644086670852e-01	8.344454209890855e-01	-1.301172040539304e-04	0.000000000000000e+00	0.000000000000000e+00	
46	1.004479638596202e+00	-2.024707400429290e-03	-1.575876294531081e+01	1.186944990817852e+00	7.668303963110449e-01	-1.242300201128252e-04	0.000000000000000e+00	0.000000000000000e+00	
47	1.003363010126982e+00	4.677823534360252e-04	-1.301265640939210e+01	6.728983372426808e-01	9.107839574846135e-01	-1.497236299248246e-04	0.000000000000000e+00	0.000000000000000e+00	
48	1.002875247306652e+00	8.072454658926427e-04	-1.257804241230317e+01	5.001840408253651e-01	8.976521907990510e-01	-1.635284889772420e-04	0.000000000000000e+00	0.000000000000000e+00	
49	1.004039867213743e+00	6.882339177901171e-04	-1.260133157912662e+01	6.884444089821323e-01	8.271390080431467e-01	-1.378095722035831e-04	0.000000000000000e+00	0.000000000000000e+00	
50	1.002397547353378e+00	1.095215752746078e-03	-1.169671540194657e+01	3.314820375333312e-01	8.276367339338622e-01	-1.565501419369535e-04	0.000000000000000e+00	0.000000000000000e+00	
51	1.001384456953823e+00	-6.429955639653943e-04	-2.564066597984065e+01	9.578134697029708e-01	1.106512492441734e+00	-1.415089929423929e-04	0.000000000000000e+00	0.000000000000000e+00	
52	1.001052337515477e+00	-8.433660808899685e-04	-3.563425883961004e+01	1.113441167827168e+00	9.566046782704555e-01	-1.259811646644839e-04	0.000000000000000e+00	0.000000000000000e+00	
53	1.001916808765299e+00	8.276534774394342e-04	-1.149662476721470e+01	2.618640913186562e-01	8.586370598642002e-01	-1.673367292700535e-04	0.000000000000000e+00	0.000000000000000e+00	
54	1.001874689391212e+00	3.722850643273494e-04	-1.352824270053703e+01	3.911966691606525e-01	9.932035142780791e-01	-1.829814202273388e-04	0.000000000000000e+00	0.000000000000000e+00	
55	1.001805654699486e+00	-3.903301092871730e-05	-1.674578861821805e+01	5.797376103719998e-01	1.101233420063240e+00	-1.805225638970546e-04	0.000000000000000e+00	0.000000000000000e+00	
56	1.001446528009924e+00	-2.537530686323810e-04	-1.956231901066997e+01	6.698270852024245e-01	1.102663242108987e+00	-1.472910034689305e-04	0.000000000000000e+00	0.000000000000000e+00	
57	1.000704460304524e+00	-9.934300164125731e-04	-5.466358320497520e+01	1.219903166395955e+00	6.601532500233038e-01	-8.766689531631956e-05	0.000000000000000e+00	0.000000000000000e+00	
58	1.000351129506008e+00	-1.274306763107325e-03	-6.437781237654822e+01	1.408431214251411e+00	5.439206567551296e-01	-6.637930333133527e-05	0.000000000000000e+00	0.000000000000000e+00	
59	3.124498051550219e-03	-4.958983394217520e-02	-2.467367721176062e+01	1.048980827304495e+00	-4.536739910560568e-01	-1.591020725871368e-04	1.239995633317185e+02	0.000000000000000e+00	
60	2.537646184044878e-03	-4.826432014613557e-02	-2.547178458748935e+01	1.040960229552617e+00	-4.643342556743292e-01	-1.645817128787200e-04	1.063638247047645e+02	0.000000000000000e+00	
61	2.003080565366857e-03	-4.692570645177865e-02	-2.584504550243351e+01	1.030676096734663e+00	-4.655703046879970e-01	-1.649517977630305e-04	9.793240693702539e+01	0.000000000000000e+00	
62	1.004447970932810e+00	-3.640127965792314e-03	-1.681316332971933e+01	1.316584208132727e+00	6.318822581400005e-01	-1.101001818177834e-04	0.000000000000000e+00	0.000000000000000e+00	
63	1.000737878451994e+00	-1.890834352230253e-03	-4.245581658192974e+01	1.678437050913502e+00	6.251973922243350e-01	-1.045096990582368e-04	0.000000000000000e+00	0.000000000000000e+00	
64	1.000393356439043e+00	-1.641246672103506e-03	-5.283401472062833e+01	1.685205441494945e+00	4.785843244729932e-01	-5.932993349620303e-05	0.000000000000000e+00	0.000000000000000e+00	
65	1.001205869236645e+00	-2.530845872977692e-03	-3.096957548967084e+01	1.708965642241848e+00	7.257433428872887e-01	-1.027089344381662e-04	0.000000000000000e+00	0.000000000000000e+00	
66	1.000761093658302e+00	-2.350440551079867e-03	-3.634063767644967e+01	1.736340399986332e+00	5.906484709050011e-01	-9.366093809679715e-05	0.000000000000000e+00	0.000000000000000e+00	
67	1.001355821023290e+00	-3.177248099812069e-03	-2.739884430318798e+01	1.713327484350561e+00	6.708856334922109e-01	-1.151089151428584e-04	0.000000000000000e+00	0.000000000000000e+00	
68	1.001629434364038e+00	-3.712269045797372e-03	-2.436343201978519e+01	1.678363036871346e+00	6.422452774649124e-01	-1.076737468929222e-04	0.000000000000000e+00	0.000000000000000e+00	
69	1.000049430617366e+00	-1.488339477586607e-03	-6.011564404724388e+01	1.685030862282130e+00	2.515669252314936e-01	-1.216203366169806e-04	0.000000000000000e+00	0.000000000000000e+00	
70	9.997621355856203e-01	-1.104661643295719e-03	-5.233141503811788e+01	1.586320683285749e+00	-4.183024475988701e-02	-1.899072717314342e-04	-1.699519254044259e+04	0.000000000000000e+00	
71	1.002255589637087e+00	-3.801971108840349e-03	-2.175587678556959e+01	1.594301721971443e+00	6.661718214966239e-01	-1.118482602743217e-04	0.000000000000000e+00	0.000000000000000e+00	
72	1.002916734827039e+00	-4.125186999114379e-03	-1.948268260778529e+01	1.501902745121476e+00	6.376939607805479e-01	-1.173131359996155e-04	0.000000000000000e+00	0.000000000000000e+00	
73	1.003947789780255e+00	-4.396731577564493e-03	-1.766327619912742e+01	1.379903620442140e+00	5.686198242856465e-01	-1.136064867614246e-04	0.000000000000000e+00	0.000000000000000e+00	
74	1.004993366463041e+00	-2.855765016565817e-03	-1.581563027142202e+01	1.225680148974484e+00	6.542764632709203e-01	-1.151610683055207e-04	0.000000000000000e+00	0.000000000000000e+00	
75	1.004597192016274e+00	1.571062388782353e-04	-1.312408554601954e+01	8.399916356679540e-01	8.025822099701587e-01	-1.306137586959692e-04	0.000000000000000e+00	0.000000000000000e+00	
76	1.004845755887934e+00	-1.314332986281911e-03	-1.465203222170570e+01	1.076573782898038e+00	7.658667816962932e-01	-1.257772346479818e-04	0.000000000000000e+00	0.000000000000000e+00	
77	1.005245427493254e+00	-4.818387393727464e-04	-1.357992722738207e+01	9.567784175638901e-01	7.430559878873058e-01	-1.230830668817816e-04	0.000000000000000e+00	0.000000000000000e+00	
78	1.005387413512553e+00	-2.030419514065485e-03	-1.500375608609235e+01	1.133811109019385e+00	6.776143917855781e-01	-1.162623220430688e-04	0.000000000000000e+00	0.000000000000000e+00	
79	1.005606757165340e+00	-3.661400203685239e-03	-1.583049500957625e+01	1.220635886442508e+00	5.409016075857490e-01	-1.063188323432179e-04	0.000000000000000e+00	0.000000000000000e+00	
80	1.004850769169881e+00	9.939512225015596e-04	-1.246678054383382e+01	7.007094890624437e-01	7.375828003081697e-01	-1.353987348665655e-04	0.000000000000000e+00	0.000000000000000e+00	
81	1.003470297609212e+00	1.110986576359185e-03	-1.223035589661520e+01	5.242995906311905e-01	8.132327500189703e-01	-1.538166336015026e-04	0.000000000000000e+00	0.000000000000000e+00	
82	1.002915328313137e+00	1.443786173355007e-03	-1.174133575875160e+01	3.904862652726810e-01	7.846507743146390e-01	-1.446695840794099e-04	0.000000000000000e+00	0.000000000000000e+00	
83	1.004225338580042e+00	1.599970907078999e-03	-1.205291743986900e+01	5.408424410036238e-01	7.232852981972628e-01	-1.390023818332316e-04	0.000000000000000e+00	0.000000000000000e+00	
84	1.002627385371833e+00	1.749833155545312e-03	-1.035451754573884e+01	2.459777867142569e-01	6.948326959830421e-01	-1.435097976565827e-04	0.000000000000000e+00	0.000000000000000e+00	
85	1.001961563636778e+00	1.359858851615612e-03	-9.539460020620702e+00	1.811579961055521e-01	7.138842609579676e-01	-1.243027793713588e-04	0.000000000000000e+00	0.000000000000000e+00	
86	1.001117244127140e+00	-4.442491921824082e-04	-2.750558059303174e+01	7.803494150348337e-01	1.027061074879780e+00	-1.805650178526100e-04	0.000000000000000e+00	0.000000000000000e+00	
87	1.000801466300313e+00	-6.098115070786176e-04	-3.689062267348012e+01	1.049624659357355e+00	7.945984106798698e-01	-8.765374378043158e-05	0.000000000000000e+00	0.000000000000000e+00	
88	1.001533758215706e+00	1.064605952125911e-03	-7.800273952435900e+00	1.014898856174651e-01	7.123978366670478e-01	-1.270408595831908e-04	0.000000000000000e+00	0.000000000000000e+00	
89	1.001486806203323e+00	6.121339268390018e-04	-1.053847913944342e+01	2.027887554876556e-01	8.444022618195280e-01	-1.522443100209650e-04	0.000000000000000e+00	0.000000000000000e+00	
90	1.001470476452568e+00	1.599766351841360e-04	-1.445597874311053e+01	3.862271497297090e-01	1.004917643786844e+00	-1.628154148331990e-04	0.000000000000000e+00	0.000000000000000e+00	
91	1.001140043717106e+00	-3.746021025881861e-05	-1.777212293230425e+01	3.906702154418975e-01	1.005919685021193e+00	-2.155422295114833e-04	0.000000000000000e+00	0.000000000000000e+00	
92	1.000461962704642e+00	-6.868059063435089e-04	-6.061705511472564e+01	1.060066595302377e+00	4.552825730786846e-01	-5.231582296744558e-05	0.000000000000000e+00	0.000000000000000e+00	
93	1.000000000000000e+00	-1.000000000000000e-03	-6.756312752887276e+01	1.180057375680644e+00	2.533527792281101e-01	8.944727591416055e-05	-2.961245926697452e+03	0.000000000000000e+00	
94	4.487485890136537e-03	-5.228092888223307e-02	-2.493571550601059e+01	1.062198211366555e+00	-4.530839902764511e-01	-1.588284622183545e-04	3.077223800175762e+01	0.000000000000000e+00	
95	6.075661641799378e-03	-5.497537046649012e-02	-2.565563131413927e+01	1.083328899867616e+00	-4.610205880165648e-01	-1.587704390646150e-04	2.725604601478911e+01	0.000000000000000e+00	
96	9.224216438924403e-04	-4.952514401269808e-02	-1.825248259777750e+01	9.967870903643893e-01	-3.349273355416775e-01	-1.251966650658579e-04	0.000000000000000e+00	0.000000000000000e+00	
97	1.157133308915430e-03	-5.208769970806199e-02	-1.540004143207458e+01	9.837712472123079e-01	-2.877862560569930e-01	-1.102264197363904e-04	0.000000000000000e+00	0.000000000000000e+00	
98	4.294774781722274e-04	-4.791966905592775e-02	-1.963448909381540e+01	9.967768816387288e-01	-3.478811107121553e-01	-1.308193315195711e-04	0.000000000000000e+00	0.000000000000000e+00	
99	-1.017400326467704e-03	-4.907179060444955e-02	-1.418294139468172e+01	9.634813811249953e-01	-2.523028780239430e-01	-1.052836466284186e-04	0.000000000000000e+00	0.000000000000000e+00	
100	1.078855380144595e-03	-4.412468306450189e-02	-2.473785625575373e+01	1.014179730593516e+00	-4.526058811313881e-01	-1.621318782768966e-04	-1.134799150272127e+01	0.000000000000000e+00	
101	-9.450079898894390e-04	-4.560379152049442e-02	-1.810327258562947e+01	9.870297149124145e-01	-3.165111856645504e-01	-1.252880096392361e-04	0.000000000000000e+00	0.000000000000000e+00	
102	1.005066109065160e+00	-4.553306891979247e-03	-1.659699476898091e+01	1.280273761292122e+00	5.036644972155070e-01	-1.063023221899519e-04	0.000000000000000e+00	0.000000000000000e+00	
103	1.001562946028606e+00	-4.178643168014555e-03	-2.314892410361801e+01	1.654577518959639e+00	5.747361742400234e-01	-1.129471068717049e-04	0.000000000000000e+00	0.000000000000000e+00	
104	1.000311993290656e+00	-2.221144366125233e-03	-4.240876495246220e+01	1.790855862190829e+00	3.305677144712707e-01	-3.986014520581714e-05	0.000000000000000e+00	0.000000000000000e+00	
105	1.000778747478316e+00	-3.036700125874130e-03	-3.309032170102611e+01	1.781834368772154e+00	5.105447849426847e-01	-9.710330826101816e-05	0.000000000000000e+00	0.000000000000000e+00	
106	1.001029084284039e+00	-3.661358373523814e-03	-2.693255532538983e+01	1.743787024654141e+00	5.373220020723327e-01	-1.011640159247226e-04	0.000000000000000e+00	0.000000000000000e+00	
107	9.996171697645606e-01	-1.964303192396887e-03	-4.138773002526887e+01	1.680906994820802e+00	1.685973434053906e-02	-7.284060769679837e-05	0.000000000000000e+00	0.000000000000000e+00	
108	9.990485012488061e-01	-1.418679969540249e-03	-3.657281792343712e+01	1.577287517626309e+00	-1.928906479170614e-02	-7.704776404678960e-05	2.332604034536322e+02	0.000000000000000e+00	
109	1.002288877644830e+00	-4.507450394336215e-03	-2.061853931445980e+01	1.566437781563419e+00	5.733305900941648e-01	-1.192962482860825e-04	0.000000000000000e+00	0.000000000000000e+00	
110	1.002969600543159e+00	-4.908478927845925e-03	-1.878961255081059e+01	1.473808367561019e+00	5.461041300076552e-01	-1.043424693828620e-04	0.000000000000000e+00	0.000000000000000e+00	
111	1.001757630642674e+00	-5.093791305837463e-03	-2.164705662252125e+01	1.607928967001031e+00	5.047290936693162e-01	-9.932300993416136e-05	0.000000000000000e+00	0.000000000000000e+00	
112	1.004745556921252e+00	-5.635399723625695e-03	-1.673154266114184e+01	1.299409979863744e+00	4.370147475123760e-01	-1.065755721281638e-04	0.000000000000000e+00	0.000000000000000e+00	
113	1.003705318381896e+00	-5.430800126768551e-03	-1.776840368079883e+01	1.391719980347462e+00	4.775096832763079e-01	-1.018132708752040e-04	0.000000000000000e+00	0.000000000000000e+00	
114	1.006057191270002e+00	-2.726277822602588e-03	-1.513263157716542e+01	1.150875489701116e+00	5.713879917628470e-01	-1.087782346086977e-04	0.000000000000000e+00	0.000000000000000e+00	
115	1.005466679898646e+00	3.486461287587629e-04	-1.292565050342151e+01	8.390855413286507e-01	7.136069188538913e-01	-1.268512145247961e-04	0.000000000000000e+00	0.000000000000000e+00	
116	1.005746972609256e+00	-1.185703353588930e-03	-1.402796834161958e+01	1.030548639370940e+00	6.771927300625206e-01	-1.108365896584839e-04	0.000000000000000e+00	0.000000000000000e+00	
117	1.006170226299926e+00	-3.095133428263443e-04	-1.327503287393721e+01	9.340681409447990e-01	6.643501860528923e-01	-1.197979422062480e-04	0.000000000000000e+00	0.000000000000000e+00	
118	1.006345599779515e+00	-1.770120389422462e-03	-1.438316865286567e+01	1.064699589104326e+00	5.929432678370100e-01	-1.103373134520821e-04	0.000000000000000e+00	0.000000000000000e+00	
119	1.006764316479131e+00	-3.592193114301646e-03	-1.520826540439903e+01	1.143102986572872e+00	4.614221314363020e-01	-1.016760375146223e-04	0.000000000000000e+00	0.000000000000000e+00	
120	1.006282995954139e+00	-4.665904010619979e-03	-1.576997698474921e+01	1.190158969724578e+00	4.215123254316080e-01	-9.686037744406608e-05	0.000000000000000e+00	0.000000000000000e+00	
121	1.005803268926195e+00	1.096396431305203e-03	-1.251033776519407e+01	7.391878952108077e-01	6.595589456677395e-01	-1.226649807463999e-04	0.000000000000000e+00	0.000000000000000e+00	
122	1.005204178704359e+00	1.852426164361619e-03	-1.215938147704501e+01	5.900012755854849e-01	6.504212688905322e-01	-1.346235441038126e-04	0.000000000000000e+00	0.000000000000000e+00	
123	1.003495868479380e+00	2.107398929682821e-03	-1.135595683833672e+01	3.591574670683877e-01	6.771477893083664e-01	-1.400333643309679e-04	0.000000000000000e+00	0.000000000000000e+00	
124	1.004479222200281e+00	2.519076770370284e-03	-1.160583102605544e+01	4.185049039635949e-01	6.129155642161070e-01	-1.326769192318605e-04	0.000000000000000e+00	0.000000000000000e+00	
125	1.002066560569562e+00	2.041100085864036e-03	-7.519275246325850e+00	1.172202262582280e-01	5.929037818733863e-01	-9.123630532330946e-05	0.000000000000000e+00	0.000000000000000e+00	
126	1.002821875592145e+00	2.591042938187922e-03	-8.636364100549320e+00	1.719831385137765e-01	5.552631174265656e-01	-9.372604374619315e-05	0.000000000000000e+00	0.000000000000000e+00	
127	1.001633532885995e+00	1.585476566099713e-03	-5.672276514633967e+00	4.689748595265791e-02	6.059569959806447e-01	-1.004125072341611e-04	0.000000000000000e+00	0.000000000000000e+00	
128	1.001170950126684e+00	1.348770870072776e-03	-5.932746989181543e+00	7.237929664781676e-03	6.123563620103269e-01	-6.319828030879950e-05	0.000000000000000e+00	0.000000000000000e+00	
129	1.000840607897158e+00	-1.914313787224222e-04	-2.352985807077710e+01	5.711477608833959e-01	9.470880984257812e-01	-1.479272900168919e-04	0.000000000000000e+00	0.000000000000000e+00	
130	1.000589564495737e+00	-3.539976164245438e-04	-3.987273995404579e+01	8.169170372720799e-01	7.474586672235233e-01	-2.789013097168132e-04	0.000000000000000e+00	0.000000000000000e+00	
131	1.001101833026582e+00	8.690851853126627e-04	-5.043062935266242e+00	1.936410188447031e-02	6.802976055136537e-01	-1.053656472854333e-04	0.000000000000000e+00	0.000000000000000e+00	
132	1.001123557207328e+00	3.401444246376010e-04	-1.019834653206928e+01	1.113054063146998e-01	8.450823620628345e-01	-1.820209776440450e-04	0.000000000000000e+00	0.000000000000000e+00	
133	1.000832017571040e+00	1.566142037773906e-04	-1.131658353128337e+01	1.587257877207442e-01	8.164801297127182e-01	-1.268290912050312e-04	0.000000000000000e+00	0.000000000000000e+00	
134	1.000362313701083e+00	-3.337483225748151e-04	-6.008062069153359e+01	1.082326604326497e+00	4.832735756543796e-01	-3.826475227743454e-05	0.000000000000000e+00	0.000000000000000e+00	
135	1.000000000000000e+00	0.000000000000000e+00	-1.423168470061429e+02	4.831328406057512e-01	5.287178849364172e-01	-7.693528660280090e-04	-2.777100849261542e+06	0.000000000000000e+00	
136	2.303143854220873e-03	-5.525553472642198e-02	-1.447822206590590e+01	9.746782757115031e-01	-2.623344693453488e-01	-1.031192526130941e-04	0.000000000000000e+00	0.000000000000000e+00	
137	7.917903259379869e-03	-5.772271528435141e-02	-2.546205767780557e+01	1.094937854056446e+00	-4.588864535373271e-01	-1.582391510696975e-04	3.000952292017470e+01	0.000000000000000e+00	
138	1.006239962634175e-02	-6.057552718156930e-02	-2.576993206780189e+01	1.108511408944776e+00	-4.552607707064930e-01	-1.550042553527596e-04	3.210568892614552e+01	0.000000000000000e+00	
139	1.251908921820435e-02	-6.352182316784899e-02	-2.553603839280021e+01	1.117613958953056e+00	-4.499664651677331e-01	-1.528285518836545e-04	2.704684387055472e+01	0.000000000000000e+00	
140	1.529737814623708e-02	-6.654752488903223e-02	-2.551118558886494e+01	1.128776766503514e+00	-4.444455668656027e-01	-1.497416132986975e-04	2.688179020487382e+01	0.000000000000000e+00	
141	1.843144503504924e-02	-6.965269331080645e-02	-2.526419325451208e+01	1.136594018086683e+00	-4.378338785929054e-01	-1.464591500831563e-04	2.199049637477795e+01	0.000000000000000e+00	
142	2.196161454589945e-02	-7.284655033914589e-02	-2.502893123014140e+01	1.143510156099756e+00	-4.305555688135366e-01	-1.424861082160474e-04	2.217791830475844e+01	0.000000000000000e+00	
143	2.590786524383498e-02	-7.613511621455196e-02	-2.470040918958468e+01	1.148360657959237e+00	-4.231601605591368e-01	-1.385143822327087e-04	2.169604645728242e+01	0.000000000000000e+00	
144	3.032086160957542e-02	-7.955245021405152e-02	-2.436672597258164e+01	1.151882404144879e+00	-4.154131299449134e-01	-1.344618096659649e-04	1.918594022811390e+01	0.000000000000000e+00	
145	3.519676327449885e-02	-8.306270470993557e-02	-2.402943158674039e+01	1.154744092278342e+00	-4.076170031667871e-01	-1.304983615652000e-04	1.662719893117962e+01	0.000000000000000e+00	
