"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"C<sub>p</sub>"	"Mach"	"<greek>m</greek>"	"C<sub>f</sub>_x"	"C<sub>f</sub>_y"	"h"	"y<sup>+</sup>"
0	1.002198708156028e+00	-1.282514489768029e-03	1.290883204215522e-01	7.396246943034819e-02	1.789618308013705e+00	2.780847630790405e+04	1.111841996637571e+04	3.000450520491838e+02	6.126848803961329e-02	3.995783664520244e-02	1.846129417749324e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1	1.002611018249458e+00	-8.932373748929906e-04	1.290494165782915e-01	-1.138529888174725e-01	1.504423948941320e+00	2.779871876806593e+04	1.111595978275994e+04	3.000690937643270e+02	3.776344838087695e-02	3.366625661835176e-02	1.846243166233723e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
2	1.002291477145970e+00	-1.592869869462009e-03	1.289501698742599e-01	2.208865915181012e-01	1.781239501575780e+00	2.777864044297273e+04	1.110645951056751e+04	3.000433905262676e+02	-5.300387208234259e-02	4.008421220281388e-02	1.846121556427765e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
3	1.001805011121819e+00	-1.525938364182301e-03	1.288823906189885e-01	1.459926163089469e-01	2.215790127431770e+00	2.776658990595632e+04	1.109898396320846e+04	2.999991236336061e+02	-1.244266049297483e-01	4.962115051819129e-02	1.845912104461409e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
4	1.002470452896099e+00	-1.983985804163974e-03	1.289707359120858e-01	3.644699089603507e-01	1.756835401979869e+00	2.778316535653074e+04	1.110827383343235e+04	3.000445512658837e+02	-3.566950296522367e-02	4.006345807838756e-02	1.846127048347850e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
5	1.002686080985532e+00	-2.478811347923343e-03	1.289713470421101e-01	5.684292650376694e-01	1.736702974536912e+00	2.778384828247202e+04	1.110836103249829e+04	3.000454848211131e+02	-3.483638730264692e-02	4.080268820793513e-02	1.846131465360877e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
6	1.002759307830878e+00	-1.438835209459543e-03	1.289001756429944e-01	2.699601073086453e-01	1.573408848280116e+00	2.776670990203481e+04	1.110272974763978e+04	3.000589636220988e+02	-8.863870233315646e-02	3.566449996017366e-02	1.846195238067329e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
7	1.003175426222859e+00	-1.022347348684288e-03	1.289580125391931e-01	1.502698289876016e-01	1.456889411117363e+00	2.777853200354924e+04	1.110808597009608e+04	3.000690796749392e+02	-3.746438329084283e-02	3.270519622378778e-02	1.846243099573949e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
8	1.003070838272717e+00	-1.981655344271377e-03	1.289653475579847e-01	4.624288932874372e-01	1.599948595815521e+00	2.778097323181027e+04	1.110808786440538e+04	3.000520641484237e+02	-3.744628471686035e-02	3.718841563162951e-02	1.846162594528645e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
9	1.003124001298349e+00	-6.257719669505403e-04	1.289325733810489e-01	-2.170575850572727e-01	1.390055852011592e+00	2.777271377085005e+04	1.110601511392372e+04	3.000723328166667e+02	-5.724971807110485e-02	3.142236999243833e-02	1.846258490811870e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
10	1.002157677191926e+00	-9.405711373874597e-04	1.288080469661269e-01	-1.657444875373179e-01	1.700958560378672e+00	2.774825438935983e+04	1.109476674208901e+04	3.000582181513248e+02	-1.647186989940135e-01	3.820772645763706e-02	1.846191711032698e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
11	1.001764302027105e+00	-1.147576562364959e-03	1.287755170354904e-01	-8.555671272799918e-02	2.210222261801597e+00	2.774381374404161e+04	1.108992715515173e+04	3.000030959332473e+02	-2.109569887554242e-01	4.946705657989372e-02	1.845930900295381e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
12	1.002634920001156e+00	-3.367396366753189e-04	1.290599657295191e-01	-9.732251300304978e-01	1.184826266624973e+00	2.779976908456065e+04	1.111626439647716e+04	3.000527888098829e+02	4.067378298271042e-02	3.421253723523184e-02	1.846166023142763e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
13	1.002141390378987e+00	-6.017334626804813e-04	1.289974329339701e-01	-7.834551304824490e-01	1.523820090589167e+00	2.778869195487042e+04	1.111092501755536e+04	3.000540507800393e+02	-1.033960988153296e-02	3.825038079199849e-02	1.846171993933216e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
14	1.001397368123266e+00	-1.354641506707144e-03	1.289866570931251e-01	9.468145902103206e-02	3.179757385125836e+00	2.779548883908127e+04	1.110250426672918e+04	2.998516939406182e+02	-9.079298777425240e-02	7.104598543585711e-02	1.845214421841397e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
15	1.001943252837712e+00	-1.943705357956286e-03	1.288911668520482e-01	3.220545976728819e-01	2.086837948884157e+00	2.776809200413698e+04	1.110031838839548e+04	3.000147629011415e+02	-1.116772651075797e-01	4.717984574144324e-02	1.845986104491794e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
16	1.001499246181984e+00	-1.771922444912274e-03	1.289669722313439e-01	2.823423045370576e-01	2.659263449285850e+00	2.778799983963248e+04	1.110410965568915e+04	2.999408260533098e+02	-7.545481100981077e-02	5.972420426258897e-02	1.845636242343340e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
17	1.002117207788181e+00	-2.378238005626925e-03	1.288499624519195e-01	5.558252864996637e-01	1.942732480954223e+00	2.775923628502286e+04	1.109735667554343e+04	3.000306298551120e+02	-1.399740058869034e-01	4.516289728579594e-02	1.846061179943178e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
18	1.002298932939275e+00	-2.866623546170520e-03	1.289324031658740e-01	7.772959623910703e-01	1.833616921585639e+00	2.777744918170453e+04	1.110482708430080e+04	3.000406296707320e+02	-6.860036817029988e-02	4.448299442543735e-02	1.846108493682267e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
19	1.002917811620432e+00	-2.997965104839454e-03	1.289627511275878e-01	8.010024484526429e-01	1.696371126888181e+00	2.778294107129058e+04	1.110771860462244e+04	3.000481304917112e+02	-4.097425953421757e-02	4.189076668812497e-02	1.846143983021541e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
