"Point","Sensitivity","PsiRho","Phi_x","Phi_y","PsiE","x_coord","y_coord"
145, 1.010033897341765e-01, -2.233442316680771e+01, 1.121228151828464e+00, -3.922973538035767e-01, -1.273233257158528e-04, 3.519676327449885e-02, -8.708114446250172e-02
144, 1.078281701819061e-01, -2.255880961833514e+01, 1.117865155442792e+00, -3.987854069486886e-01, -1.307861822761038e-04, 3.032086160957542e-02, -8.329434593691956e-02
143, 1.116375285115345e-01, -2.276233221101637e+01, 1.113816367455243e+00, -4.050307397820290e-01, -1.342591061142316e-04, 2.590786524383498e-02, -7.959552206854950e-02
1736, 4.809210915421586e-03, -1.440501170682560e+01, 8.405611333799690e-01, -2.645621782872907e-01, -1.024427929828878e-04, 9.140383302172082e-02, -3.742935815736466e-04
1737, 5.740679029939320e-03, -1.519932456522832e+01, 8.371074708828652e-01, -2.617274049678923e-01, -9.839922650174763e-05, 1.014762940255324e-01, -1.395139710075775e-03
1828, 6.058886801694244e-03, -1.587732331749706e+01, 8.467326886421327e-01, -2.604619785151835e-01, -9.516189099088005e-05, 1.118923833277460e-01, -2.684158685703779e-03
1829, 5.768324985805041e-03, -1.631596067062240e+01, 8.613410386556235e-01, -2.603895686842843e-01, -9.315491179681310e-05, 1.226615074941784e-01, -4.239042151737939e-03
1868, 5.267835431129555e-03, -1.665878312158963e+01, 8.768018374016491e-01, -2.614192904005125e-01, -9.177996936045935e-05, 1.337521844758143e-01, -6.050819444393275e-03
1884, 5.288896463787341e-03, -1.702596714667815e+01, 8.927128637383718e-01, -2.632161550124846e-01, -9.064194546398616e-05, 1.451535771252936e-01, -8.107678126256129e-03
1885, 4.979474694155685e-03, -1.741793109092381e+01, 9.086999183284136e-01, -2.657535034511812e-01, -8.957876293162417e-05, 1.568650591842750e-01, -1.039467760494497e-02
1886, 5.039403623841990e-03, -1.780079158383512e+01, 9.248252408997666e-01, -2.685240298789744e-01, -8.873856749640878e-05, 1.688784775731843e-01, -1.289407370919973e-02
1887, 4.235614525359674e-03, -1.813610491102239e+01, 9.396114220862060e-01, -2.715112354847325e-01, -8.802751661334567e-05, 1.811783216101335e-01, -1.558445918880971e-02
1888, 4.433794638221664e-03, -1.842866250813417e+01, 9.532058271135293e-01, -2.743058201832423e-01, -8.756009357931016e-05, 1.937601034231355e-01, -1.844181951049314e-02
1889, 3.577667230804367e-03, -1.866411469473414e+01, 9.644379973607242e-01, -2.769529355119696e-01, -8.710043311817185e-05, 2.066101340987808e-01, -2.143558999151432e-02
1890, 3.642126855326183e-03, -1.885226606453774e+01, 9.739723313894171e-01, -2.790270716346553e-01, -8.688742833220961e-05, 2.197336994320381e-01, -2.454634078726289e-02
1891, 2.995969787509289e-03, -1.897941545840905e+01, 9.811122622870072e-01, -2.808180005351477e-01, -8.658813275781215e-05, 2.331146563890540e-01, -2.775785486189214e-02
1908, 2.981085433250163e-03, -1.905122580466792e+01, 9.863972901245424e-01, -2.818565580030709e-01, -8.657593161248971e-05, 2.467471764199626e-01, -3.105486410072033e-02
1909, 2.898556132772670e-03, -1.906731207140982e+01, 9.896956159662628e-01, -2.827147240772839e-01, -8.641156965798834e-05, 2.606257979929052e-01, -3.442033283627442e-02
1911, 2.470461569683239e-03, -1.902371641921938e+01, 9.909627101061071e-01, -2.827129428569042e-01, -8.653220092380333e-05, 2.747254837463280e-01, -3.783067213902891e-02
1913, 2.958037079751850e-03, -1.893288998985994e+01, 9.906498802705002e-01, -2.825586668533761e-01, -8.649574305268890e-05, 2.890514196607649e-01, -4.126791394108131e-02
1917, 2.117608389146315e-03, -1.878107113310423e+01, 9.880987539689753e-01, -2.816465190626833e-01, -8.668640535333772e-05, 3.035992191545751e-01, -4.471011529026774e-02
1916, 3.008787403067579e-03, -1.859641150836575e+01, 9.845363025315429e-01, -2.806367184486250e-01, -8.675780313629828e-05, 3.183439454181762e-01, -4.813026683619302e-02
1915, 1.843876914223582e-03, -1.835551610926612e+01, 9.787159817849459e-01, -2.790764293818341e-01, -8.697569151722543e-05, 3.332793737372783e-01, -5.150709980801202e-02
1914, 2.998731069660074e-03, -1.810082790275098e+01, 9.726134960721406e-01, -2.776044281914480e-01, -8.713162026315955e-05, 3.484092633449160e-01, -5.482078498130749e-02
1912, 1.865101272455625e-03, -1.780101864547063e+01, 9.645717954199046e-01, -2.757614380013546e-01, -8.734054461810383e-05, 3.637072894050282e-01, -5.804404117067669e-02
1910, 3.083019642586963e-03, -1.749645175730231e+01, 9.564038332522995e-01, -2.740605189640194e-01, -8.753716420091789e-05, 3.791570774234270e-01, -6.115148369888584e-02
1907, 2.130220290505688e-03, -1.715930701677496e+01, 9.463405428375339e-01, -2.721833261073809e-01, -8.766560420634619e-05, 3.947624942701656e-01, -6.412130958380087e-02
1906, 3.033332572826534e-03, -1.682985660951630e+01, 9.359844709034677e-01, -2.704803864568743e-01, -8.783540238071194e-05, 4.105069040907263e-01, -6.692787673142618e-02
1905, 2.373122382583197e-03, -1.649637921619072e+01, 9.243512773356086e-01, -2.690032148948582e-01, -8.777585958685460e-05, 4.263707292950388e-01, -6.955257310809211e-02
1904, 2.922423797274318e-03, -1.618168729999382e+01, 9.124497369002665e-01, -2.675528578515222e-01, -8.782465609493999e-05, 4.423322308939285e-01, -7.198181999465443e-02
1903, 2.792630087617721e-03, -1.588412623648747e+01, 8.999251804935996e-01, -2.668208388464469e-01, -8.751521175850017e-05, 4.583898398507589e-01, -7.420565849560228e-02
1902, 2.983623734475963e-03, -1.561379080612413e+01, 8.873360937818696e-01, -2.660140565710679e-01, -8.736289700470175e-05, 4.745112141777241e-01, -7.621033908576232e-02
1901, 3.432811826905376e-03, -1.537345239837319e+01, 8.747428573590633e-01, -2.660535009426828e-01, -8.684741315523735e-05, 4.906841952950494e-01, -7.798580836938110e-02
1900, 2.976974075883853e-03, -1.515604988518891e+01, 8.620528751069979e-01, -2.661140534161237e-01, -8.642632470791301e-05, 5.068964821748526e-01, -7.952253434395069e-02
1899, 4.033669719876946e-03, -1.496882529071387e+01, 8.496460055050408e-01, -2.667899145439733e-01, -8.579057553424369e-05, 5.231142662976030e-01, -8.081013782877443e-02
1898, 3.160451663291936e-03, -1.479815196724269e+01, 8.365926791010907e-01, -2.678660825561874e-01, -8.501851585263592e-05, 5.393332770360637e-01, -8.184194051898014e-02
1897, 3.965426398566053e-03, -1.466490183544711e+01, 8.237569324466046e-01, -2.692758785557901e-01, -8.425099264921885e-05, 5.555183357990152e-01, -8.261011273698181e-02
1896, 3.754458053804244e-03, -1.456228186457893e+01, 8.108347912696633e-01, -2.715499229297799e-01, -8.313693505338433e-05, 5.716652027794299e-01, -8.310964466284111e-02
1895, 4.016905852195106e-03, -1.448864389105424e+01, 7.982573377725493e-01, -2.737337170458625e-01, -8.218733714701144e-05, 5.877385674257691e-01, -8.333548480860795e-02
1894, 4.199255586710604e-03, -1.443195028561735e+01, 7.858291141755605e-01, -2.770640957204019e-01, -8.087750209992460e-05, 6.037239723190034e-01, -8.328465463094249e-02
1893, 4.622989528814195e-03, -1.439528155068196e+01, 7.737622934935243e-01, -2.801404416994999e-01, -7.970584849585734e-05, 6.195965264591097e-01, -8.295834650649013e-02
