"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"C<sub>p</sub>"	"Mach"	"<greek>m</greek>"	"C<sub>f</sub>_x"	"C<sub>f</sub>_y"	"h"	"y<sup>+</sup>"
0	1.002196276521311e+00	-1.341164226655633e-03	1.290854417586156e-01	7.517298402533631e-01	2.025161165679337e+00	2.782347701811425e+04	1.112216090519612e+04	3.001526995481871e+02	9.701009479234581e-02	4.818286324837932e-02	1.846638695460271e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1	1.002621621427385e+00	-9.635844834771786e-04	1.290398959880605e-01	5.845811061868279e-01	1.659810789268711e+00	2.781317826248746e+04	1.112047169336763e+04	3.002130384041744e+02	8.087105916664709e-02	3.926109682939045e-02	1.846924118242993e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
2	1.002280358814253e+00	-1.654710704662232e-03	1.289306638020838e-01	9.178737509509058e-01	1.994308524425752e+00	2.779000910949835e+04	1.110852713112012e+04	3.001446501089421e+02	-3.324945099907127e-02	4.902778595272404e-02	1.846600616833896e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
3	1.001794915457526e+00	-1.573666761137493e-03	1.288980274924621e-01	8.729302335163155e-01	2.574988654757384e+00	2.778482814142379e+04	1.110246083470422e+04	3.000566965763074e+02	-9.120794520371128e-02	6.074367382859076e-02	1.846184512014527e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
4	1.002448230593822e+00	-2.051198368770290e-03	1.289401768851847e-01	1.119242035517143e+00	1.921551328217969e+00	2.779263513346937e+04	1.110938373315009e+04	3.001456488047239e+02	-2.506532012481446e-02	4.965725955297455e-02	1.846605341284856e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
5	1.002649292459419e+00	-2.551923616356872e-03	1.289506952548363e-01	1.419216041881626e+00	1.854434490798526e+00	2.779602866087559e+04	1.110995381091390e+04	3.001365669572198e+02	-1.961869396204015e-02	5.214225393386261e-02	1.846562378227260e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
6	1.002753598482114e+00	-1.514730365918255e-03	1.288845477885217e-01	9.472831430885170e-01	1.694714024749919e+00	2.777986591563968e+04	1.110609709876253e+04	3.001863632072618e+02	-5.646642007843512e-02	4.337015682616744e-02	1.846797939166668e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
7	1.003183871449087e+00	-1.111301114048309e-03	1.289455913768864e-01	8.203272064627295e-01	1.526565273757360e+00	2.779284553318127e+04	1.111247991014072e+04	3.002166923913090e+02	4.516115377983018e-03	3.869272912263075e-02	1.846941401916123e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
8	1.003048792720470e+00	-2.067377072219916e-03	1.289510133413601e-01	1.214393927272687e+00	1.685786578342579e+00	2.779513903576585e+04	1.111136062388096e+04	3.001738317092750e+02	-6.177748184235773e-03	4.638871505528707e-02	1.846738660762382e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
9	1.003145317939419e+00	-7.122622282250099e-04	1.289115039820431e-01	4.787560387156833e-01	1.489121124888471e+00	2.778502010493283e+04	1.111021212152597e+04	3.002347939486309e+02	-1.715074760955579e-02	3.493159047509817e-02	1.847027022327494e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
10	1.002164961992904e+00	-9.971407112028573e-04	1.288333524619211e-01	5.524325440578888e-01	1.974048314528211e+00	2.776943870200412e+04	1.110125225000228e+04	3.001746468590044e+02	-1.027549822491856e-01	4.581064125998330e-02	1.846742516744669e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
11	1.001764165011719e+00	-1.193353700038367e-03	1.287698257067521e-01	6.517573881255696e-01	2.634313115236886e+00	2.775752380643462e+04	1.109157144965317e+04	3.000608385584403e+02	-1.952471014043505e-01	6.068772734923012e-02	1.846204108906513e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
12	1.002663333102495e+00	-4.061690261221828e-04	1.290526228645485e-01	-2.675250591435037e-01	1.396083525647467e+00	2.781483856493425e+04	1.112280396095888e+04	3.002463887664350e+02	1.031539659690367e-01	3.170937082903699e-02	1.847081864524303e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
13	1.002158531933598e+00	-6.565733904311747e-04	1.290263585215729e-01	-1.939628579639981e-02	1.835647772279101e+00	2.781134517493908e+04	1.111931436375252e+04	3.002132897585822e+02	6.981372249998859e-02	4.096107559783559e-02	1.846925307174221e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
14	1.001390731574778e+00	-1.390971008634126e-03	1.290159138152511e-01	9.131945734618770e-01	3.739172493473506e+00	2.781683680348427e+04	1.110376804259133e+04	2.998178208543547e+02	-7.871864439229202e-02	8.594782527264495e-02	1.845054100404114e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
