"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"C<sub>p</sub>"	"Mach"	"<greek>m</greek>"	"C<sub>f</sub>_x"	"C<sub>f</sub>_y"	"h"	"y<sup>+</sup>"
0	1.002196910925968e+00	-1.304708695430240e-03	1.291004387614777e-01	6.091034552880559e-01	1.967884984981030e+00	2.781877866613964e+04	1.112093739378179e+04	3.000848172420384e+02	8.532044523431251e-02	4.594809779833278e-02	1.846317556270667e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1	1.002614056707723e+00	-9.200340689240655e-04	1.290581252989409e-01	4.028180053839327e-01	1.633558821025187e+00	2.780796266805660e+04	1.111879824266486e+04	3.001254628458955e+02	6.488260818955366e-02	3.753765966407496e-02	1.846509847683958e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
2	1.002286315401795e+00	-1.616180996089461e-03	1.289483154277213e-01	7.852704498911011e-01	1.933842545785208e+00	2.778622297762799e+04	1.110773238053077e+04	3.000820928953694e+02	-4.084264201196196e-02	4.661000511726082e-02	1.846304667130207e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
3	1.001800423945449e+00	-1.543873981086901e-03	1.289082282361366e-01	7.362464410080887e-01	2.480053643523847e+00	2.778007123631716e+04	1.110164478979640e+04	3.000108997402333e+02	-9.900458599041047e-02	5.779675899476173e-02	1.845967825420015e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
4	1.002460964942578e+00	-2.009223805394934e-03	1.289584129468109e-01	9.768736603372411e-01	1.864019573484080e+00	2.778900569036448e+04	1.110873362598581e+04	3.000856434243128e+02	-3.127656166831127e-02	4.699205163139932e-02	1.846321465005499e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
5	1.002670918579892e+00	-2.506143757280134e-03	1.289604682618432e-01	1.264454340844116e+00	1.800841564279542e+00	2.779092003680564e+04	1.110885893045019e+04	3.000842456484652e+02	-3.007938013038824e-02	4.913373142885936e-02	1.846314852012405e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
6	1.002756043097655e+00	-1.467576466266132e-03	1.289010701889728e-01	7.999252956238858e-01	1.663913733907760e+00	2.777489192735042e+04	1.110466823549594e+04	3.001092698905543e+02	-7.011803841001210e-02	4.124163744051903e-02	1.846433241502096e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
7	1.003177423820490e+00	-1.056217495228310e-03	1.289588849028169e-01	6.440727929154909e-01	1.521748789555070e+00	2.778614731602593e+04	1.111022416717971e+04	3.001248097582622e+02	-1.703566125296298e-02	3.689554545020889e-02	1.846506758073786e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
8	1.003061191551004e+00	-2.013978204201079e-03	1.289615312936026e-01	1.060510667277101e+00	1.651787047675497e+00	2.778907959316883e+04	1.110965628271630e+04	3.001033107948170e+02	-2.246133222666497e-02	4.382882024031661e-02	1.846405049503597e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
9	1.003130941760226e+00	-6.588307900565496e-04	1.289317610398225e-01	2.687511521235502e-01	1.479912367637658e+00	2.777928748950568e+04	1.110820559241026e+04	3.001334081341406e+02	-3.632149004468659e-02	3.359043867177518e-02	1.846547434787070e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
